subclass	Creation	InternalChange
subclass	Crustacean	Arthropod
subclass	Currency	FinancialInstrument
subclass	CurrencyMeasure	ConstantQuantity
subclass	Cutting	Poking
subclass	Damaging	InternalChange
subclass	Dancing	BodyMotion
subclass	Day	TimeInterval
subclass	Death	OrganismProcess
subclass	December	Month
subclass	Deciding	Selecting
subclass	Declaring	LinguisticCommunication
subclass	Decoding	Writing
subclass	Decreasing	QuantityChange
subclass	DeductiveArgument	Argument
subclass	DefensiveManeuver	Maneuver
subclass	Demonstrating	Disseminating
subclass	DeonticAttribute	ObjectiveNorm
subclass	Designing	IntentionalPsychologicalProcess
subclass	Destruction	Damaging
subclass	Detaching	DualObjectProcess
subclass	DevelopmentalAttribute	BiologicalAttribute
subclass	Device	Artifact
subclass	DiagnosticProcess	Investigating
subclass	Digesting	AutonomicProcess
subclass	Digesting	OrganismProcess
subclass	DirectedGraph	Graph
subclass	Directing	LinguisticCommunication
subclass	DirectionChange	Motion
subclass	DirectionalAttribute	PositionalAttribute
subclass	Disagreeing	Stating
subclass	Discovering	IntentionalPsychologicalProcess
subclass	DiseaseOrSyndrome	BiologicalAttribute
subclass	Disseminating	Communication
subclass	Drinking	Ingesting
subclass	Driving	Guiding
subclass	Drying	Removing
subclass	DualObjectProcess	Process
subclass	Eating	Ingesting
subclass	EducationalOrganization	Organization
subclass	EducationalProcess	Guiding
subclass	Egg	AnimalAnatomicalStructure
subclass	Egg	ReproductiveBody
subclass	Election	OrganizationalProcess
subclass	Electron	SubatomicParticle
subclass	ElementalSubstance	PureSubstance
subclass	EmotionalState	StateOfMind
subclass	Encoding	Writing
subclass	EngineeringComponent	Device
subclass	EngineeringConnection	EngineeringComponent
subclass	Enzyme	Protein
subclass	EquivalenceRelation	ReflexiveRelation
subclass	EquivalenceRelation	SymmetricRelation
subclass	EquivalenceRelation	TransitiveRelation
subclass	EthnicGroup	GroupOfPeople
subclass	Evaporating	StateChange
subclass	EvenInteger	Integer
subclass	Experimenting	Investigating
subclass	Explanation	DeductiveArgument
subclass	Expressing	Communication
subclass	Fabric	Artifact
subclass	FactualText	Text
subclass	Falling	MotionDownward
subclass	Falling	Translocation
subclass	FamilyGroup	GroupOfPeople
subclass	FatTissue	Tissue
subclass	February	Month
subclass	Feline	Carnivore
subclass	Fern	NonFloweringPlant
subclass	FictionalText	Text
subclass	FieldOfStudy	Proposition
subclass	FinancialInstrument	Certificate
subclass	FinancialTransaction	Transaction
subclass	FiniteSet	Set
subclass	Fish	ColdBloodedVertebrate
subclass	FloweringPlant	Plant
subclass	Formula	Sentence
subclass	Freezing	StateChange
subclass	FrequencyMeasure	TimeDependentQuantity
subclass	FreshWaterArea	WaterArea
subclass	Friday	Day
subclass	FruitOrVegetable	PlantAnatomicalStructure
subclass	FruitOrVegetable	ReproductiveBody
subclass	Function	InheritableRelation
subclass	Function	SingleValuedRelation
subclass	FunctionQuantity	PhysicalQuantity
subclass	Funding	Giving
subclass	Fungus	Organism
subclass	Game	Contest
subclass	Game	RecreationOrExercise
subclass	GasMixture	Mixture
subclass	GasMotion	Motion
subclass	GeographicArea	Region
subclass	GeologicalProcess	InternalChange
subclass	GeologicalProcess	Motion
subclass	GeometricFigure	ShapeAttribute
subclass	GeometricPoint	GeometricFigure
subclass	GeopoliticalArea	Agent
subclass	GeopoliticalArea	GeographicArea
subclass	Gesture	BodyMotion
subclass	Gesture	Communication
subclass	Getting	ChangeOfPossession
subclass	Giving	ChangeOfPossession
subclass	GivingBack	Giving
subclass	Gland	Organ
subclass	Government	GovernmentOrganization
subclass	Government	LegalAgent
subclass	GovernmentOrganization	Organization
subclass	Grabbing	Attaching
subclass	Grabbing	Touching
subclass	Graduation	LeavingAnOrganization
subclass	Graph	Abstract
subclass	GraphArc	GraphElement
subclass	GraphCircuit	GraphPath
subclass	GraphElement	Abstract
subclass	GraphLoop	GraphArc
subclass	GraphNode	GraphElement
subclass	GraphPath	DirectedGraph
subclass	Group	Agent
subclass	Group	Collection
subclass	GroupOfPeople	Group
subclass	Growth	AutonomicProcess
subclass	Guiding	IntentionalProcess
subclass	Hearing	Perception
subclass	Heating	Increasing
subclass	Hiring	JoiningAnOrganization
subclass	Hole	Region
subclass	Hominid	Primate
subclass	HoofedMammal	Mammal
subclass	Hormone	BiologicallyActiveSubstance
subclass	Hormone	BodySubstance
subclass	Hour	TimeInterval
subclass	House	ResidentialBuilding
subclass	House	SingleFamilyResidence
subclass	Human	CognitiveAgent
subclass	Human	Hominid
subclass	HumanLanguage	Language
subclass	Hunting	Pursuing
subclass	Icon	ContentBearingPhysical
subclass	ImaginaryNumber	Number
subclass	Impacting	Touching
subclass	Impelling	Transfer
subclass	Increasing	QuantityChange
subclass	InductiveArgument	Argument
subclass	InformationMeasure	ConstantQuantity
subclass	Ingesting	OrganismProcess
subclass	InheritableRelation	Relation
subclass	Injecting	Inserting
subclass	Injuring	Damaging
subclass	Injuring	PathologicProcess
subclass	Insect	Arthropod
subclass	Inserting	Putting
subclass	Integer	RationalNumber
subclass	IntentionalProcess	Process
subclass	IntentionalPsychologicalProcess	IntentionalProcess
subclass	IntentionalPsychologicalProcess	PsychologicalProcess
subclass	IntentionalRelation	InheritableRelation
subclass	IntentionalRelation	Relation
subclass	InternalAttribute	Attribute
subclass	InternalChange	Process
subclass	Interpreting	IntentionalPsychologicalProcess
subclass	IntransitiveRelation	BinaryRelation
subclass	InvalidDeductiveArgument	DeductiveArgument
subclass	Invertebrate	Animal
subclass	Investigating	IntentionalPsychologicalProcess
subclass	IrrationalNumber	RealNumber
subclass	IrreflexiveRelation	BinaryRelation
subclass	Island	LandArea
subclass	January	Month
subclass	JoiningAnOrganization	OrganizationalProcess
subclass	Judging	Selecting
subclass	JudicialOrganization	Organization
subclass	JudicialProcess	PoliticalProcess
subclass	July	Month
subclass	June	Month
subclass	Keeping	IntentionalProcess
subclass	Killing	Destruction
subclass	LandArea	GeographicArea
subclass	LandTransitway	LandArea
subclass	LandTransitway	Transitway
subclass	Language	LinguisticExpression
subclass	LeapYear	Year
subclass	Learning	IntentionalPsychologicalProcess
subclass	LeavingAnOrganization	OrganizationalProcess
subclass	LegalAction	Contest
subclass	LegalAgent	Agent
subclass	LegalDecision	Declaring
subclass	LegalDecision	JudicialProcess
subclass	Lending	Giving
subclass	LengthMeasure	ConstantQuantity
subclass	LinguisticCommunication	Communication
subclass	LinguisticExpression	ContentBearingPhysical
subclass	LiquidMixture	Mixture
subclass	LiquidMotion	Motion
subclass	List	Relation
subclass	Listening	Hearing
subclass	Listening	IntentionalProcess
subclass	LocalizablePlace	GeographicArea
subclass	LogicalOperator	Predicate
subclass	Looking	IntentionalProcess
subclass	Looking	Seeing
subclass	Machine	Device
subclass	Maintaining	IntentionalProcess
subclass	Making	Creation
subclass	Making	IntentionalProcess
subclass	MakingInstrumentalMusic	MakingMusic
subclass	MakingMusic	RadiatingSound
subclass	MakingVocalMusic	MakingMusic
subclass	MakingVocalMusic	Vocalizing
subclass	Mammal	WarmBloodedVertebrate
subclass	Man	Human
subclass	Managing	Guiding
subclass	Managing	OrganizationalProcess
subclass	Maneuver	IntentionalProcess
subclass	ManualHumanLanguage	HumanLanguage
subclass	Manufacture	Making
subclass	Manufacturer	Corporation
subclass	March	Month
subclass	Marsupial	Mammal
subclass	MassMeasure	ConstantQuantity
subclass	Matriculation	JoiningAnOrganization
subclass	May	Month
subclass	Measuring	Calculating
subclass	MeasuringDevice	Device
subclass	Meat	SelfConnectedObject
subclass	Meeting	SocialInteraction
subclass	Melting	StateChange
subclass	MercantileOrganization	Corporation
subclass	Metal	ElementalSubstance
subclass	Microorganism	Organism
subclass	MilitaryForce	PoliticalOrganization
subclass	MilitaryOrganization	GovernmentOrganization
subclass	MilitaryOrganization	MilitaryForce
subclass	MilitaryProcess	OrganizationalProcess
subclass	MilitaryProcess	PoliticalProcess
subclass	Mineral	Substance
subclass	Minute	TimeInterval
subclass	Mixture	Substance
subclass	Molecule	CompoundSubstance
subclass	Mollusk	Invertebrate
subclass	Monday	Day
subclass	Monkey	Primate
subclass	Month	TimeInterval
subclass	Morpheme	LinguisticExpression
subclass	Moss	NonFloweringPlant
subclass	Motion	Process
subclass	MotionDownward	Motion
subclass	MotionPicture	Text
subclass	MotionUpward	Motion
subclass	MultiGraph	Graph
subclass	Muscle	AnimalSubstance
subclass	Muscle	Tissue
subclass	MusicalInstrument	Device
subclass	MutuallyDisjointClass	SetOrClass
subclass	Myriapod	Arthropod
subclass	Naming	Declaring
