,Synset16,PoS,Palabra,TagCount
2149,02666884,n,granja,1
2150,02668719,n,grifo,3
2151,02671945,n,ferry,1
2152,02674008,n,pañuelo,1
2153,02675100,n,polideportivo,2
2154,02676348,n,caza,2
2155,02676671,n,figura,1
2156,02677354,n,estatuilla,2
2157,02677714,n,lima,1
2158,02678015,n,fichero,2
2159,02679093,n,película,3
2160,02679248,n,película,2
2161,02679962,n,filtro,1
2162,02680280,n,filtro,1
2163,02683054,n,fuego,1
2164,02684043,n,horno,1
2165,02684570,n,petardo,1
2166,02689301,n,pesquero,2
2167,02692272,n,bandera,16
2168,02692595,n,baldosa,3
2169,02693035,n,asta,1
2170,02693529,n,antorcha,1
2171,02695728,n,frasco,3
2172,02699889,n,suelo,24
2173,02700186,n,planta,10
2174,02706101,n,hidroavión,1
2175,02711019,n,pasarela,2
2176,02712266,n,calzado,3
2177,02714505,n,forja,1
2178,02714662,n,fragua,1
2179,02715450,n,formación,2
2180,02715584,n,formica,1
2181,02716224,n,fuerte,1
2182,02716453,n,foro,5
2183,02717023,n,cimiento,3
2184,02717915,n,manantial,1
2185,02718013,n,fuente,3
2186,02718153,n,pluma,1
2187,02719232,n,fracción,3
2188,02724201,n,friso,1
2189,02724512,n,voladura,1
2190,02725375,n,portal,3
2191,02725976,n,sartén,4
2192,02728880,n,horno,1
2193,02729950,n,mobiliario,1
2194,02729950,n,mueble,4
2195,02734380,n,galería,2
2196,02734545,n,galería,2
2197,02734676,n,galería,1
2198,02735265,n,galera,1
2199,02738096,n,resquicio,1
2200,02738912,n,jardín,4
2201,02740446,n,prenda,3
2202,02744380,n,gasoducto,1
2203,02745229,n,gasolinera,12
2204,02748539,n,indicador,1
2205,02750133,n,marcha,1
2206,02750625,n,engranaje,2
2207,02751705,n,joya,6
2208,02752633,n,género,3
2209,02755542,n,cinturón,1
2210,02755829,n,vaso,3
2211,02756545,n,cristalería,1
2212,02757746,n,guante,1
2213,02757950,n,guantera,1
2214,02758894,n,área,19
2215,02759209,n,poste,3
2216,02759431,n,copa,1
2217,02765419,n,pintada,7
2218,02765530,n,grial,1
2219,02766495,n,tribuna,2
2220,02767115,n,metralla,1
2221,02767256,n,grafismo,3
2222,02768416,n,sepultura,2
2223,02768416,n,tumba,1
2224,02768644,n,lápida,2
2225,02770699,n,invernáculo,1
2226,02771050,n,granada,5
2227,02772198,n,asador,1
2228,02775653,n,protección,2
2229,02777369,n,guillotina,1
2230,02777744,n,guitarra,4
2231,02779859,n,artillería,1
2232,02781591,n,gimnasio,1
2233,02787610,n,vestíbulo,2
2234,02789573,n,hamaca,1
2235,02791975,n,espejito,1
2236,02792086,n,granada_de_mano,2
2237,02792378,n,artesanía,1
2238,02792499,n,pañuelo,2
2239,02795266,n,estampilla,1
2240,02797233,n,ala_delta,1
2241,02797838,n,madeja,1
2242,02798524,n,casco,1
2243,02802071,n,hachís,8
2244,02802477,n,sombrero,1
2245,02803370,n,portón,1
2246,02803687,n,escotilla,2
2247,02805509,n,cabeza,8
2248,02806030,n,cara,1
2249,02806427,n,velo,1
2250,02806551,n,sombrero,3
2251,02808393,n,cuartel,13
2252,02808632,n,administración,3
2253,02810220,n,sonotone,1
2254,02812030,n,calefacción,1
2255,02813812,n,tacón,2
2256,02814163,n,helicóptero,14
2257,02814667,n,timón,1
2258,02814860,n,casco,1
2259,02815104,n,casco,1
2260,02815349,n,dobladillo,1
2261,02818860,n,autovía,8
2262,02819465,n,interferencia,3
2263,02819675,n,bisagra,2
2264,02824094,n,agujero,3
2265,02825612,n,electrodoméstico,3
2266,02828573,n,montaje,4
2267,02829005,n,aro,1
2268,02833406,n,herradura,1
2269,02833815,n,manguera,2
2270,02834408,n,hospital,44
2271,02834408,n,clínica,7
2272,02835429,n,fonda,2
2273,02835429,n,hostal,1
2274,02835992,n,hotel,34
2275,02837386,n,casa,19
2276,02839430,n,tapa,1
2277,02839632,n,chabola,4
2278,02842353,n,campamento,4
2279,02842353,n,campamento,1
2280,02845058,n,hipermercado,2
2281,02851340,n,implantación,3
2282,02851548,n,herramienta,3
2283,02852104,n,importación,8
2284,02852588,n,huella,3
2285,02853717,n,incubadora,3
2286,02854245,n,indicador,1
2287,02855023,n,inductor,1
2288,02855978,n,infraestructura,28
2289,02856309,n,ingrediente,3
2290,02859290,n,institución,3
2291,02859502,n,instrumento,2
2292,02859872,n,utillaje,1
2293,02862021,n,cruce,1
2294,02864326,n,ciberespacio,1
2295,02864766,n,cruce,4
2296,02865563,n,invento,12
2297,02865563,n,invención,1
2298,02865563,n,innovación,9
2299,02868886,n,reguero,1
2300,02868999,n,isla,2
2301,02870166,n,chaqueta,4
2302,02872007,n,cárcel,14
2303,02872007,n,cárcel,29
2304,02872351,n,celosía,1
2305,02873625,n,jabalina,1
2306,02873754,n,fauces,1
2307,02874141,n,todoterreno,6
2308,02874251,n,chilaba,1
2309,02874798,n,camiseta,7
2310,02875044,n,jet,1
2311,02876152,n,joyería,1
2312,02878553,n,porro,2
2313,02881570,n,marioneta,1
2314,02882195,n,confluencia,4
2315,02884672,n,recuerdo,4
2316,02885175,n,pañoleta,1
2317,02886264,n,caldera,2
2318,02886397,n,timbal,1
2319,02886601,n,llave,6
2320,02886812,n,tecla,3
2321,02887166,n,teclado,1
2322,02889173,n,quimono,1
2323,02889527,n,rey,3
2324,02890846,n,cocina,7
2325,02891363,n,huerto,4
2326,02892248,n,bocina,2
2327,02893138,n,cuchillo,2
2328,02893681,n,cuchillo,2
2329,02898427,n,laboratorio,27
2330,02899596,n,vacío,5
2331,02901979,n,lámpara,3
2332,02902758,n,farola,1
2333,02905319,n,paisaje,1
2334,02907151,n,solapa,2
2335,02908470,n,chapuza,1
2336,02911395,n,lavandería,2
2337,02912496,n,tribunal,7
2338,02914405,n,sonda,2
2339,02914957,n,cobertizo,1
2340,02918897,n,palanca,2
2341,02920211,n,biblioteca,3
2342,02924270,n,mechero,1
2343,02927117,n,línea,3
2344,02927421,n,línea,11
2345,02927599,n,línea,5
2346,02929451,n,lencería,2
2347,02929749,n,forro,1
2348,02929916,n,vínculo,2
2349,02929916,n,nudo,1
2350,02929916,n,nexo,2
2351,02930310,n,conexión,1
2352,02931334,n,carmín,1
2353,02932722,n,litografía,1
2354,02933144,n,papelera,10
2355,02933595,n,librea,1
2356,02933800,n,vivienda,5
2357,02934089,n,cuarto_de_estar,1
2358,02934089,n,salón,1
2359,02934345,n,carga,25
2360,02936009,n,cerradura,1
2361,02936896,n,vestuario,11
2362,02937872,n,locomotora,4
2363,02941183,n,observatorio,1
2364,02942446,n,camión,30
2365,02944079,n,persiana,1
2366,02948868,n,liceo,1
2367,02949521,n,máquina,18
2368,02950759,n,ametralladora,2
2369,02950954,n,maquinaria,5
2370,02953425,n,revista,1
2371,02955026,n,disco,6
2372,02958319,n,maillot,1
2373,02960656,n,casita,5
2374,02962635,n,ficha,5
2375,02964865,n,mansión,4
2376,02965526,n,mantilla,1
2377,02965788,n,mapa,4
2378,02966612,n,marimba,1
2379,02967018,n,indicador,1
2380,02967886,n,marmita,1
2381,02969101,n,máser,1
2382,02969632,n,máscara,2
2383,02969779,n,máscara,1
2384,02970751,n,mástil,1
2385,02971576,n,estera,1
2386,02973327,n,material,23
2387,02974054,n,colchón,2
2388,02975540,n,laberinto,4
2389,02975720,n,medio,57
2390,02979815,n,mecanismo,1
2391,02981307,n,medicina,6
2392,02981307,n,medicamento,7
2393,02984139,n,monumento,4
2394,02984419,n,memoria,2
2395,02985282,n,parche,1
2396,02986968,n,centro,23
2397,02987655,n,mercadería,1
2398,02992824,n,éxtasis,1
2399,02995215,n,micrófono,2
2400,03001369,n,mina,45
2401,03001546,n,mina,15
2402,03002764,n,moto,15
2403,03004534,n,espejo,12
2404,03004751,n,escenografía,3
2405,03004991,n,misil,6
2406,03007130,n,móvil,2
2407,03008076,n,modificación,2
2408,03008339,n,módulo,1
2409,03010227,n,cóctel_molotov,2
2410,03010416,n,monasterio,1
2411,03010416,n,convento,1
2412,03011151,n,monitor,1
2413,03013359,n,ciclomotor,11
2414,03013617,n,tanatorio,1
2415,03014498,n,mortero,1
2416,03015760,n,mezquita,3
2417,03016714,n,tomavistas,1
2418,03017435,n,motor,34
2419,03017826,n,motocicleta,3
2420,03019833,n,soporte,1
2421,03024989,n,museo,12
2422,03025339,n,instrumento,6
2423,03027985,n,clavo,3
2424,03029829,n,servilletero,1
2425,03030428,n,estupefaciente,2
2426,03033593,n,cuello,2
2427,03034095,n,collar,1
2428,03034745,n,corbata,5
2429,03035225,n,aguja,3
2430,03035447,n,aguja,1
2431,03037597,n,malla,2
2432,03037848,n,red,2
2433,03037972,n,red,4
2434,03038089,n,portería,20
2435,03038207,n,red,28
2436,03038461,n,cadena,28
2437,03039511,n,redacción,1
2438,03039663,n,quiosco,1
2439,03041109,n,lucecita,1
2440,03046989,n,reactor,4
2441,03048278,n,biberón,1
2442,03048408,n,tuerca,1
2443,03050219,n,objetivo,1
2444,03051064,n,observatorio,1
2445,03051325,n,obstáculo,5
2446,03052238,n,cuentakilómetros,1
2447,03052506,n,obra,26
2448,03052755,n,oficina,38
2449,03055722,n,petrolero,11
2450,03055972,n,pomada,1
2451,03057237,n,mercado,13
2452,03057715,n,abridor,4
2453,03058953,n,ópera,1
2454,03061606,n,platea,1
2455,03063980,n,orfanato,1
2456,03066414,n,dependencia,4
2457,03066742,n,desembocadura,1
2458,03070098,n,desplome,2
2459,03070520,n,sobrecarga,1
2460,03074890,n,paquete,1
2461,03078466,n,pintura,3
2462,03079051,n,lienzo,5
2463,03079834,n,pijama,1
2464,03080096,n,palacio,14
2465,03080223,n,castillo,2
2466,03080223,n,palacio,8
2467,03080631,n,paleta,1
2468,03081426,n,paliativo,1
2469,03083160,n,panel,2
2470,03083648,n,panel,2
2471,03084244,n,panorama,3
2472,03085603,n,bodega,2
2473,03088570,n,sombrilla,1
2474,03089581,n,salón,5
2475,03089581,n,sala,12
2476,03092396,n,pasaje,4
2477,03092682,n,pasillo,14
2478,03096228,n,vereda,1
2479,03096228,n,sendero,1
2480,03096419,n,patio,5
2481,03097378,n,pabellón,5
2482,03098128,n,peón,2
2483,03099621,n,pedal,1
2484,03100005,n,pedestal,1
2485,03100968,n,mirilla,2
2486,03102377,n,bolígrafo,2
2487,03102801,n,prisión,41
2488,03103254,n,lápiz,1
2489,03104405,n,penicilina,2
2490,03107757,n,perfume,1
2491,03111639,n,vial,2
2492,03111639,n,frasquito,1
2493,03112307,n,disco,18
2494,03113185,n,foto,1
2495,03115608,n,piano,3
2496,03117538,n,valla,6
2497,03117855,n,camioneta,1
2498,03118233,n,foto,28
2499,03118233,n,fotografía,32
2500,03119215,n,trozo,3
2501,03123093,n,pastilla,2
2502,03123093,n,píldora,4
2503,03124051,n,turbante,1
2504,03124442,n,almohada,3
2505,03125888,n,alfiler,1
2506,03127593,n,almohadilla,1
2507,03129019,n,tubería,3
2508,03129019,n,cañería,1
2509,03129406,n,pipa,2
2510,03131514,n,pistola,8
2511,03131951,n,émbolo,3
2512,03132395,n,cantera,3
2513,03132833,n,horca,1
2514,03134267,n,pivote,1
2515,03135441,n,templo,3
2516,03135786,n,cubierto,1
2517,03136211,n,plano,4
2518,03138429,n,planta,7
2519,03138429,n,fábrica,17
2520,03138429,n,factoría,2
2521,03139880,n,plato,4
2522,03140308,n,plancha,1
2523,03140308,n,chapa,1
2524,03142093,n,plataforma,3
2525,03142093,n,tarima,1
2526,03143727,n,naipe,1
2527,03144162,n,parque,7
2528,03144411,n,juguete,3
2529,03145196,n,pliegue,1
2530,03145459,n,pleno,8
2531,03146454,n,tapón,3
2532,03148924,n,neumático,7
2533,03149229,n,bolsillo,10
2534,03149960,n,navaja,1
2535,03150523,n,punta,1
2536,03151315,n,fiel,1
2537,03152394,n,palo,3
2538,03152625,n,polo,1
2539,03153264,n,comisaría,11
2540,03154406,n,polo,1
2541,03155758,n,puñal,1
2542,03156540,n,estanque,3
2543,03159967,n,carpeta,1
2544,03160624,n,retrato,3
2545,03162485,n,buzón,1
2546,03164021,n,maceta,1
2547,03165269,n,cerámica,1
2548,03166046,n,perrera,3
2549,03168190,n,central,18
2550,03169829,n,receta,3
2551,03175725,n,producto,86
2552,03176413,n,proyectil,1
2553,03178459,n,propulsor,1
2554,03180401,n,prótesis,1
2555,03180568,n,protección,2
2556,03183561,n,megafonía,1
2557,03186409,n,bomba,2
2558,03188033,n,punching,1
2559,03188416,n,pinchazo,1
2560,03189020,n,títere,2
2561,03189222,n,títere,2
2562,03190105,n,monedero,2
2563,03190702,n,botón,2
2564,03191832,n,puzzle,2
2565,03199185,n,circuito,31
2566,03200533,n,rueda,1
2567,03200805,n,raqueta,4
2568,03201157,n,radar,6
2569,03201982,n,radiador,1
2570,03202746,n,radio,15
2571,03203507,n,radiografía,1
2572,03204772,n,radio,2
2573,03205120,n,emisora,18
2574,03206298,n,balsa,2
2575,03211863,n,rancho,2
2576,03216680,n,realismo,1
2577,03217207,n,reverso,1
2578,03217207,n,fondo,23
2579,03217207,n,dorso,1
2580,03217746,n,receptor,5
2581,03218948,n,nicho,1
2582,03220068,n,grabación,5
2583,03220253,n,grabación,4
2584,03222229,n,reducto,2
2585,03223791,n,refinería,6
2586,03225469,n,nevera,1
2587,03225469,n,frigorífico,2
2588,03225816,n,asilo,15
2589,03226864,n,rienda,1
2590,03227261,n,estreno,2
2591,03227440,n,reliquia,1
2592,03228145,n,remedio,10
2593,03229145,n,taller,2
2594,03229727,n,réplica,3
2595,03229963,n,representación,4
2596,03231387,n,tanque,4
2597,03231562,n,pantano,1
2598,03231562,n,embalse,1
2599,03231947,n,residencia,4
2600,03233384,n,respirador,1
2601,03233732,n,restaurante,10
2602,03234682,n,retículo,2
2603,03234682,n,retícula,1
2604,03234908,n,ridículo,3
2605,03235964,n,marcha_atrás,1
2606,03237164,n,varilla,4
2607,03237601,n,cinta,1
2608,03239566,n,fusil,4
2609,03239566,n,rifle,1
2610,03241267,n,llanta,1
2611,03241409,n,anillo,4
2612,03241644,n,ring,1
2613,03243979,n,carretera,55
2614,03245238,n,firme,1
2615,03245327,n,calzada,3
2616,03246257,n,cohete,4
2617,03247872,n,rodillo,1
2618,03250224,n,techo,5
2619,03250788,n,cuarto,5
2620,03253775,n,rosario,4
2621,03254390,n,rosetón,1
2622,03254975,n,rotativo,4
2623,03256834,n,colorete,1
2624,03256946,n,borrador,1
2625,03259790,n,calco,1
2626,03260882,n,alfombra,1
2627,03261457,n,ruina,4
2628,03263720,n,sable,2
2629,03264534,n,bolsa,3
2630,03268893,n,lona,1
2631,03273022,n,sanatorio,1
2632,03274680,n,sarcófago,2
2633,03275905,n,satélite,6
2634,03279411,n,escala,5
2635,03279530,n,báscula,1
2636,03279791,n,escalpelo,1
2637,03280310,n,espantapájaros,1
2638,03280442,n,bufanda,1
2639,03280931,n,perspectiva,1
2640,03281179,n,decorado,2
2641,03281918,n,escuela,30
2642,03281918,n,colegio,17
2643,03284884,n,marcador,11
2644,03285371,n,gabarra,1
2645,03287008,n,pantalla,1
2646,03287768,n,tornillo,1
2647,03287768,n,rosca,1
2648,03290519,n,escultura,1
2649,03292086,n,sello,3
2650,03296757,n,segmento,6
2651,03296757,n,parte,109
2652,03297921,n,calmante,1
2653,03297921,n,sedante,1
2654,03299229,n,sismógrafo,2
2655,03301887,n,garita,2
2656,03302272,n,secuencia,3
2657,03304686,n,aparato,3
2658,03305625,n,escaño,13
2659,03306252,n,alcantarillado,1
2660,03311911,n,cubierta,6
2661,03312703,n,sábana,2
2662,03313092,n,lámina,3
2663,03314483,n,estante,1
2664,03314895,n,proyectil,2
2665,03315097,n,caja,2
2666,03316185,n,amparo,7
2667,03316835,n,escudo,2
2668,03318070,n,embarcación,3
2669,03318070,n,buque,19
2670,03318070,n,barco,34
2671,03320567,n,camisa,4
2672,03322000,n,zapato,3
2673,03325022,n,establecimiento,9
2674,03327924,n,peso,1
2675,03328179,n,escopeta,4
2676,03330277,n,ducha,2
2677,03330936,n,ducha,1
2678,03333250,n,enfermería,1
2679,03333741,n,faz,1
2680,03335176,n,acera,11
2681,03336492,n,tamiz,2
2682,03337042,n,letrero,1
2683,03337991,n,silueta,1
2684,03338727,n,silo,2
2685,03340699,n,camiseta,6
2686,03342539,n,patín,3
2687,03344475,n,brocheta,1
2688,03345035,n,gorro,1
2689,03348089,n,rascacielos,3
2690,03350385,n,manga,2
2691,03350642,n,funda,1
2692,03350875,n,cascabel,1
2693,03354276,n,chinela,1
2694,03354276,n,zapatilla,1
2695,03355826,n,ranura,2
2696,03356809,n,compuerta,1
2697,03357161,n,bote,1
2698,03359901,n,instantánea,2
2699,03361231,n,retazo,2
2700,03363750,n,jabón,1
2701,03364657,n,calcetín,1
2702,03366331,n,sofá,2
2703,03368223,n,soldador,12
2704,03370183,n,zoco,1
2705,03372354,n,canal,5
2706,03372456,n,luz,6
2707,03375701,n,recambio,3
2708,03378030,n,lanza,3
2709,03379037,n,gafas,5
2710,03381175,n,esfera,2
2711,03385197,n,infernillo,1
2712,03385657,n,asador,1
2713,03389632,n,foco,2
2714,03390174,n,ramillete,1
2715,03395783,n,establo,3
2716,03395783,n,cuadra,1
2717,03396704,n,estadio,58
2718,03397031,n,bastón,1
2719,03397314,n,escenario,44
2720,03397795,n,diligencia,2
2721,03398173,n,escenografía,1
2722,03398827,n,escalera,7
2723,03399509,n,tenderete,2
2724,03400231,n,sello,1
2725,03400787,n,grada,13
2726,03400787,n,graderío,2
2727,03401168,n,estandarte,1
2728,03403750,n,capitolio,1
2729,03404271,n,estación,15
2730,03405014,n,estatua,3
2731,03407394,n,apisonadora,1
2732,03410311,n,volante,8
2733,03410915,n,escalón,2
2734,03411597,n,estéreo,1
2735,03412153,n,popa,3
2736,03412867,n,palo,2
2737,03417221,n,bolsa,37
2738,03418300,n,almacén,2
2739,03421005,n,crono,2
2740,03421149,n,acumulador,1
2741,03421639,n,depósito,3
2742,03421885,n,almacén,1
2743,03422136,n,almacén,5
2744,03422865,n,cocina,1
2745,03423493,n,recta,3
2746,03426236,n,calle,127
2747,03426653,n,calle,9
2748,03426879,n,tranvía,4
2749,03428010,n,tramo,17
2750,03428143,n,camilla,1
2751,03428889,n,bramante,1
2752,03429183,n,hilera,1
2753,03430059,n,tira,2
2754,03430790,n,estroboscopio,1
2755,03430944,n,arca,4
2756,03431817,n,estructura,11
2757,03433996,n,estudio,6
2758,03436357,n,submarino,30
2759,03436768,n,sumergible,2
2760,03437718,n,metro,20
2761,03438739,n,traje,1
2762,03439283,n,suite,3
2763,03440994,n,total,14
2764,03444253,n,autoservicio,1
2765,03444253,n,supermercado,10
2766,03447223,n,superficie,4
2767,03449725,n,surrealismo,1
2768,03450747,n,suspensión,2
2769,03451869,n,fregona,2
2770,03454043,n,jersey,4
2771,03454391,n,sudadera,1
2772,03455079,n,piscina,10
2773,03456067,n,interruptor,1
2774,03456767,n,centralita,1
2775,03457380,n,espada,13
2776,03459673,n,jeringuilla,2
2777,03459836,n,sistema,35
2778,03461269,n,mesa,31
2779,03461955,n,mesa,3
2780,03462134,n,mantel,1
2781,03467835,n,pandereta,2
2782,03468579,n,depósito,5
2783,03468818,n,tanque,3
2784,03469972,n,espita,1
2785,03470688,n,cinta,8
2786,03472088,n,tapiz,2
2787,03473753,n,encaje,2
2788,03474078,n,taberna,1
2789,03477807,n,telégrafo,1
2790,03478277,n,teléfono,22
2791,03479878,n,telefonía,19
2792,03480512,n,zoom,1
2793,03480713,n,telescopio,1
2794,03481385,n,televisión,32
2795,03481923,n,cámara,30
2796,03482557,n,televisor,17
2797,03483734,n,templo,3
2798,03487908,n,terminal,1
2799,03488515,n,terminal,5
2800,03491295,n,teatro,9
2801,03491295,n,teatro,2
2802,03491770,n,telón,3
2803,03493877,n,termómetro,2
2804,03495643,n,cosa,1
2805,03495843,n,cosa,71
2806,03495843,n,cosa,13
2807,03497295,n,hilo,8
2808,03499424,n,trono,6
2809,03501345,n,chincheta,1
2810,03502650,n,cordón,1
2811,03506835,n,reloj,23
2812,03508256,n,hojalata,1
2813,03508843,n,esclavina,1
2814,03510496,n,tabaco,7
2815,03510886,n,estanco,1
2816,03512626,n,lavabo,3
2817,03512626,n,baño,1
2818,03514881,n,peaje,1
2819,03515040,n,peaje,4
2820,03516819,n,tónico,1
2821,03516946,n,utensilio,2
2822,03516946,n,instrumento,3
2823,03518223,n,palillo,2
2824,03518706,n,tapadera,2
2825,03520783,n,torpedo,4
2826,03522760,n,toalla,1
2827,03523510,n,torre,8
2828,03524562,n,ayuntamiento,2
2829,03525111,n,soldadito,1
2830,03525478,n,trazador,1
2831,03525842,n,senda,2
2832,03526011,n,carril,1
2833,03526208,n,vía,1
2834,03526770,n,tractor,5
2835,03527056,n,cromo,1
2836,03527194,n,rotonda,1
2837,03528724,n,ferrocarril,6
2838,03528724,n,tren,22
2839,03529690,n,tranvía,1
2840,03531817,n,emisor,6
2841,03532264,n,transpondedor,1
2842,03532413,n,transporte,5
2843,03534870,n,peldaño,3
2844,03536539,n,trinchera,2
2845,03536855,n,trinchera,1
2846,03539206,n,tricornio,1
2847,03539403,n,triciclo,2
2848,03542392,n,minucia,1
2849,03543694,n,trofeo,5
2850,03544321,n,pantalón,4
2851,03545314,n,camión,8
2852,03545764,n,huerta,1
2853,03546538,n,baúl,1
2854,03546993,n,entramado,3
2855,03547711,n,cuba,1
2856,03547838,n,tubo,3
2857,03549036,n,lorza,1
2858,03549433,n,remolcador,2
2859,03550931,n,túnel,5
2860,03551286,n,turbante,1
2861,03551420,n,turbina,2
2862,03560722,n,uniforme,6
2863,03561614,n,universidad,7
2864,03564342,n,instalación,5
2865,03564977,n,vacuna,3
2866,03565876,n,válvula,1
2867,03566732,n,furgoneta,4
2868,03566732,n,furgón,3
2869,03567789,n,barniz,1
2870,03568778,n,bóveda,1
2871,03569523,n,vehículo,87
2872,03570223,n,terciopelo,1
2873,03572254,n,arcén,1
2874,03575346,n,vestidura,3
2875,03575843,n,viaducto,1
2876,03576706,n,vídeo,5
2877,03576894,n,vídeo,7
2878,03576894,n,video,1
2879,03577766,n,estampa,1
2880,03578266,n,torre,1
2881,03578669,n,viña,1
2882,03578957,n,viola,2
2883,03579422,n,violín,6
2884,03581264,n,gasa,1
2885,03583606,n,remolque,3
2886,03584882,n,paseo,6
2887,03585958,n,pared,19
2888,03588019,n,varita,1
2889,03588520,n,armario,1
2890,03591819,n,toalla,5
2891,03597250,n,foso,1
2892,03599462,n,noria,1
2893,03600463,n,vía,41
2894,03601056,n,arma,46
2895,03601456,n,armamento,5
2896,03605952,n,soldadura,1
2897,03606284,n,pozo,1
2898,03609242,n,rueda,13
2899,03614235,n,Casa_Blanca,7
2900,03615214,n,burdel,6
2901,03615214,n,prostíbulo,4
2902,03619675,n,aerogenerador,1
2903,03619904,n,ventana,17
2904,03620585,n,ventanilla,3
2905,03625583,n,alambre,1
2906,03625791,n,cable,9
2907,03627259,n,palo,1
2908,03629197,n,obra_de_arte,23
2909,03629197,n,obra,33
2910,03630808,n,explotación,5
2911,03631348,n,tajo,1
2912,03631348,n,trabajo,6
2913,03632011,n,taller,2
2914,03632186,n,taller,4
2915,03632937,n,web,2
2916,03634464,n,guirnalda,1
2917,03635708,n,puño,2
2918,03635818,n,pulsera,2
2919,03635818,n,brazalete,1
2920,03635818,n,muñequera,1
2921,03638123,n,yate,2
2922,03638594,n,corral,2
2923,03639249,n,estación,27
2924,03640400,n,producción,7
2925,03640719,n,yugo,1
2926,03642179,n,rasgo,1
2927,03643183,n,característica,5
2928,03643456,n,personalidad,12
2929,03643928,n,individualidad,2
2930,03643928,n,identidad,9
2931,03645312,n,carácter,8
2932,03646320,n,espiritualidad,1
2933,03647446,n,privacidad,2
2934,03647591,n,naturaleza,5
2935,03648054,n,temperamento,1
2936,03648054,n,carácter,29
2937,03648811,n,espíritu,5
2938,03649078,n,moral,6
2939,03649233,n,nerviosismo,3
2940,03650471,n,amor,1
2941,03650658,n,ternura,4
2942,03651126,n,vehemencia,1
2943,03651126,n,apasionamiento,1
2944,03651126,n,ardor,3
2945,03651126,n,fervor,1
2946,03652203,n,frialdad,1
2947,03652433,n,estoicismo,1
2948,03652654,n,alegría,1
2949,03653078,n,tristeza,1
2950,03653606,n,vida,9
2951,03654225,n,nervio,3
2952,03654412,n,vitalidad,3
2953,03654412,n,fogosidad,1
2954,03655378,n,entusiasmo,3
2955,03655600,n,empuje,2
2956,03655835,n,actividad,2
2957,03656123,n,dinamismo,2
2958,03656754,n,pasividad,4
2959,03657928,n,tolerancia,1
2960,03657928,n,permisividad,1
2961,03658162,n,tolerancia,4
2962,03658432,n,indulgencia,1
2963,03658614,n,dulzura,1
2964,03658852,n,intolerancia,1
2965,03659222,n,inclemencia,1
2966,03659752,n,paciencia,8
2967,03662132,n,agresividad,1
2968,03662405,n,complacencia,2
2969,03662594,n,disponibilidad,1
2970,03662887,n,entusiasmo,3
2971,03662995,n,desgana,1
2972,03662995,n,reticencia,3
2973,03663574,n,seriedad,6
2974,03663574,n,formalidad,1
2975,03664422,n,frivolidad,3
2976,03665047,n,humor,12
2977,03665047,n,humorismo,12
2978,03665927,n,humor,9
2979,03666824,n,locuacidad,1
2980,03666824,n,charlatanería,1
2981,03667509,n,reticencia,1
2982,03667893,n,sociabilidad,1
2983,03668938,n,simpatía,1
2984,03669235,n,agrado,1
2985,03669571,n,intimidad,1
2986,03670158,n,cordialidad,4
2987,03670942,n,frialdad,1
2988,03671263,n,reserva,3
2989,03671809,n,hostilidad,2
2990,03672792,n,flexibilidad,2
2991,03673247,n,rigidez,2
2992,03673384,n,prudencia,1
2993,03673891,n,reflexión,1
2994,03674380,n,imprudencia,8
2995,03674564,n,aventurismo,1
2996,03675114,n,precipitación,1
2997,03675189,n,cortesía,3
2998,03675189,n,atención,2
2999,03675696,n,cuidado,7
3000,03676318,n,precaución,6
3001,03676672,n,vigilancia,3
3002,03676822,n,distracción,1
3003,03678106,n,masculinidad,2
3004,03679549,n,solvencia,3
3005,03679549,n,credibilidad,2
3006,03679828,n,responsabilidad,23
3007,03680922,n,irresponsabilidad,2
3008,03681444,n,arbitrariedad,1
3009,03681984,n,minuciosidad,1
3010,03682408,n,rigor,5
3011,03682813,n,pasaporte,2
3012,03683012,n,apariencia,6
3013,03684009,n,dar_la_impresión,6
3014,03684305,n,figura,10
3015,03685701,n,formato,3
3016,03685812,n,fisonomía,1
3017,03685960,n,imagen,50
3018,03686135,n,matiz,1
3019,03686441,n,simulacro,1
3020,03687018,n,verosimilitud,1
3021,03687137,n,cara,5
3022,03687267,n,rostro,5
3023,03687456,n,expresión,2
3024,03687904,n,señal,1
3025,03688685,n,entramado,2
3026,03689246,n,mancha,2
3027,03689511,n,raya,2
3028,03689966,n,belleza,7
3029,03691006,n,glamour,1
3030,03691562,n,atracción,1
3031,03692010,n,carisma,5
3032,03692010,n,Carisma,2
3033,03692429,n,gancho,1
3034,03692429,n,encanto,2
3035,03692813,n,atracción,2
3036,03693301,n,seducción,1
3037,03693301,n,tentación,2
3038,03693651,n,atractivo,2
3039,03693789,n,fealdad,1
3040,03694294,n,estridencia,1
3041,03695127,n,tara,1
3042,03696524,n,mancha,1
3043,03698738,n,claridad,3
3044,03698895,n,simplicidad,1
3045,03699086,n,austeridad,1
3046,03699934,n,acabado,1
3047,03699934,n,retoque,5
3048,03700722,n,transparencia,8
3049,03700874,n,diafanidad,1
3050,03701014,n,visibilidad,2
3051,03701336,n,definición,1
3052,03703364,n,evidencia,2
3053,03703364,n,obviedad,1
3054,03704727,n,soltura,1
3055,03704727,n,facilidad,16
3056,03704727,n,naturalidad,1
3057,03705476,n,dificultad,5
3058,03706170,n,rigor,1
3059,03706350,n,dureza,2
3060,03706895,n,contratiempo,1
