,Synset16,PoS,Palabra,TagCount
4829,02941379,n,telar,15
4830,02941671,n,saetera,23
4831,02941671,n,aspillera,10
4832,02942927,n,loción,5
4833,02943222,n,altavoz,17
4834,02945458,n,elepé,2
4835,02947258,n,aserradero,11
4836,02947258,n,serrería,1
4837,02948585,n,laúd,19
4838,02949126,n,lira,12
4839,02949358,n,machete,17
4840,02949521,n,máquina,307
4841,02950365,n,máquina,2
4842,02950759,n,ametralladora,61
4843,02950954,n,maquinaria,78
4844,02952007,n,impermeable,2
4845,02953076,n,madrás,13
4846,02953252,n,polvorín,3
4847,02954440,n,imán,13
4848,02955026,n,disco,38
4849,02955893,n,grabador,5
4850,02956346,n,magneto,6
4851,02956593,n,magnetómetro,1
4852,02956718,n,magnetrón,3
4853,02956962,n,lupa,1
4854,02957451,n,cartera,44
4855,02957701,n,paquebote,4
4856,02958319,n,maillot,17
4857,02960286,n,calle_principal,1
4858,02960286,n,calle_mayor,4
4859,02960811,n,mayólica,1
4860,02961095,n,maquillaje,23
4861,02961416,n,contrapeso,1
4862,02962091,n,mazo,1
4863,02962635,n,ficha,238
4864,02962983,n,mandolina,27
4865,02963302,n,calandria,1
4866,02964865,n,mansión,76
4867,02965343,n,mantilla,2
4868,02965526,n,mantilla,1
4869,02965788,n,mapa,342
4870,02966407,n,canica,7
4871,02966612,n,xilófono,3
4872,02966612,n,marimba,34
4873,02967018,n,señal,2
4874,02967275,n,huerta,49
4875,02968212,n,marquesina,5
4876,02968326,n,marquetería,3
4877,02969101,n,máser,5
4878,02969632,n,máscara,108
4879,02969779,n,mascarilla,2
4880,02970128,n,albañilería,4
4881,02970524,n,espectrómetro,4
4882,02970751,n,mástil,40
4883,02971058,n,original,101
4884,02973327,n,material,1038
4885,02974054,n,colchón,9
4886,02974575,n,macho,2
4887,02974845,n,mausoleo,31
4888,02975720,n,medio,10
4889,02979481,n,pianola,3
4890,02979815,n,mecanismo,9
4891,02980771,n,centro_de_salud,10
4892,02981307,n,medicamento,123
4893,02983580,n,megáfono,1
4894,02984016,n,membrana,1
4895,02984139,n,monumento,480
4896,02984419,n,memoria,14
4897,02985143,n,zoológico,31
4898,02985143,n,zoo,15
4899,02985394,n,menhir,2
4900,02985601,n,manicomio,11
4901,02985601,n,psiquiátrico,1
4902,02985820,n,mentol,2
4903,02986968,n,centro_comercial,22
4904,02987655,n,mercadería,11
4905,02987655,n,género,16
4906,02989119,n,mescalina,1
4907,02990606,n,contador,2
4908,02993501,n,metropolitano,26
4909,02994687,n,microficha,1
4910,02994878,n,microfilm,4
4911,02995215,n,micrófono,29
4912,02995215,n,micro,8
4913,02995539,n,microprocesador,14
4914,02995903,n,microscopio,20
4915,02996202,n,microondas,49
4916,02996781,n,marinera,2
4917,02997141,n,hospital_militar,3
4918,02997669,n,cuartel,136
4919,02999914,n,sombrerería,1
4920,03000008,n,cordoncillo,2
4921,03000212,n,caz,1
4922,03000331,n,muela,9
4923,03001031,n,minarete,9
4924,03001031,n,alminar,2
4925,03001255,n,triturador,9
4926,03001546,n,mina,230
4927,03002235,n,dragaminas,5
4928,03002372,n,miniatura,28
4929,03002764,n,moto,86
4930,03004444,n,minutero,2
4931,03004534,n,espejo,155
4932,03004751,n,escenografía,41
4933,03004751,n,escena,54
4934,03004991,n,misil,143
4935,03005360,n,mitra,13
4936,03005609,n,inglete,1
4937,03006231,n,mezclador,2
4938,03006678,n,mesana,2
4939,03007130,n,móvil,31
4940,03007301,n,mocasín,2
4941,03007435,n,maqueta,87
4942,03007566,n,modelo,20
4943,03007781,n,modem,3
4944,03007781,n,módem,3
4945,03007947,n,modernismo,64
4946,03008339,n,módulo,3
4947,03008503,n,módulo,10
4948,03008618,n,módulo,84
4949,03008846,n,muaré,1
4950,03008954,n,molde,45
4951,03008954,n,vaciado,5
4952,03009171,n,molde,4
4953,03009795,n,moldura,35
4954,03010416,n,convento,290
4955,03010416,n,cenobio,20
4956,03010416,n,monasterio,430
4957,03012098,n,monóculo,2
4958,03012245,n,monolito,21
4959,03012363,n,monoplano,4
4960,03012620,n,monotipo,2
4961,03012744,n,ostensorio,2
4962,03013359,n,velomotor,1
4963,03013493,n,moqueta,1
4964,03013617,n,morgue,10
4965,03014232,n,morfina,7
4966,03014498,n,mortero,3
4967,03015420,n,mosaico,14
4968,03015526,n,mosaico,7
4969,03015760,n,mezquita,71
4970,03016008,n,motel,14
4971,03017146,n,botarga,2
4972,03017435,n,motor,854
4973,03017598,n,motora,1
4974,03017826,n,motocicleta,59
4975,03018070,n,scooter,4
4976,03018868,n,morón,12
4977,03019429,n,mountain_bike,1
4978,03019833,n,base,8
4979,03020109,n,ratón,20
4980,03020320,n,ratonera,1
4981,03020865,n,embocadura,3
4982,03022038,n,cinematógrafo,7
4983,03022572,n,manguito,3
4984,03023563,n,parteluz,9
4985,03024167,n,munición,1
4986,03024251,n,mural,48
4987,03024989,n,museo,656
4988,03025339,n,instrumento,53
4989,03025798,n,teatro_de_variedades,1
4990,03026025,n,atril,2
4991,03026272,n,mosquete,8
4992,03027985,n,clavo,29
4993,03028947,n,esmalte,21
4994,03029664,n,servilleta,6
4995,03029829,n,servilletero,3
4996,03030428,n,narcótico,5
4997,03030428,n,estupefaciente,6
4998,03031042,n,nártex,10
4999,03031158,n,nártex,4
5000,03031495,n,monumento_nacional,16
5001,03031683,n,naumaquia,1
5002,03033013,n,nave,6
5003,03034095,n,collar,4
5004,03034426,n,escote,7
5005,03034745,n,corbata,11
5006,03035225,n,aguja,16
5007,03035447,n,aguja,5
5008,03035833,n,labor,10
5009,03036028,n,negativo,18
5010,03036408,n,ropón,1
5011,03036573,n,neoclasicismo,31
5012,03036775,n,neomicina,1
5013,03037597,n,malla,41
5014,03037848,n,red,8
5015,03038089,n,portería,21
5016,03038207,n,red,17
5017,03038461,n,cadena,28
5018,03039511,n,redacción,17
5019,03040835,n,camisón,2
5020,03041109,n,lucecita,1
5021,03041464,n,bolo,46
5022,03041611,n,bola,10
5023,03044012,n,lazo,66
5024,03045779,n,panacea,5
5025,03045881,n,muesca,1
5026,03046685,n,boquilla,2
5027,03046989,n,reactor,3
5028,03047551,n,desnudo,1
5029,03048278,n,biberón,8
5030,03048408,n,tuerca,12
5031,03049073,n,nilón,1
5032,03049073,n,nailon,1
5033,03049541,n,remo,28
5034,03049988,n,obelisco,5
5035,03050496,n,oboe,30
5036,03051201,n,observatorio,13
5037,03051325,n,obstáculo,59
5038,03051518,n,obstrucción,29
5039,03051767,n,anverso,13
5040,03051941,n,ocarina,2
5041,03052506,n,obra,524
5042,03052755,n,oficina,298
5043,03053864,n,óleo,144
5044,03054172,n,hule,7
5045,03054608,n,candil,7
5046,03054608,n,quinqué,1
5047,03054608,n,candelero,8
5048,03055022,n,oleoducto,14
5049,03055722,n,petrolero,15
5050,03055972,n,pomada,6
5051,03055972,n,ungüento,6
5052,03057237,n,mercado,2
5053,03057715,n,abridor,1
5054,03057886,n,abertura,4
5055,03059161,n,sala_de_operaciones,1
5056,03059161,n,quirófano,10
5057,03059804,n,opio,7
5058,03060561,n,fibra_óptica,2
5059,03061420,n,oráculo,5
5060,03061606,n,platea,8
5061,03061704,n,orquesta,1
5062,03062454,n,órgano,27
5063,03062930,n,cañón,14
5064,03063113,n,bordón,2
5065,03063329,n,organza,2
5066,03063980,n,hospicio,8
5067,03063980,n,orfanato,31
5068,03063980,n,orfelinato,1
5069,03065015,n,oscilador,10
5070,03065722,n,puf,3
5071,03065722,n,puff,4
5072,03066414,n,accesoria,1
5073,03066414,n,anejo,42
5074,03066742,n,desembocadura,3
5075,03068591,n,horno,2
5076,03070098,n,desplome,11
5077,03070098,n,saledizo,1
5078,03070520,n,sobrecarga,13
5079,03070520,n,sobrepeso,9
5080,03074288,n,marcapasos,3
5081,03074551,n,fardo,2
5082,03074890,n,paquete,133
5083,03075917,n,albarda,2
5084,03076013,n,torzal,2
5085,03076351,n,tampón,9
5086,03076805,n,canalete,1
5087,03077035,n,paleta,73
5088,03077166,n,pala,1
5089,03077744,n,paddock,2
5090,03077865,n,candado,8
5091,03078213,n,pagoda,5
5092,03078336,n,jergón,3
5093,03078466,n,pintura,110
5094,03078949,n,pincel,20
5095,03078949,n,brocha,4
5096,03079051,n,lienzo,77
5097,03079051,n,pintura,736
5098,03079051,n,cuadro,577
5099,03079713,n,cachemira,118
5100,03079834,n,pijama,6
5101,03080223,n,castillo,657
5102,03080223,n,palacio,377
5103,03080900,n,palizada,2
5104,03080900,n,empalizada,10
5105,03081426,n,paliativo,2
5106,03081763,n,olla,34
5107,03082108,n,curalotodo,1
5108,03083160,n,panel,130
5109,03083648,n,artesonado,13
5110,03083648,n,zócalo,40
5111,03084045,n,serón,3
5112,03084540,n,zampoña,4
5113,03085118,n,pololo,1
5114,03085364,n,pernil,1
5115,03085603,n,bodega,56
5116,03085603,n,despensa,1
5117,03085811,n,panties,1
5118,03086993,n,pisapapeles,1
5119,03087453,n,paracaídas,25
5120,03088338,n,antepecho,14
5121,03088338,n,parapeto,26
5122,03088415,n,planeador,18
5123,03088570,n,quitasol,4
5124,03088570,n,parasol,4
5125,03088570,n,sombrilla,4
5126,03089030,n,totalizador,1
5127,03089581,n,sala,563
5128,03090257,n,parqué,5
5129,03090389,n,rectoría,20
5130,03090389,n,vicaría,5
5131,03090721,n,parte,31
5132,03091619,n,separador,4
5133,03091619,n,divisor,18
5134,03092396,n,pasaje,1
5135,03092682,n,corredor,146
5136,03092682,n,pasillo,63
5137,03094749,n,parche,54
5138,03096023,n,camino,9
5139,03096228,n,senda,66
5140,03096228,n,vereda,31
5141,03096228,n,sendero,55
5142,03096307,n,cardenillo,2
5143,03096307,n,pátina,13
5144,03096419,n,patio,15
5145,03096751,n,patrullera,2
5146,03097185,n,pavimento,1
5147,03097378,n,entoldado,2
5148,03097473,n,losa,45
5149,03099621,n,pedal,76
5150,03100005,n,basamento,20
5151,03100005,n,basa,20
5152,03100005,n,plinto,4
5153,03100737,n,frontón,37
5154,03100968,n,mirilla,2
5155,03101272,n,clavija,8
5156,03101426,n,tolete,1
5157,03102377,n,bolígrafo,4
5158,03102571,n,corral,56
5159,03102801,n,prisión,363
5160,03103254,n,lápiz,13
5161,03103492,n,plumier,3
5162,03103492,n,estuche,18
5163,03103588,n,colgante,16
5164,03103907,n,péndulo,3
5165,03104405,n,penicilina,10
5166,03104806,n,penitenciaría,5
5167,03105141,n,banderola,1
5168,03105141,n,banderín,1
5169,03105753,n,ático,1
5170,03106730,n,percal,3
5171,03106818,n,percha,4
5172,03107757,n,esencia,2
5173,03107757,n,perfume,27
5174,03107961,n,perfumería,6
5175,03108535,n,periscopio,3
5176,03108685,n,peristilo,4
5177,03109437,n,perpendicular,7
5178,03110842,n,forro,2
5179,03110842,n,refajo,1
5180,03110842,n,saya,12
5181,03110842,n,viso,1
5182,03110842,n,combinación,170
5183,03111199,n,farmacopea,5
5184,03111639,n,frasquito,1
5185,03111639,n,vial,5
5186,03112307,n,disco,1405
5187,03112711,n,fotocopiadora,2
5188,03112825,n,fotocopia,4
5189,03113185,n,foto,284
5190,03113185,n,fotografía,630
5191,03113185,n,exposición,422
5192,03115493,n,laboratorio_de_psicología,1
5193,03115608,n,piano,716
5194,03115608,n,pianoforte,653
5195,03116453,n,flautín,2
5196,03116782,n,pico,5
5197,03116958,n,plectro,3
5198,03117214,n,estaca,2
5199,03117538,n,estacada,3
5200,03117538,n,valla,34
5201,03117855,n,camioneta,26
5202,03118233,n,imagen,335
5203,03118913,n,pamela,20
5204,03119215,n,pedazo,5
5205,03119701,n,sabanilla,2
5206,03120538,n,malecón,11
5207,03120732,n,pilastra,36
5208,03122086,n,pica,25
5209,03122519,n,pilastra,5
5210,03122794,n,pilote,12
5211,03123093,n,comprimido,16
5212,03123093,n,tableta,6
5213,03123093,n,píldora,7
5214,03123853,n,fortín,90
5215,03124051,n,toca,14
5216,03124051,n,turbante,5
5217,03124153,n,grupera,5
5218,03124442,n,almohada,6
5219,03124442,n,cabecera,284
5220,03125571,n,timonera,1
5221,03125888,n,alfiler,8
5222,03125888,n,pin,28
5223,03126788,n,piñata,5
5224,03126950,n,flipper,2
5225,03127593,n,almohadilla,13
5226,03128218,n,piñón,5
5227,03128369,n,pináculo,30
5228,03129019,n,cañería,5
5229,03129019,n,tubería,13
5230,03129406,n,pipa,18
5231,03131271,n,barco_pirata,1
5232,03131514,n,revólver,34
5233,03131514,n,pistola,114
5234,03131951,n,pistón,27
5235,03132395,n,cantera,118
5236,03132702,n,aguamanil,4
5237,03133098,n,diapasón,3
5238,03133269,n,bocamina,1
5239,03134267,n,pivote,4
5240,03134536,n,píxel,69
5241,03134821,n,pizzería,3
5242,03134941,n,placebo,5
5243,03135441,n,templo,805
5244,03135786,n,cubierto,21
5245,03136211,n,plano,294
5246,03136387,n,cospel,2
5247,03137747,n,planetario,9
5248,03137963,n,planetario,1
5249,03138429,n,fábrica,358
5250,03138429,n,factoría,38
5251,03139323,n,artes_plásticas,6
5252,03139880,n,plato,85
5253,03140308,n,plancha,26
5254,03140692,n,platillo,1
5255,03140950,n,lámina,111
5256,03142093,n,plataforma,381
5257,03142093,n,entarimado,38
5258,03142093,n,tarima,19
5259,03142906,n,enchapado,2
5260,03143584,n,casita,11
5261,03143727,n,naipe,17
5262,03144411,n,juguete,78
5263,03144979,n,galerías,5
5264,03145196,n,doblez,1
5265,03145459,n,pleno,46
5266,03145744,n,tenazas,1
5267,03145744,n,alicates,1
5268,03145744,n,tenaza,1
5269,03146110,n,arado,16
5270,03146454,n,tapón,19
5271,03146673,n,enchufe,5
5272,03147087,n,sonda,39
5273,03147786,n,plomada,1
5274,03148157,n,penacho,2
5275,03148297,n,peluche,19
5276,03148297,n,felpa,2
5277,03148726,n,contrachapado,5
5278,03148924,n,neumático,100
5279,03149229,n,bolsillo,70
5280,03150523,n,punta,47
5281,03151157,n,ojiva,1
5282,03151315,n,fiel,98
5283,03151922,n,polarímetro,3
5284,03152242,n,polaroid,7
5285,03152394,n,palo,141
5286,03153264,n,comisaría,22
5287,03154253,n,polonesa,3
5288,03155059,n,pomo,2
5289,03155538,n,poncho,1
5290,03155758,n,puñal,11
5291,03155986,n,pontón,8
5292,03156088,n,pontón,1
5293,03156540,n,estanque,49
5294,03158064,n,porcelana,1
5295,03158198,n,porche,11
5296,03158198,n,pórtico,72
5297,03158198,n,soportal,30
5298,03158700,n,tronera,55
5299,03158700,n,cañonera,12
5300,03158700,n,porta,27
5301,03158700,n,barbacana,18
5302,03158921,n,portátil,7
5303,03159967,n,carpeta,25
5304,03159967,n,portafolios,5
5305,03160086,n,portilla,9
5306,03160228,n,pórtico,3
5307,03160778,n,retrato,394
5308,03161105,n,positivo,10
5309,03161694,n,poste,47
5310,03162485,n,buzón,8
5311,03162720,n,postigo,1
5312,03163248,n,posmodernismo,1
5313,03163424,n,apartado,1
5314,03163679,n,cazo,2
5315,03164021,n,maceta,8
5316,03164021,n,jardinera,3
5317,03164465,n,potenciómetro,3
5318,03165060,n,casco,2
5319,03165060,n,tiesto,1
5320,03165269,n,cerámica,79
5321,03165815,n,emplasto,1
5322,03166046,n,perrera,5
5323,03167788,n,motosierra,2
5324,03168190,n,central,121
5325,03168366,n,servodirección,1
5326,03169123,n,pretorio,5
5327,03169718,n,presbiterio,2
5328,03169829,n,prescripción,3
5329,03170199,n,prensa,440
5330,03172032,n,reclinatorio,3
5331,03172719,n,impresión,70
5332,03172975,n,estampado,7
5333,03173458,n,impresora,19
5334,03174037,n,priorato,14
5335,03175725,n,producto,202
5336,03176177,n,cadena,3
5337,03176413,n,proyectil,7
5338,03176622,n,saliente,31
5339,03176622,n,protuberancia,3
5340,03177201,n,proyector,5
5341,03177396,n,proyector,11
5342,03178082,n,punta,11
5343,03178459,n,propulsor,16
5344,03178459,n,hélice,22
5345,03179049,n,turbohélice,10
5346,03180401,n,prótesis,8
5347,03180568,n,protección,343
5348,03181420,n,protector,23
5349,03182656,n,salterio,3
5350,03183561,n,megafonía,2
5351,03183776,n,pub,23
5352,03183996,n,servicios,52
5353,03184587,n,obras_públicas,16
5354,03184774,n,puck,6
5355,03185307,n,polea,7
5356,03186409,n,bomba,4
5357,03186896,n,escarpín,1
5358,03188416,n,pinchazo,4
5359,03189222,n,títere,24
5360,03189222,n,marioneta,29
5361,03189587,n,laxante,4
5362,03189831,n,purificador,2
5363,03189831,n,depurador,2
5364,03190702,n,botón,11
5365,03191832,n,puzzle,63
5366,03192441,n,pirámide,23
5367,03194869,n,cuartel,20
5368,03195684,n,reina,3
5369,03197001,n,quinina,1
5370,03198049,n,tejo,2
5371,03198816,n,conejera,1
5372,03199185,n,pista,505
5373,03199968,n,anaquel,1
5374,03200533,n,rueda,1
5375,03200805,n,raqueta,18
5376,03201157,n,radar,103
5377,03202746,n,radio,51
5378,03203079,n,radiofaro,2
5379,03203507,n,radiografía,9
5380,03203923,n,radioenlace,2
5381,03204113,n,radiómetro,1
5382,03204772,n,radio,240
5383,03204772,n,radiorreceptor,233
5384,03205120,n,emisora,212
5385,03205291,n,radiotelegrafía,1
5386,03205664,n,radiotelescopio,21
5387,03206006,n,radiotransmisor,1
5388,03206298,n,balsa,27
5389,03206298,n,almadía,1
5390,03206491,n,cabrio,11
5391,03206762,n,harapo,3
5392,03208111,n,pretil,1
5393,03209020,n,ferrocarriles,6
5394,03209020,n,compañía_de_ferrocarriles,3
5395,03209746,n,gabardina,10
5396,03209894,n,pluviómetro,1
5397,03210955,n,pisón,4
5398,03211047,n,rampa,33
5399,03211321,n,muralla,352
5400,03211863,n,rancho,29
5401,03213474,n,estoque,4
5402,03214981,n,rayón,10
5403,03216680,n,realismo,15
5404,03217207,n,dorso,2
5405,03217207,n,trasera,24
5406,03217207,n,reverso,28
5407,03217511,n,luneta,4
5408,03217746,n,receptor,178
5409,03217973,n,receptáculo,9
5410,03217973,n,recipiente,46
5411,03218772,n,recibidor,1
5412,03218772,n,recibimiento,20
5413,03218948,n,nicho,43
5414,03220068,n,grabación,728
5415,03220253,n,grabación,17
5416,03220663,n,tocadiscos,2
5417,03220663,n,fonógrafo,3
5418,03220663,n,tocata,2
5419,03221674,n,rectificador,1
5420,03222229,n,reducto,17
5421,03222395,n,lengüeta,7
5422,03222943,n,carrete,11
5423,03223213,n,refectorio,12
5424,03223791,n,refinería,17
5425,03224385,n,reflector,6
5426,03224822,n,reformatorio,2
5427,03224822,n,correccional,1
5428,03225015,n,refractor,9
5429,03225469,n,frigorífico,12
5430,03225469,n,refrigerador,7
5431,03225469,n,nevera,18
5432,03225816,n,asilo,32
5433,03226504,n,regulador,14
5434,03226864,n,rienda,37
5435,03227070,n,relé,1
5436,03227261,n,estreno,195
5437,03227440,n,reliquia,4
5438,03227532,n,relieve,90
5439,03227696,n,claustro,91
5440,03227879,n,relicario,14
5441,03228023,n,remake,61
5442,03228145,n,remedio,52
5443,03228145,n,cura,47
5444,03229727,n,réplica,57
5445,03229848,n,monumento,14
5446,03229963,n,representación,45
5447,03230402,n,reproductor,32
5448,03230840,n,centro_de_investigación,8
5449,03231167,n,reserpina,1
5450,03231562,n,embalse,156
5451,03231699,n,reset,5
5452,03231947,n,residencia,27
5453,03232583,n,resistencia,7
5454,03232788,n,resonador,2
5455,03233732,n,restaurante,223
5456,03234268,n,freno,13
5457,03234682,n,retícula,3
5458,03234682,n,retículo,6
5459,03234908,n,ridículo,10
5460,03235067,n,retorta,6
5461,03235539,n,retrocohete,2
5462,03235693,n,return,37
5463,03235693,n,intro,69
5464,03235693,n,enter,6
5465,03236095,n,revés,1
5466,03237164,n,varilla,10
5467,03238619,n,cumbrera,19
5468,03238619,n,parhilera,1
5469,03239566,n,fusil,78
5470,03239566,n,rifle,56
5471,03240500,n,aparejo,7
5472,03240788,n,jarcia,13
5473,03240788,n,cordaje,21
5474,03241267,n,llanta,23
5475,03241409,n,anillo,231
5476,03241644,n,ring,80
5477,03243338,n,remache,3
5478,03243979,n,carretera,680
5479,03244730,n,barricada,12
5480,03245084,n,biplaza,8
5481,03245238,n,afirmado,1
5482,03245238,n,firme,1
5483,03245327,n,calzada,43
5484,03246097,n,balancín,1
5485,03246257,n,cohete,6
5486,03246471,n,cohete,213
5487,03246920,n,balancín,9
5488,03246920,n,mecedora,5
5489,03247107,n,barra,2
5490,03247398,n,rodeo,2
5491,03247872,n,rodillo,9
5492,03248765,n,laminador,1
5493,03250224,n,techo,204
5494,03250788,n,habitación,279
5495,03250788,n,aposento,4
5496,03250788,n,cuarto,418
5497,03252883,n,maroma,4
5498,03252883,n,soga,17
5499,03253568,n,cordelería,2
5500,03253775,n,rosario,1
5501,03254030,n,rosaleda,26
5502,03254390,n,rosetón,15
5503,03254975,n,rotativo,6
5504,03255658,n,ast,9
5505,03255795,n,rotor,15
5506,03256834,n,arrebol,1
5507,03257236,n,ruleta,6
5508,03258138,n,mesa_redonda,2
5509,03259463,n,katiuska,1
5510,03259558,n,goma,1
5511,03260882,n,alfombra,18
5512,03261457,n,ruina,160
5513,03261562,n,regla,1
5514,03262928,n,estribo,13
5515,03263078,n,bamba,2
5516,03263720,n,sable,57
5517,03265433,n,silla,109
5518,03265764,n,alforja,1
5519,03266127,n,sillería,46
5520,03267610,n,fiador,22
5521,03268238,n,imperdible,1
5522,03268384,n,antepecho,2
5523,03268510,n,gillette,2
5524,03268893,n,lona,15
5525,03269660,n,velero,18
5526,03269660,n,balandra,32
5527,03271165,n,celada,1
5528,03272153,n,fuente,3
5529,03273160,n,sandalia,13
5530,03274680,n,sarcófago,31
5531,03274796,n,sari,3
5532,03275905,n,satélite,192
5533,03276429,n,satén,2
5534,03276429,n,raso,13
5535,03276857,n,cacerola,6
5536,03276992,n,platillo,4
5537,03277096,n,sauna,9
5538,03278695,n,saxo,51
5539,03278695,n,saxofón,151
5540,03278799,n,bombardino,1
5541,03278928,n,vaina,3
5542,03279024,n,andamio,2
5543,03279174,n,cadalso,2
5544,03279174,n,patíbulo,6
5545,03279313,n,andamiaje,3
5546,03279411,n,escala,3
5547,03279530,n,báscula,3
5548,03279791,n,bisturí,2
5549,03279791,n,escalpelo,2
5550,03279906,n,scanner,2
5551,03279906,n,explorador,8
5552,03279906,n,escáner,21
5553,03280131,n,escapulario,7
5554,03280310,n,espantapájaros,5
5555,03280442,n,bufanda,3
5556,03280931,n,perspectiva,30
5557,03281179,n,decorado,61
5558,03281179,n,escenario,327
5559,03281918,n,escuela,1298
5560,03281918,n,colegio,515
5561,03282500,n,buque-escuela,1
5562,03282797,n,goleta,35
5563,03283373,n,cimitarra,4
5564,03284466,n,patinete,1
5565,03284561,n,escopolamina,2
5566,03284884,n,marcador,16
5567,03285260,n,estropajo,1
5568,03285371,n,gabarra,2
5569,03285572,n,codificador,15
5570,03286335,n,pantalla,13
5571,03287008,n,pantalla,299
5572,03287768,n,tornillo,23
5573,03287768,n,rosca,5
5574,03288471,n,destornillador,7
5575,03289962,n,scull,1
5576,03290317,n,office,40
5577,03290519,n,escultura,372
5578,03292086,n,sello,413
5579,03292328,n,precinto,2
5580,03293187,n,hidroplano,2
5581,03293342,n,proyector,1
5582,03293673,n,asiento,130
5583,03294261,n,asiento,1
5584,03296309,n,segunda,120
5585,03296615,n,escritorio,39
5586,03296757,n,sector,940
5587,03296757,n,segmento,180
5588,03297658,n,sedán,18
5589,03297921,n,calmante,1
5590,03297921,n,sedante,4
5591,03298418,n,almáciga,6
5592,03298418,n,vivero,10
5593,03298418,n,semillero,12
5594,03299072,n,jábega,1
5595,03299534,n,selector,7
5596,03299804,n,alimentador,3
5597,03301887,n,garita,8
5598,03302272,n,secuencia,1
5599,03302424,n,lentejuela,2
5600,03302670,n,estameña,6
5601,03303697,n,servicio,7
5602,03304264,n,carrito,7
5603,03304491,n,servo,2
5604,03305625,n,escaño,146
5605,03306765,n,costurero,1
5606,03307624,n,cuerdas,5
5607,03307624,n,cadenas,10
5608,03308527,n,fuste,18
5609,03308627,n,hueco,19
5610,03308777,n,tripe,1
5611,03309012,n,agitador,3
5612,03309146,n,champú,3
5613,03310070,n,fragmento,4
5614,03310368,n,afilador,1
5615,03311249,n,chal,9
5616,03311249,n,echarpe,3
5617,03311495,n,cizalla,6
5618,03311748,n,funda,40
5619,03311911,n,cubierta,15
5620,03312123,n,cobertizo,9
5621,03312123,n,barraca,15
5622,03312703,n,sábana,17
5623,03312865,n,obenque,5
5624,03313092,n,lámina,12
5625,03314483,n,estantería,10
5626,03314483,n,estante,4
5627,03314895,n,proyectil,66
5628,03314895,n,obús,9
5629,03314895,n,granada,292
5630,03315097,n,caja,11
5631,03315837,n,refugio,115
5632,03315837,n,abrigo,46
5633,03316185,n,amparo,40
5634,03316185,n,resguardo,26
5635,03316185,n,protección,7
5636,03316185,n,refugio,4
5637,03316835,n,rodela,4
5638,03316835,n,escudo,41
5639,03317827,n,espinillera,4
5640,03318070,n,barco,496
5641,03318070,n,nave,710
5642,03318070,n,bajel,3
5643,03318070,n,embarcación,111
5644,03318070,n,buque,476
5645,03319732,n,marina_mercante,2
5646,03320411,n,varadero,2
5647,03320411,n,astillero,97
5648,03320567,n,camisa,59
5649,03321830,n,amortiguador,9
5650,03322000,n,zapato,116
5651,03325022,n,establecimiento,278
5652,03327102,n,atajo,9
5653,03328179,n,escopeta,31
5654,03328749,n,arcén,5
5655,03329639,n,pala,21
5656,03330277,n,ducha,30
5657,03331304,n,metralla,1
5658,03331403,n,santuario,142
5659,03332110,n,contraventana,1
5660,03333250,n,enfermería,35
5661,03333468,n,hoz,15
5662,03333741,n,lado,18
5663,03334360,n,sidecar,2
5664,03334588,n,portillo,9
5665,03334588,n,postigo,2
5666,03335176,n,acera,26
5667,03335825,n,apartadero,1
5668,03336320,n,cedazo,1
5669,03336320,n,tamiz,3
5670,03336577,n,visor,15
5671,03337042,n,letrero,16
5672,03337486,n,silenciador,4
5673,03337991,n,silueta,1
5674,03338120,n,seda,61
5675,03338545,n,antepecho,1
5676,03338727,n,silo,9
5677,03340699,n,camiseta,197
5678,03340964,n,fregadero,2
5679,03341575,n,sirena,11
5680,03341826,n,sitar,6
5681,03342539,n,patines,1
5682,03342539,n,patín,70
5683,03342753,n,monopatín,7
5684,03343837,n,esbozo,33
5685,03343837,n,croquis,3
5686,03344475,n,brocheta,1
5687,03344611,n,esquí,152
5688,03345035,n,gorro,19
5689,03345457,n,esquife,1
5690,03345684,n,pasamontañas,2
5691,03345935,n,odre,2
5692,03346396,n,falda,75
5693,03346806,n,falda,2
5694,03347423,n,calavera,1
5695,03347535,n,casquete,4
5696,03347783,n,lucernario,5
5697,03347783,n,lumbre,1
5698,03347783,n,tragaluz,5
5699,03347783,n,lucera,1
5700,03347783,n,montera,2
5701,03347783,n,claraboya,8
5702,03348089,n,rascacielos,53
5703,03349027,n,listón,10
5704,03349631,n,trineo,22
5705,03350207,n,somnífero,1
5706,03350385,n,manga,254
5707,03350875,n,cascabel,29
5708,03351528,n,diapositiva,7
5709,03351953,n,cremallera,7
5710,03354276,n,chinela,1
5711,03354276,n,zapatilla,22
5712,03354276,n,pantufla,1
5713,03355826,n,ranura,21
5714,03355970,n,tragaperras,2
5715,03356658,n,canal,3
5716,03356809,n,esclusa,9
5717,03356809,n,compuerta,12
5718,03357161,n,batel,1
5719,03357161,n,barca,20
5720,03357161,n,bote,6
5721,03357552,n,barquito,2
5722,03359504,n,barbada,1
5723,03359504,n,bridón,1
5724,03359901,n,instantánea,6
5725,03360643,n,redoblante,1
5726,03361559,n,redecilla,1
5727,03361949,n,esnórquel,1
5728,03362316,n,bola_de_nieve,2
5729,03362611,n,motonieve,2
5730,03363407,n,tabaquera,1
5731,03363750,n,jabón,32
5732,03364107,n,jabonera,3
5733,03364657,n,calcetín,10
5734,03365002,n,encaje,8
5735,03365980,n,fenobarbital,1
