desinquietador	1	por-30-01189386-a	a	75	WEB API	------
desinquietante	1	por-30-01189386-a	a	75	WEB API	------
desinquieto	1	por-30-02456157-a	a	75	WEB API	------
desinteligência	1	por-30-01170962-n	n	75	WEB API	------
desinteressado	1	por-30-01111418-a	a	75	WEB API	------
desinteresseiro	1	por-30-01111418-a	a	75	WEB API	------
desinternar	1	por-30-02137132-v	v	75	WEB API	------
desintoxicação_	1	por-30-00079788-v	v	71	FTT	------
desirmanado	1	por-30-01410363-a	a	75	WEB API	------
desistir	1	por-30-00613393-v	v	53.0482	triangulation pt/en/	------
desistir	2	por-30-01083044-v	v	52.0411	triangulation pt/en/	------
desistir	3	por-30-01196037-v	v	52.0411	triangulation pt/en/	------
desistir	4	por-30-02534062-v	v	53.0482	triangulation pt/en/	------
desjejum	1	por-30-07575076-n	n	75	WEB API	------
desleal	1	por-30-00957176-a	a	54.027	triangulation pt/en/	------
desleal	2	por-30-00962634-a	a	52.6847	triangulation pt/en/	------
desleal	3	por-30-01740630-a	a	52.6847	triangulation pt/en/	------
deslealdade	1	por-30-06756407-n	n	75	WEB API	------
desleixado	1	por-30-02424254-a	a	75	WEB API	------
desligar	1	por-30-00714273-v	v	75	WEB API	------
desligar	1	por-30-01356038-v	v	73	tri GL CA ES	------
desligar	1	por-30-01463792-v	v	75	WEB API	------
desligar	1	por-30-02609764-v	v	75	WEB API	------
deslizar	1	por-30-01886488-v	v	73	tri GL CA ES	------
deslize	1	por-30-14462946-n	n	75	WEB API	------
deslocamento	1	por-30-00330984-n	n	73	tri GL CA ES	------
deslocamento	2	por-30-00279835-n	n	73	tri GL CA ES	------
deslocamento	3	por-30-00295701-n	n	73	tri GL CA ES	------
deslocamento	4	por-30-07311115-n	n	73	tri GL CA ES	------
deslocar	1	por-30-00123170-v	v	75	WEB API	------
deslocar	1	por-30-01527508-v	v	52.4033	triangulation pt/en/	------
deslocar	2	por-30-01850315-v	v	52.6326	triangulation pt/en/	------
deslocar	3	por-30-01883344-v	v	52.4033	triangulation pt/en/	------
deslocar	4	por-30-02013571-v	v	52.6326	triangulation pt/en/	------
deslocação	1	por-30-00295701-n	n	75	WEB API	------
deslumbrante	1	por-30-01676517-a	a	75	WEB API	------
deslumbrar	1	por-30-01810126-v	v	75	WEB API	------
deslumbrar	1	por-30-02162434-v	v	75	WEB API	------
deslustrar	1	por-30-02547225-v	v	75	WEB API	------
desluzir	1	por-30-02547225-v	v	75	WEB API	------
desmaiar	1	por-30-00023646-v	v	71	FTT	------
desmamar	1	por-30-01824253-v	v	52.3495	triangulation pt/en/	------
desmanchar	1	por-30-01619231-v	v	73	tri GL CA ES	------
desmanchar	1	por-30-02579447-v	v	75	WEB API	------
desmanchar	2	por-30-00376106-v	v	73	tri GL CA ES	------
desmanchar	3	por-30-00447309-v	v	73	tri GL CA ES	------
desmando	1	por-30-00770270-n	n	75	WEB API	------
desmarcado	1	por-30-01385255-a	a	75	WEB API	------
desmascarar	1	por-30-01358573-v	v	52.9235	triangulation pt/en/	------
desmedido	1	por-30-01385255-a	a	75	WEB API	------
desmedido	1	por-30-01533974-a	a	75	WEB API	------
desmembrar	1	por-30-00548750-v	v	75	WEB API	------
desmentir	1	por-30-00816556-v	v	73	tri GL CA ES	------
desmentir	1	por-30-01850315-v	v	75	WEB API	------
desmerecedor	1	por-30-00852197-a	a	75	WEB API	------
desmesurado	1	por-30-01385255-a	a	75	WEB API	------
desmesurado	1	por-30-01533974-a	a	75	WEB API	------
desminagem	1	por-30-00091670-n	n	71	FTT	------
desmineralização	1	por-30-14210716-n	n	52.7298	triangulation pt/en/	------
desmobilizar	1	por-30-01088192-v	v	52.7097	triangulation pt/en/	------
desmoitar	1	por-30-02539788-v	v	75	WEB API	------
desmontar	1	por-30-01958452-v	v	53.505	triangulation pt/en/	------
desmonte	1	por-30-07331400-n	n	75	WEB API	------
desmoralizar	1	por-30-01814396-v	v	75	WEB API	------
desmoralizar	1	por-30-02579447-v	v	75	WEB API	------
desmoralização	1	por-30-07537973-n	n	52.2552	triangulation pt/en/	------
desmotivado	1	por-30-02353211-a	a	75	WEB API	------
desmotivar	1	por-30-01819147-v	v	75	WEB API	------
desmoutar	1	por-30-02539788-v	v	75	WEB API	------
desnaturado	1	por-30-01263013-a	a	75	WEB API	------
desnecessário	1	por-30-01581115-a	a	52.4492	triangulation pt/en/	------
desnecessário	1	por-30-01866812-a	a	75	WEB API	------
desnecessário	2	por-30-01582049-a	a	52.4492	triangulation pt/en/	------
desnudar	1	por-30-00049900-v	v	73	tri GL CA ES	------
desnudar	2	por-30-00194912-v	v	73	tri GL CA ES	------
desnudar	3	por-30-02314275-v	v	73	tri GL CA ES	------
desnudo	1	por-30-00457998-a	a	75	WEB API	------
desobediência	1	por-30-00770270-n	n	75	WEB API	------
desobediência	1	por-30-01179707-n	n	52.9851	triangulation pt/en/	------
desobstruir	1	por-30-00181664-v	v	75	WEBAPI	------
desodorizar	1	por-30-02126863-v	v	52.4511	triangulation pt/en/	------
desofuscar	1	por-30-00291873-v	v	75	WEB API	------
desolação	1	por-30-07335414-n	n	52.7289	triangulation pt/en/	------
desolação	2	por-30-14525548-n	n	52.7289	triangulation pt/en/	------
desolação	3	por-30-14562142-n	n	52.7289	triangulation pt/en/	------
desonesto	1	por-30-01222884-a	a	52.3391	triangulation pt/en/	------
desonrar	1	por-30-02547225-v	v	52.6758	triangulation pt/en/	------
desopilar	1	por-30-02075462-v	v	75	WEB API	------
desoprimir	1	por-30-01814815-v	v	75	WEB API	------
desordeiro	1	por-30-10533013-n	n	75	WEB API	------
desordem	1	por-30-00962129-n	n	75	WEB API	------
desordem	1	por-30-07184149-n	n	75	WEB API	------
desordem	1	por-30-13972797-n	n	52.8258	triangulation pt/en/	------
desordem	2	por-30-14052403-n	n	52.8258	triangulation pt/en/	------
desordem	3	por-30-14499262-n	n	52.8258	triangulation pt/en/	------
desordenado	1	por-30-02424254-a	a	75	WEB API	------
desorientação	1	por-30-05898430-n	n	52.603	triangulation pt/en/	------
desovar	1	por-30-00933821-v	v	75	WEB API	------
despachar	1	por-30-02402825-v	v	75	WEB API	------
despachar	1	por-30-02482425-v	v	75	WEB API	------
despacho	1	por-30-06539770-n	n	52.8666	triangulation pt/en/	------
despacho	2	por-30-06682794-n	n	73	tri GL CA ES	------
despacho	3	por-30-00061290-n	n	71	FTT	------
despedaçar	1	por-30-01564144-v	v	75	WEB API	------
despedida	1	por-30-00053525-n	n	71	FTT	------
despedida	2	por-30-00216174-n	n	52.6531	triangulation pt/en/	------
despedida	3	por-30-06629392-n	n	52.6531	triangulation pt/en/	------
despedida	4	por-30-00053097-n	n	52.6531	triangulation pt/en/	------
despedimento	1	por-30-00216174-n	n	52.8556	triangulation pt/en/	------
despedimento	2	por-30-07276414-n	n	73	tri GL CA ES	------
despedimento	3	por-30-07254267-n	n	73	tri GL CA ES	------
despedimento	4	por-30-06511560-n	n	73	tri GL CA ES	------
despedir	1	por-30-00358431-v	v	75	WEB API	------
despedir	1	por-30-01133825-v	v	52.4249	triangulation pt/en/	------
despedir	1	por-30-02009433-v	v	75	WEB API	------
despedir	1	por-30-02609764-v	v	75	WEB API	------
despedir	2	por-30-02291258-v	v	52.4249	triangulation pt/en/	------
despedir	3	por-30-02402825-v	v	53.6381	triangulation pt/en/	------
despedir	4	por-30-02465939-v	v	52.4254	triangulation pt/en/	------
despedir	5	por-30-02767308-v	v	52.4254	triangulation pt/en/	------
despedir	6	por-30-02403537-v	v	73	tri GL CA ES	------
despenalizar	1	por-30-02481436-v	v	52.6212	triangulation pt/en/	------
despender	1	por-30-02267060-v	v	75	WEB API	------
desperdiçador	1	por-30-10479561-n	n	75	WEB API	------
desperdício	1	por-30-04894964-n	n	52.1864	triangulation pt/en/	------
despertar	1	por-30-00053035-v	v	71	FTT	------
despertar	1	por-30-00528990-v	v	75	WEB API	------
despertar	2	por-30-00018813-v	v	52.4406	triangulation pt/en/	------
despertar	3	por-30-00872747-v	v	52.4406	triangulation pt/en/	------
despertar	4	por-30-01629958-v	v	52.4406	triangulation pt/en/	------
despertar	5	por-30-01759326-v	v	52.4406	triangulation pt/en/	------
despertar	6	por-30-01770802-v	v	52.4406	triangulation pt/en/	------
despertar	7	por-30-02117534-v	v	73	tri GL CA ES	------
despertar	8	por-30-00018526-v	v	52.4406	triangulation pt/en/	------
despertar	9	por-30-00019182-v	v	71	FTT	------
despesa	1	por-30-01122601-n	n	52.9518	triangulation pt/en/	------
despesa	2	por-30-13275288-n	n	52.9518	triangulation pt/en/	------
despesa	3	por-30-13275495-n	n	52.6718	triangulation pt/en/	------
despicar	1	por-30-01153486-v	v	75	WEB API	------
despido	1	por-30-00457998-a	a	75	WEB API	------
despintar	1	por-30-01549905-v	v	75	WEB API	------
despir	1	por-30-00194912-v	v	75	WEBAPI	------
despir	2	por-30-00049900-v	v	73	tri GL CA ES	------
despir	3	por-30-01339505-v	v	73	tri GL CA ES	------
despir	4	por-30-02314275-v	v	73	tri GL CA ES	------
despir	5	por-30-00050454-v	v	71	FTT	------
despojar	1	por-30-00049900-v	v	75	WEB API	------
despojar	1	por-30-00194912-v	v	73	tri GL CA ES	------
despojar	1	por-30-01560369-v	v	75	WEB API	------
despojar	2	por-30-01263479-v	v	52.4986	triangulation pt/en/	------
despojar	3	por-30-02314275-v	v	52.4986	triangulation pt/en/	------
despojar	4	por-30-02344568-v	v	52.4986	triangulation pt/en/	------
despojar	5	por-30-02385372-v	v	52.4986	triangulation pt/en/	------
despojo	1	por-30-00780889-n	n	75	WEB API	------
despojo	1	por-30-05218119-n	n	75	WEB API	------
despojo	1	por-30-13262663-n	n	52.4042	triangulation pt/en/	------
despontar	1	por-30-00528990-v	v	75	WEB API	------
desportista	1	por-30-09820263-n	n	73	tri GL CA ES	------
desportista	2	por-30-10638922-n	n	73	tri GL CA ES	------
desportivo	1	por-30-02801839-a	a	73	tri GL CA ES	------
desporto	1	por-30-00433216-n	n	52.6916	triangulation pt/en/	------
desporto	1	por-30-01170962-n	n	75	WEB API	------
desporto	2	por-30-00523513-n	n	52.6916	triangulation pt/en/	------
desporto	3	por-30-10638922-n	n	52.2287	triangulation pt/en/	------
desposar	1	por-30-00886602-v	v	52.6413	triangulation pt/en/	------
desposar	2	por-30-02488834-v	v	52.6413	triangulation pt/en/	------
despotismo	1	por-30-08440630-n	n	52.2811	triangulation pt/en/	------
despregar	1	por-30-01579813-v	v	73	tri GL CA ES	------
despregar	2	por-30-01378556-v	v	73	tri GL CA ES	------
despregar	3	por-30-00435481-v	v	73	tri GL CA ES	------
despregar	4	por-30-02054989-v	v	73	tri GL CA ES	------
desprender	1	por-30-00067999-v	v	73	tri GL CA ES	------
desprender	1	por-30-01463792-v	v	75	WEB API	------
desprender	2	por-30-01344293-v	v	73	tri GL CA ES	------
desprender	3	por-30-01475953-v	v	73	tri GL CA ES	------
desprender	4	por-30-02071974-v	v	73	tri GL CA ES	------
desprendido	1	por-30-01111418-a	a	75	WEB API	------
despreocupado	1	por-30-00302951-a	a	75	WEB API	------
despreocupar	1	por-30-01764800-v	v	75	WEB API	------
despretensioso	1	por-30-00764484-a	a	75	WEB API	------
despretensão	1	por-30-04708113-n	n	75	WEB API	------
desprezar	1	por-30-00796976-v	v	52.1392	triangulation pt/en/	------
desprezar	1	por-30-02668523-v	v	75	WEB API	------
desprezar	2	por-30-00855933-v	v	52.7144	triangulation pt/en/	------
desprezar	3	por-30-01059564-v	v	52.7144	triangulation pt/en/	------
desprezar	4	por-30-01774799-v	v	52.7144	triangulation pt/en/	------
desprezar	5	por-30-00845909-v	v	73	tri GL CA ES	------
desprezar	6	por-30-01799794-v	v	73	tri GL CA ES	------
desprezar	7	por-30-00798539-v	v	73	tri GL CA ES	------
desprezo	1	por-30-01225783-n	n	52.8551	triangulation pt/en/	------
desprezo	2	por-30-04915687-n	n	52.725	triangulation pt/en/	------
desprezo	3	por-30-06715927-n	n	52.725	triangulation pt/en/	------
desprezo	4	por-30-07502980-n	n	52.8551	triangulation pt/en/	------
desprezo	5	por-30-07547674-n	n	73	tri GL CA ES	------
desprezo	6	por-30-06717170-n	n	73	tri GL CA ES	------
desprezo	7	por-30-01219893-n	n	73	tri GL CA ES	------
desprezível	1	por-30-01133017-a	a	75	WEB API	------
desproporcionado	1	por-30-01410363-a	a	75	WEB API	------
desproporcional	1	por-30-01410363-a	a	75	WEB API	------
desproveito	1	por-30-14285662-n	n	75	WEB API	------
desqualificar	1	por-30-00972608-v	v	52.1091	triangulation pt/en/	------
desregrado	1	por-30-10479561-n	n	75	WEB API	------
desregrar	1	por-30-02579447-v	v	75	WEB API	------
desregulamentação	1	por-30-00805337-n	n	52.2184	triangulation pt/en/	------
desrespeitar	1	por-30-02668523-v	v	75	WEB API	------
desserviço	1	por-30-14285662-n	n	75	WEB API	------
dessexualizar	1	por-30-00061595-v	v	71	FTT	------
destacar	1	por-30-00514069-v	v	52.3596	triangulation pt/en/	------
destacar	2	por-30-01013367-v	v	52.0116	triangulation pt/en/	------
destacar	3	por-30-02673965-v	v	52.3596	triangulation pt/en/	------
destacar	4	por-30-00292368-v	v	73	tri GL CA ES	------
destacar	5	por-30-00230033-v	v	73	tri GL CA ES	------
destacar	6	por-30-02674564-v	v	73	tri GL CA ES	------
destacar-se	1	por-30-00528990-v	v	75	WEB API	------
destacar-se	1	por-30-02644234-v	v	75	WEB API	------
destacar-se	1	por-30-02673965-v	v	75	WEB API	------
destapar	1	por-30-00933821-v	v	75	WEB API	------
destapar	1	por-30-01339505-v	v	75	WEB API	------
deste_modo	1	por-30-00121135-r	r	71	FTT	------
destemido	1	por-30-00250119-a	a	75	WEB API	------
destemperar	1	por-30-00860620-v	v	75	WEB API	------
desterrar	1	por-30-02404224-v	v	75	WEB API	------
desterro	1	por-30-00207761-n	n	75	WEB API	------
desterro	1	por-30-07332691-n	n	75	WEB API	------
destilador	1	por-30-10018653-n	n	52.8319	triangulation pt/en/	------
destilação	1	por-30-05405751-n	n	75	WEB API	------
destilação	1	por-30-13468306-n	n	52.9303	triangulation pt/en/	------
destinar	1	por-30-00709379-v	v	54.2488	triangulation pt/en/	------
destinar	1	por-30-01158872-v	v	75	WEB API	------
destinar	2	por-30-00724150-v	v	52.6239	triangulation pt/en/	------
destinar	3	por-30-00746479-v	v	52.8326	triangulation pt/en/	------
destinar	4	por-30-02228698-v	v	52.6239	triangulation pt/en/	------
destinar	5	por-30-00708840-v	v	73	tri GL CA ES	------
destinatário	1	por-30-06787150-n	n	75	WEB API	------
destinatário	1	por-30-09627906-n	n	52.9262	triangulation pt/en/	------
destinação	1	por-30-14473222-n	n	75	WEB API	------
destino	1	por-30-06787150-n	n	52.7184	triangulation pt/en/	------
destino	2	por-30-07330007-n	n	54.1289	triangulation pt/en/	------
destino	3	por-30-08567877-n	n	54.0776	triangulation pt/en/	------
destino	4	por-30-09504915-n	n	52.7526	triangulation pt/en/	------
destino	5	por-30-14473222-n	n	52.7526	triangulation pt/en/	------
destituir	1	por-30-02402825-v	v	73	tri GL CA ES	------
destituição	1	por-30-14449405-n	n	75	WEB API	------
destoar	1	por-30-00804802-v	v	75	WEB API	------
destoar	1	por-30-00824767-v	v	75	WEB API	------
destoldar	1	por-30-01339505-v	v	75	WEB API	------
destreza	1	por-30-05642815-n	n	52.1891	triangulation pt/en/	------
destrinça	1	por-30-07331400-n	n	75	WEB API	------
destrinçar	1	por-30-00650353-v	v	75	WEB API	------
destro	1	por-30-00062367-a	a	71	FTT	------
destronar	1	por-30-02402825-v	v	75	WEB API	------
destroncar	1	por-30-01850315-v	v	75	WEB API	------
destroçar	1	por-30-01083373-v	v	73	tri GL CA ES	------
destroçar	2	por-30-00333758-v	v	73	tri GL CA ES	------
destroçar	3	por-30-00292672-v	v	73	tri GL CA ES	------
destroçar	4	por-30-01566705-v	v	73	tri GL CA ES	------
destroçar	5	por-30-00388635-v	v	73	tri GL CA ES	------
destroçar	6	por-30-01566185-v	v	73	tri GL CA ES	------
destroçar	7	por-30-01232098-v	v	73	tri GL CA ES	------
destroçar	8	por-30-01619929-v	v	73	tri GL CA ES	------
destroçar	9	por-30-01564144-v	v	73	tri GL CA ES	------
destroço	1	por-30-07420770-n	n	75	WEB API	------
destruidor	1	por-30-01263013-a	a	75	WEB API	------
destruir	1	por-30-01083373-v	v	52.8357	triangulation pt/en/	------
destruir	1	por-30-02482425-v	v	75	WEB API	------
destruir	1	por-30-02761897-v	v	75	WEB API	------
destruir	2	por-30-01103836-v	v	52.8357	triangulation pt/en/	------
destruir	3	por-30-01326528-v	v	52.8357	triangulation pt/en/	------
destruir	4	por-30-01564144-v	v	52.8357	triangulation pt/en/	------
destruir	5	por-30-01566185-v	v	52.8357	triangulation pt/en/	------
destruir	6	por-30-01619929-v	v	52.8357	triangulation pt/en/	------
destruir	7	por-30-00471196-v	v	73	tri GL CA ES	------
destruição	1	por-30-00217014-n	n	52.8408	triangulation pt/en/	------
destruição	2	por-30-07331013-n	n	52.8408	triangulation pt/en/	------
destruição	3	por-30-07334490-n	n	52.8408	triangulation pt/en/	------
destruição	4	por-30-14562960-n	n	52.8408	triangulation pt/en/	------
desumanidade	1	por-30-05037813-n	n	75	WEB API	------
desumanizar	1	por-30-00479817-v	v	52.5555	triangulation pt/en/	------
desumano	1	por-30-01263013-a	a	75	WEB API	------
desumano	1	por-30-01263971-a	a	52.5492	triangulation pt/en/	------
desunião	1	por-30-01170962-n	n	75	WEB API	------
desunião	1	por-30-07331400-n	n	75	WEB API	------
desusado	1	por-30-01639230-a	a	75	WEB API	------
desvalorização	1	por-30-06717170-n	n	75	WEB API	------
desvanecer	1	por-30-02761897-v	v	75	WEB API	------
desvanecimento	1	por-30-04887912-n	n	75	WEB API	------
desvantagem	1	por-30-07420538-n	n	75	WEB API	------
desvantagem	1	por-30-14541852-n	n	75	WEB API	------
desvantagem	1	por-30-14548343-n	n	52.1066	triangulation pt/en/	------
desvantajoso	1	por-30-00065488-a	a	75	WEB API	------
desvelado	1	por-30-00457998-a	a	75	WEB API	------
desvelar	1	por-30-02143283-v	v	73	tri GL CA ES	------
desvelo	1	por-30-05615869-n	n	75	WEB API	------
desvendar	1	por-30-00933821-v	v	75	WEB API	------
desvendar	1	por-30-02143283-v	v	73	tri GL CA ES	------
desventurado	1	por-30-00364881-a	a	75	WEB API	------
desviar	1	por-30-02012227-v	v	73	tri GL CA ES	------
desviar	1	por-30-02404224-v	v	75	WEB API	------
desviar	2	por-30-01791756-v	v	52.1661	triangulation pt/en/	------
desviar	3	por-30-02064887-v	v	52.2845	triangulation pt/en/	------
desviar	4	por-30-02065085-v	v	52.1661	triangulation pt/en/	------
desviar	5	por-30-02453321-v	v	52.1661	triangulation pt/en/	------
desviar-se	1	por-30-02075462-v	v	75	WEB API	------
desvio	1	por-30-00350380-n	n	52.6138	triangulation pt/en/	------
desvio	1	por-30-14462946-n	n	75	WEB API	------
desvio	2	por-30-00737399-n	n	52.6138	triangulation pt/en/	------
desvio	3	por-30-03182506-n	n	52.6138	triangulation pt/en/	------
desvio	4	por-30-04802776-n	n	52.6138	triangulation pt/en/	------
desvio	5	por-30-06022291-n	n	52.6138	triangulation pt/en/	------
desvio	6	por-30-07366289-n	n	52.6138	triangulation pt/en/	------
desvio	7	por-30-04372756-n	n	73	tri GL CA ES	------
desvirtuar	1	por-30-02547225-v	v	75	WEB API	------
desvirtuar	1	por-30-02579447-v	v	75	WEB API	------
desânimo	1	por-30-07253637-n	n	52.2746	triangulation pt/en/	------
desígnio	1	por-30-05982152-n	n	75	WEB API	------
detalhar	1	por-30-05817845-n	n	75	WEB API	------
detalhe	1	por-30-07137807-n	n	73	tri GL CA ES	------
detalhe	2	por-30-04766852-n	n	73	tri GL CA ES	------
detalhe	3	por-30-05817845-n	n	73	tri GL CA ES	------
detectar	1	por-30-02118476-v	v	52.1419	triangulation pt/en/	------
detectar	2	por-30-02154508-v	v	53.749	triangulation pt/en/	------
detectar	3	por-30-02155248-v	v	52.2622	triangulation pt/en/	------
detectar	4	por-30-02193194-v	v	53.3932	triangulation pt/en/	------
detector	1	por-30-03180969-n	n	52.7134	triangulation pt/en/	------
detector	2	por-30-03181293-n	n	54.3963	triangulation pt/en/	------
detectável	1	por-30-01287282-a	a	52.3145	triangulation pt/en/	------
detecção	1	por-30-00151087-n	n	52.7747	triangulation pt/en/	------
detenção	1	por-30-00088725-n	n	52.2329	triangulation pt/en/	------
detenção	1	por-30-06542047-n	n	75	WEB API	------
detenção	1	por-30-13365286-n	n	75	WEB API	------
detenção	2	por-30-01146576-n	n	52.2329	triangulation pt/en/	------
detenção	3	por-30-14010927-n	n	52.2329	triangulation pt/en/	------
deter	1	por-30-00460900-v	v	52.4187	triangulation pt/en/	------
deter	1	por-30-02681795-v	v	75	WEB API	------
deter	2	por-30-01215137-v	v	52.4187	triangulation pt/en/	------
deter	3	por-30-01440378-v	v	52.4187	triangulation pt/en/	------
deter	4	por-30-01859221-v	v	52.4187	triangulation pt/en/	------
deter	5	por-30-02495038-v	v	52.4187	triangulation pt/en/	------
deter	6	por-30-02559752-v	v	52.4187	triangulation pt/en/	------
deter	7	por-30-01987058-v	v	73	tri GL CA ES	------
deter-se	1	por-30-02731024-v	v	75	WEB API	------
deteriorar	1	por-30-00204391-v	v	75	WEB API	------
deteriorar	1	por-30-00209837-v	v	75	WEB API	------
deteriorar	1	por-30-00477941-v	v	52.8089	triangulation pt/en/	------
deterioração	1	por-30-07420770-n	n	52.1307	triangulation pt/en/	------
determinante	1	por-30-00684480-a	a	53.7605	triangulation pt/en/	------
determinante	2	por-30-00684782-a	a	53.9182	triangulation pt/en/	------
determinante	3	por-30-08269396-n	n	73	tri GL CA ES	------
determinante	4	por-30-05692419-n	n	73	tri GL CA ES	------
determinante	5	por-30-06324475-n	n	73	tri GL CA ES	------
determinar	1	por-30-00697589-v	v	53.7134	triangulation pt/en/	------
determinar	1	por-30-00746718-v	v	75	WEB API	------
determinar	2	por-30-00699815-v	v	53.7134	triangulation pt/en/	------
determinar	3	por-30-00700708-v	v	52.4756	triangulation pt/en/	------
determinar	4	por-30-00701040-v	v	52.4756	triangulation pt/en/	------
determinar	5	por-30-00763399-v	v	53.7134	triangulation pt/en/	------
determinar	6	por-30-00918872-v	v	53.7134	triangulation pt/en/	------
determinar	7	por-30-00920336-v	v	53.7134	triangulation pt/en/	------
determinar	8	por-30-00926472-v	v	52.3113	triangulation pt/en/	------
determinar	9	por-30-00947077-v	v	52.4756	triangulation pt/en/	------
determinar	10	por-30-02698319-v	v	52.3113	triangulation pt/en/	------
determinação	1	por-30-00162632-n	n	52.7242	triangulation pt/en/	------
determinação	1	por-30-05726596-n	n	75	WEB API	------
determinação	2	por-30-04861486-n	n	52.7242	triangulation pt/en/	------
determinação	3	por-30-04864200-n	n	52.7242	triangulation pt/en/	------
determinação	4	por-30-05838176-n	n	52.7242	triangulation pt/en/	------
determinação	5	por-30-04754237-n	n	73	tri GL CA ES	------
determinação	6	por-30-01149303-n	n	73	tri GL CA ES	------
determinismo	1	por-30-05971086-n	n	52.8616	triangulation pt/en/	------
detestar	1	por-30-01774426-v	v	73	tri GL CA ES	------
detestar	2	por-30-01774136-v	v	73	tri GL CA ES	------
detestar	3	por-30-01776727-v	v	73	tri GL CA ES	------
detestação	1	por-30-07503430-n	n	75	WEB API	------
detetive	1	por-30-10009276-n	n	73	tri GL CA ES	------
detetive	2	por-30-10476671-n	n	73	tri GL CA ES	------
detido	1	por-30-10476086-n	n	75	WEB API	------
detonador	1	por-30-03182232-n	n	52.6824	triangulation pt/en/	------
detonar	1	por-30-00306298-v	v	73	tri GL CA ES	------
detonação	1	por-30-00122661-n	n	75	WEB API	------
detonação	1	por-30-00377686-n	n	52.2993	triangulation pt/en/	------
detonação	2	por-30-07308563-n	n	52.2993	triangulation pt/en/	------
detrimento	1	por-30-07420538-n	n	52.9302	triangulation pt/en/	------
deturpar	1	por-30-01549905-v	v	52.7183	triangulation pt/en/	------
deus	1	por-30-03560161-n	n	52.9999	triangulation pt/en/	------
deus	2	por-30-09505418-n	n	52.9999	triangulation pt/en/	------
deus	3	por-30-10133307-n	n	52.9999	triangulation pt/en/	------
deus	4	por-30-09536058-n	n	73	tri GL CA ES	------
deus_te_acompanhe	1	por-30-06629610-n	n	75	WEB API	------
deusa	1	por-30-09505418-n	n	75	WEB API	------
deusa	1	por-30-10471732-n	n	75	WEB API	------
deutério	1	por-30-14641046-n	n	52.772	triangulation pt/en/	------
devagar	1	por-30-00161630-r	r	75	WEB API	------
devaneio	1	por-30-00752431-n	n	75	WEB API	------
devaneio	1	por-30-07490579-n	n	75	WEB API	------
devassar	1	por-30-02579447-v	v	75	WEB API	------
devasso	1	por-30-00012753-v	v	71	FTT	------
devasso	1	por-30-02579447-v	v	75	WEB API	------
devastador	1	por-30-01263013-a	a	75	WEB API	------
devastar	1	por-30-00260311-v	v	52.1348	triangulation pt/en/	------
devastar	1	por-30-01564144-v	v	75	WEB API	------
devastação	1	por-30-00217014-n	n	52.6527	triangulation pt/en/	------
devastação	2	por-30-00967157-n	n	52.6527	triangulation pt/en/	------
devedor	1	por-30-09997622-n	n	52.7613	triangulation pt/en/	------
dever	1	por-30-00719494-n	n	52.4798	triangulation pt/en/	------
dever	2	por-30-01129920-n	n	52.4798	triangulation pt/en/	------
dever	3	por-30-02253956-v	v	52.8224	triangulation pt/en/	------
dever	4	por-30-02254155-v	v	52.8224	triangulation pt/en/	------
dever	5	por-30-02731814-v	v	52.8224	triangulation pt/en/	------
dever	6	por-30-00584769-n	n	73	tri GL CA ES	------
devidamente	1	por-30-00064691-r	r	71	FTT	------
devir	1	por-30-02623529-v	v	73	tri GL CA ES	------
devolução	1	por-30-00089351-n	n	73	tri GL CA ES	------
devolução	1	por-30-00093483-n	n	75	WEB API	------
devolver	1	por-30-02344060-v	v	73	tri GL CA ES	------
devolver	2	por-30-02284951-v	v	73	tri GL CA ES	------
devolver	3	por-30-00076400-v	v	73	tri GL CA ES	------
devolver	4	por-30-02357072-v	v	73	tri GL CA ES	------
devolver	5	por-30-02078294-v	v	73	tri GL CA ES	------
devolver	6	por-30-02310328-v	v	73	tri GL CA ES	------
devolver	7	por-30-02310007-v	v	73	tri GL CA ES	------
devorar	1	por-30-01169205-v	v	73	tri GL CA ES	------
devotado	1	por-30-09877951-n	n	75	WEB API	------
devotar	1	por-30-00887463-v	v	75	WEB API	------
devoto	1	por-30-09877951-n	n	75	WEB API	------
devoção	1	por-30-01042764-n	n	52.8526	triangulation pt/en/	------
devoção	2	por-30-01044448-n	n	52.8526	triangulation pt/en/	------
devoção	3	por-30-07544491-n	n	52.8526	triangulation pt/en/	------
dextrina	1	por-30-14834325-n	n	52.751	triangulation pt/en/	------
dezanove	1	por-30-13747989-n	n	73	tri GL CA ES	------
dezasseis	1	por-30-13747606-n	n	73	tri GL CA ES	------
dezassete	1	por-30-13747725-n	n	73	tri GL CA ES	------
dezembro	1	por-30-15213774-n	n	73	tri GL CA ES	------
dezena	1	por-30-13746512-n	n	52.8606	triangulation pt/en/	------
dezena	2	por-30-13746785-n	n	52.2612	triangulation pt/en/	------
dezenove	1	por-30-13747989-n	n	73	tri GL CA ES	------
dezesseis	1	por-30-13747606-n	n	73	tri GL CA ES	------
dezessete	1	por-30-13747725-n	n	73	tri GL CA ES	------
dezoito	1	por-30-13747865-n	n	73	tri GL CA ES	------
dg	1	por-30-13723470-n	n	52.6923	triangulation pt/en/	------
di-ligenciar	1	por-30-02530167-v	v	75	WEB API	------
dia	1	por-30-15123115-n	n	52.9084	triangulation pt/en/	------
dia	2	por-30-15155220-n	n	52.9084	triangulation pt/en/	------
dia	3	por-30-15157225-n	n	52.9084	triangulation pt/en/	------
