,Synset Source,Synset Target
318,100033574,304635631
319,100033599,204674715
320,100033599,204679738
321,100033852,206877849
322,100033955,207273924
323,100034032,314010636
324,100034032,314011811
325,100034115,206691989
326,100034115,209926088
327,100034288,206877578
328,100034322,304635953
329,100034322,304636881
330,100034322,304776572
331,100034322,314014621
332,100034710,314006945
333,100034758,206877742
334,100034758,210627899
335,100034948,200835501
336,100035074,301062583
337,100035259,200257580
338,100035259,204208936
339,100035448,200708168
340,100035465,304635104
341,100035603,200255214
342,100035603,209843602
343,100035758,200251013
344,100035758,203040587
345,100035978,314008050
346,100036178,200255710
347,100036362,200255710
348,100036362,200696487
349,100036481,301062583
350,100036481,314010148
351,100036780,200251780
352,100036932,204253437
353,100036932,209336555
354,100036932,209439213
355,100036998,305062518
356,100037138,214848642
357,100037188,301065441
358,100037298,200254769
359,100037298,204185804
360,100037298,210586903
361,100037457,313440063
362,100037457,314006945
363,100037514,200254597
364,100037514,203177165
365,100037680,204057047
366,100037779,200254922
367,100037779,205539717
368,100037919,200257770
369,100037919,200427853
370,100037919,200442437
371,100037919,202807731
372,100037919,202808440
373,100037919,209843602
374,100038199,200695717
375,100038199,203228533
376,100038365,200256746
377,100038365,200256961
378,100038365,201244593
379,100038365,203074855
380,100038365,203075097
381,100038462,314482852
382,100038687,204947628
383,100038750,304635104
384,100038750,309764900
385,100038750,314006945
386,100038849,205256862
387,100038849,207938773
388,100039121,205259109
389,100039122,305901840
390,100039122,310315837
391,100039267,205260240
392,100039488,205259240
393,100039592,304635631
394,100039592,304636397
395,100039824,205260533
396,100039950,203794136
397,100040084,203980026
398,100040188,200256961
399,100040325,313518963
400,100040325,314006945
401,100040353,200828237
402,100040685,314010148
403,100040685,314011811
404,100040766,200251013
405,100040928,203714235
406,100040962,113928668
407,100041202,305006519
408,100041206,203519081
409,100041417,203676483
410,100041554,204112752
411,100041687,203088020
412,100041866,203175843
413,100042017,200257115
414,100042017,204183516
415,100042173,203994008
416,100042173,210461169
417,100042228,313803431
418,100042364,215066367
419,100042457,314006945
420,100042457,314531203
421,100042457,314776804
422,100042479,200660783
423,100042479,210290919
424,100042641,200660783
425,100042641,210290919
426,100042792,209838895
427,100042936,200660957
428,100043231,314011811
429,100043411,313518963
430,100043411,314006945
431,100043480,203916031
432,100043480,203916470
433,100043480,205714466
434,100043683,200828559
435,100043683,202728440
436,100043765,313954253
437,100043765,313954818
438,100044149,202756098
439,100044149,203859958
440,100044149,204092168
441,100044353,305792010
442,100044353,305951180
443,100044353,314481929
444,100044353,314482620
445,100044797,202756098
446,100044797,210033225
447,100045561,305166560
448,100045639,210644301
449,100045817,213547513
450,100045888,304791081
451,100046151,210117739
452,100046534,200828237
453,100046534,202728440
454,100046534,210033082
455,100047172,203497657
456,100047243,309782167
457,100047317,200795008
458,100047406,314062725
459,100047511,202869837
460,100047745,200830257
461,100047745,203051540
462,100047945,200828237
463,100047945,202728440
464,100047945,202742322
465,100047945,202756098
466,100047945,203051540
467,100047945,203419014
468,100047945,210033082
469,100048129,302679788
470,100048633,200828082
471,100048790,203589791
472,100048912,203236735
473,100049007,204197391
474,100049016,305109511
475,100049016,305696297
476,100049016,308218212
477,100049016,313857314
478,100049102,203473966
479,100049197,203051540
480,100049266,305108947
481,100049266,313497135
482,100049669,203112869
483,100049683,300872107
484,100049683,306469874
485,100049683,307959016
486,100049683,313563139
487,100049770,204199027
488,100049879,305110772
489,100049879,306399631
490,100049900,200531490
491,100049900,210664340
492,100049900,214456752
493,100050652,203051540
494,100051045,304792357
495,100051060,204143897
496,100051170,204241249
497,100051511,203057021
498,100051511,203058603
499,100051571,305153520
500,100051637,210726031
501,100051696,304793555
502,100051761,203113835
503,100051942,209991026
504,100052012,305113133
505,100052043,203051540
506,100052043,203450516
507,100052043,204097866
508,100052043,204532106
509,100052246,305154241
510,100052246,305207570
511,100052374,203051540
512,100052374,210771809
513,100052548,200845178
514,100052548,205404336
515,100052548,207436986
516,100052672,304935528
517,100052672,314702416
518,100052845,200919877
519,100053032,304935528
520,100053035,214048134
521,100053159,207436986
522,100053341,207436986
523,100053384,314420464
524,100053564,314420464
525,100053656,207437575
526,100053691,304935239
527,100053691,304935904
528,100053691,304936213
529,100053691,307570237
530,100053691,314702875
531,100053691,314704966
532,100053691,314901679
533,100053889,207437575
534,100054059,202161457
535,100054059,207437372
536,100054059,207438792
537,100054059,211675537
538,100054109,314956661
539,100054285,200844847
540,100054364,314894140
541,100054364,314911704
542,100054628,200849982
543,100054628,201323355
544,100054628,207324380
545,100054628,208368907
546,100054628,210080869
547,100054628,210102800
548,100054628,210332385
549,100054804,304935239
550,100055010,205404336
551,100055010,210048117
552,100055010,213471815
553,100055142,200849523
554,100055142,200849982
555,100055142,213550318
556,100055340,301023636
557,100055539,200849982
558,100055539,305171045
559,100055871,200849982
560,100055871,210483274
561,100055932,110010243
562,100056188,213134947
563,100056188,213485408
564,100056334,200849523
565,100056334,200849982
566,100056334,208101410
567,100056660,302815071
568,100056660,304173698
569,100056683,202513939
570,100056829,201956344
571,100056930,200042541
572,100056930,207320302
573,100056930,213532886
574,100056930,215142167
575,100057390,302928608
576,100057506,214048441
577,100057566,303047799
578,100057665,210734394
579,100057737,304440059
580,100057737,304440210
581,100057895,202376542
582,100058014,201322685
583,100058135,202122948
584,100058265,202412440
585,100058265,207667151
586,100058401,208400331
587,100058516,201322343
588,100058554,301896031
589,100058554,304938838
590,100058645,202395406
591,100058645,213479034
592,100058696,303397532
593,100058794,202430830
594,100059019,207510923
595,100059019,214046202
596,100059019,215226214
597,100059376,214486122
598,100059769,200230475
599,100059899,200230324
600,100060185,203567066
601,100060185,207990824
602,100060185,213441812
603,100060185,213491464
604,100060477,200667847
605,100060477,200692506
606,100060477,200692726
607,100060477,206329313
608,100060605,304697267
609,100060833,200692349
610,100060833,210066452
