,Synset,Glosa
5748,101123304,None
5749,101123420,None
5750,101123598,None
5751,101124110,control social conseguido a través de la manifestación de la voluntad o del consentimiento
5752,101124246,mecanismo de control social para imponer estándares a una sociedad
5753,101124384,None
5754,101124508,None
5755,101124794,None
5756,101125562,None
5757,101125693,None
5758,101125959,legislación que hace que algo sea ilegal
5759,101126151,None
5760,101126335,None
5761,101126564,None
5762,101126709,None
5763,101126856,aprobación de una ley por un cuerpo legislativo
5764,101127019,None
5765,101127245,None
5766,101127379,None
5767,101127623,None
5768,101127874,imposición de impuestos o cuotas a la importación con el fin de proteger la industria nacional de la competencia exterior
5769,101128137,None
5770,101128266,None
5771,101128390,control social mediante dominio
5772,101128547,None
5773,101128655,None
5774,101128806,dominación ( de un mercado o de mercancías ) al punto de la exclusión de otros
5775,101128984,None
5776,101129363,None
5777,101129532,None
5778,101129920,None
5779,101130560,None
5780,101130735,None
5781,101130905,None
5782,101131004,responsabilidades de un ciudadano
5783,101131135,None
5784,101131224,None
5785,101131330,None
5786,101131425,None
5787,101131515,None
5788,101131656,None
5789,101131794,None
5790,101131993,None
5791,101132148,None
5792,101132327,None
5793,101132472,None
5794,101132590,None
5795,101132709,None
5796,101132864,None
5797,101133106,None
5798,101133281,None
5799,101133760,None
5800,101133933,creación y mantenimiento de una base_de_datos
5801,101134037,None
5802,101134244,administración de un hogar
5803,101134330,None
5804,101134479,None
5805,101134699,gestión o manejo totalmente inadecuado de una situación
5806,101134861,manejo de alguien o algo
5807,101135163,None
5808,101135372,None
5809,101135529,None
5810,101135795,None
5811,101135952,None
5812,101136265,None
5813,101136375,None
5814,101136519,None
5815,101136985,None
5816,101137206,None
5817,101137455,None
5818,101137597,None
5819,101137760,None
5820,101137987,None
5821,101138399,None
5822,101138547,organización o administración como la de un sindicato
5823,101138670,None
5824,101139000,None
5825,101139194,None
5826,101139490,autorización mediante el cumplimiento de un rito religioso
5827,101139636,mediante el permiso o la autoridad de
5828,101139749,aprobación oficial
5829,101139830,None
5830,101140029,None
5831,101140193,None
5832,101140471,Encargo que una persona concede a otra para llevar a cabo una función
5833,101140658,Encargo que se atribuye a un gobierno en virtud de una elección
5834,101140839,None
5835,101141160,None
5836,101141366,None
5837,101141482,None
5838,101141593,permiso para proceder
5839,101141729,permiso formal para marcharse
5840,101141841,None
5841,101142014,None
5842,101142150,None
5843,101142324,None
5844,101142519,None
5845,101142843,producción de un canal o conversión de algo en canales
5846,101143040,None
5847,101143409,None
5848,101143580,preparación preliminar que sirve de base o fundación
5849,101143760,None
5850,101143957,preparación y ajustes finales
5851,101144046,None
5852,101144133,None
5853,101144355,None
5854,101144555,None
5855,101144716,None
5856,101144876,None
5857,101145015,None
5858,101145219,None
5859,101145359,None
5860,101145688,restricción en_sentido_figurado
5861,101145905,obstáculo deprimente
5862,101146039,None
5863,101146288,None
5864,101146576,El acto de restringir la libertad de una persona mediante su confinamiento
5865,101146768,El acto de recluir a alguien en prisión (o como si fuese una prisión)
5866,101146993,None
5867,101147135,La reclusión en casa propia
5868,101147222,(derecho) reclusión sin autorización jurídica
5869,101147347,Una retención efectuada por la policía
5870,101147451,None
5871,101147676,None
5872,101147950,None
5873,101148182,None
5874,101148283,None
5875,101148398,nueva imposición
5876,101148491,None
5877,101148614,None
5878,101148904,None
5879,101149115,None
5880,101149303,None
5881,101149480,None
5882,101149621,None
5883,101149793,None
5884,101149911,None
5885,101150096,reducción del diámetro de los vasos sanguíneos
5886,101150200,None
5887,101150467,None
5888,101150662,None
5889,101150938,None
5890,101151097,None
5891,101151407,None
5892,101151605,None
5893,101151788,None
5894,101152033,None
5895,101152300,None
5896,101152461,None
5897,101152583,None
5898,101152787,None
5899,101152973,None
5900,101153139,None
5901,101153305,None
5902,101153548,None
5903,101153861,None
5904,101154083,None
5905,101154237,discriminación a favor de las personas_sanas
5906,101154373,None
5907,101154487,None
5908,101154661,None
5909,101154772,discriminación a favor de las personas heterosexuales y en contra_de las personas homosexuales
5910,101154900,None
5911,101155044,None
5912,101155253,None
5913,101155465,None
5914,101155722,None
5915,101155893,None
5916,101156070,None
5917,101156262,None
5918,101156438,None
5919,101156899,None
5920,101157138,None
5921,101157275,None
5922,101157384,None
5923,101157557,None
5924,101157850,servicio militar obligatorio
5925,101158064,None
5926,101158190,None
5927,101158543,None
5928,101158690,imposición de estándares o regulaciones
5929,101159025,None
5930,101159461,None
5931,101159776,None
5932,101159964,None
5933,101160170,None
5934,101160342,None
5935,101160729,None
5936,101161017,castigo verbal
5937,101161161,None
5938,101161411,None
5939,101161635,None
5940,101161821,None
5941,101162062,None
5942,101162257,castigo_corporal infligido por azotamiento
5943,101162376,acción de poner a alguien en prisión o en la cárcel como castigo legal
5944,101162529,None
5945,101162672,castigo infligido a uno_mismo
5946,101162784,acto de dar manotazos en el trasero
5947,101162928,amenaza de un castigo
5948,101163047,None
5949,101163316,None
5950,101163429,el acto de azotar con un látigo
5951,101163586,None
5952,101163779,None
5953,101164063,None
5954,101164275,None
5955,101164394,None
5956,101164618,None
5957,101164730,None
5958,101164874,None
5959,101165112,ejecución mediante descarga de electricidad
5960,101165224,None
5961,101165337,None
5962,101165537,autocastigo voluntario con el fin de expiar algún pecado
5963,101165692,El acto oficial de recluir a una persona (en una prisión o un hospital psiquiátrico)
5964,101165919,None
5965,101166092,None
5966,101166258,None
5967,101166517,None
5968,101166760,None
5969,101166926,None
5970,101167146,None
5971,101167385,None
5972,101167548,None
5973,101167710,None
5974,101167847,None
5975,101167952,None
5976,101168199,None
5977,101168369,None
5978,101168569,acto de competir para obtener beneficios o ganar un premio
5979,101168840,None
5980,101168961,None
5981,101169112,None
5982,101169200,None
5983,101169317,None
5984,101169598,None
5985,101169744,None
5986,101170047,None
5987,101170175,None
5988,101170320,None
5989,101170406,None
5990,101170502,None
5991,101170666,None
5992,101170813,acción de entrar en conflicto con algo o alguien
5993,101170962,None
5994,101171644,None
5995,101172031,None
5996,101172173,pelea de corta duración pero fuerte
5997,101172252,None
5998,101172441,pelea caótica
5999,101172598,molestia o agresión
6000,101172784,None
6001,101173038,None
6002,101173569,golpe como reacción a otro golpe vengativo
6003,101173660,golpe amplio o golpe seco
6004,101173826,pelea a puño limpio
6005,101173965,None
6006,101174251,None
6007,101174495,None
6008,101174645,None
6009,101174825,None
6010,101174988,golpe agudo y punzante
6011,101175099,None
6012,101175195,None
6013,101175316,None
6014,101175633,None
6015,101175831,None
6016,101176031,golpe fuerte
6017,101176115,None
6018,101176219,None
6019,101176335,pelea ruidosa
6020,101176431,pelea ruidosa entre una muchedumbre
6021,101176540,pelea que se realiza con cuchillos
6022,101176649,None
6023,101176757,None
6024,101176931,interferencia deliberada
6025,101177033,None
6026,101177327,None
6027,101177583,pelea_a_puñetazos
6028,101177703,None
6029,101177990,manifestación que tiene_lugar en señal de rechazo de otra manifestación
6030,101178195,None
6031,101178415,None
6032,101178728,None
6033,101178850,None
6034,101179004,None
6035,101179167,None
6036,101179393,None
6037,101179564,resistencia a la autoridad rebeldía e insubordinación obstinadas
6038,101179707,falta de obediencia
6039,101179927,None
6040,101180200,None
6041,101180398,None
6042,101180557,None
6043,101180718,None
6044,101180858,None
6045,101181066,None
6046,101181212,None
6047,101181475,"(derecho) la administración de la justicia de acuerdo con las normas y principios establecidos, basados en el principio que una persona no puede ser privada de la vida, o la libertad, o la propiedad, sin tenir garantías ni procedimientos jurídicos"
6048,101181902,Un procedimiento judicial interpuesto por una parte contra otra; una parte persigue a otra por un hecho ilegal o para la protección de un derecho o para la prevención de una injusticia
6049,101182312,None
6050,101182654,Un término general para cualquier procedimiento en un tribunal de justicia para que una persona solicite el ejercicio de la ley
6051,101183031,Un demanda donde se alega que el acusado ha infringido el derecho civil
6052,101183166,Una demanda presentada por el representante de un grupo de personas en nombre de todos los miembros del grupo
6053,101183373,Una demanda presentada en contra de alguien que le ha demandado
6054,101183497,Un demanda donde se alega que el acusado ha infringido el derecho penal
6055,101183638,None
6056,101183798,None
6057,101184045,None
6058,101184230,Una acción jurídica para proteger un derecho civil o para imponer un recurso civil (a diferencia de la acción penal)
6059,101184407,demanda que se presenta en contra de otra demanda en una acción legal
6060,101184565,None
6061,101184720,Un pleito pendiente de sentencia definitiva
6062,101184814,(derecho) la institución de una secuencia de pasos por los que se invocan las sentencias judiciales
6063,101185292,"Una resolución judicial que crea una relación de filiciación entre personas no relacionadas por sangre, el adoptado tiene derecho a todos los privilegios que pertenecen a un hijo natural de los padres adoptivos (incluído el derecho a la herencia)"
6064,101185611,(derecho) un procedimiento judicial en el que el apelante recurre a un tribunal superior con el fin de obtener una revisión o una revocación de la sentencia de un tribunal de primera instancia o la concesión de un nuevo juicio
6065,101185981,Un fallo de un tribunal superior que considera incorrecta el fallo de un tribunal inferior y por eso debe ser anulada
6066,101186192,None
6067,101186397,Un procedimiento judicial destinado a asegurar la igualdad entre los acreedores de una empresa declarada insolvente
6068,101186578,Una acción judicial que pone la propiedad bajo el control de un administrador judicial durante el litigio con el fin de preservarla para el beneficio común
6069,101186810,Una resolución judicial en un tribunal; un concurso judicial para determinar y hacer cumplir la ley
6070,101187085,Litigio para resolver la custodia de los hijos de una pareja divorciada
6071,101187230,None
6072,101187463,Una acusación de delito hecha por iniciativa propia de un magistrado
6073,101187620,Una resolución judicial mediante la cual se concede a un extranjero la ciutadanía
6074,101187810,(derecho) la decisión de un órgano judicial sobre los asuntos que le han sido sometidos según su jurisdicción
6075,101188273,None
6076,101188537,None
6077,101188783,None
6078,101189001,None
6079,101189282,(derecho penal) una sentencia firme de culpabilidad y el castigo que se impone
6080,101189650,None
6081,101189929,Una sentencia que se dicta sobre el estado de hechos o derechos contrapuestos
6082,101190172,Procedimiento judicial que resuelve el caso sin necesidad de juico
6083,101190364,Sentencia que se dicta a través del análisis y la resolución de las cuestiones de hecho presentadas
6084,101190561,"Una sentencia dictada por el tribunal antes de un veredicto, porque ningún problema material de hecho existe y una parte u otra tiene derecho a un juicio sobre una cuestión de derecho"
6085,101190884,"Procedimiento de resolución de conflictos mediante un árbitro, una persona independiente"
6086,101191158,La motivación de un fallo de un órgano judicial (en oposición al la decisión en sí)
6087,101191364,None
6088,101191610,None
6089,101191755,None
6090,101191975,La decisión de un tribunal sobre las cuestiones de hecho o de derecho
6091,101192150,(derecho) los resultados de un jurado sobre las cuestiones sometidas a su decisión; se puede utilizar en la formulación de un juicio
6092,101192463,None
6093,101192633,None
6094,101192814,None
6095,101193044,None
6096,101193176,Un fallo ordinario en el que se declara qué parte prevalece sin ninguna determinación concreta de hechos
6097,101193362,"(derecho penal) una conclusión en la cual el acusado es culpable de algunos cargos, pero inocente de los demás"
6098,101193535,None
6099,101193672,None
6100,101193886,sentencia en que al acusado se le considera no culpable
6101,101194021,Una sentencia condenatoria por haber cometido asesinato
6102,101194125,Una sentencia condenatoria por haber cometido un estupro
6103,101194225,Una sentencia condenatoria por haber cometido un robo
6104,101194331,La expulsión de una persona (como un arrendatario) de la posesión de la tierra o un local mediante una acción legal
6105,101194615,desposeimiento injusto
6106,101194711,None
6107,101194904,None
6108,101195187,None
6109,101195380,None
6110,101195584,None
6111,101195867,(derecho) la determinación de la inocencia o culpabilidad de una persona según la tutela judicial
6112,101196316,juicio realizado por un tribunal militar
6113,101196477,None
6114,101196759,None
6115,101197119,None
6116,101197258,(derecho) una reexaminación judicial de las resoluciones judiciale de un tribunal (especialmente por un tribunal de apelación)
6117,101197479,None
6118,101197658,"Revisión por parte de un tribunal de justicia sobre las acciones de un funcionario público, o entidad, o otra persona u organismo legalmente designado, o también la revisión por parte de un tribunal de apelación sobre la decisión de un tribunal de primera instancia"
6119,101197928,Motivo jurídico que se alega para que el procedimiento sea ineficaz
6120,101198068,None
6121,101198307,La institución y el desarrollo de los procedimientos legales en contra de un acusado de conducta delictiva
6122,101198588,None
6123,101198750,None
6124,101199035,None
6125,101199252,None
6126,101199365,
6127,101199697,"(derecho) un procedimiento (por lo general de un tribunal) donde el propósito de la prueba es determinar una cuestión de hecho, para llegar a una decisión basada en la prueba"
6128,101200000,None
6129,101200266,None
6130,101200502,None
6131,101200857,None
6132,101201021,None
6133,101201271,disolución legal de un matrimonio
6134,101201429,None
6135,101201645,None
6136,101201773,None
6137,101201906,None
6138,101202029,None
6139,101202184,None
6140,101202415,None
6141,101202665,None
6142,101202799,None
6143,101202904,None
6144,101203277,None
6145,101203494,None
6146,101203676,None
6147,101204055,None
6148,101204294,None
6149,101204419,None
6150,101204623,observancia estricta de las formalidades
6151,101204711,None
6152,101204845,None
6153,101205010,cumplimiento o armonía
6154,101205156,None
6155,101205341,None
6156,101205564,None
6157,101205702,None
6158,101205827,recuperación de las relaciones cordiales
6159,101205961,None
6160,101206153,None
6161,101206553,None
6162,101206774,"devoción a la doctrina , a un culto o a las prácticas de un culto"
6163,101206910,devoción a los pasatiempos
6164,101206986,None
6165,101207108,nuevo alistamiento
6166,101207187,None
6167,101207342,None
6168,101207521,devoción hacia un partido político
6169,101207609,None
6170,101208291,None
6171,101208460,None
6172,101208597,None
6173,101208797,con la ayuda de o debido a
6174,101208924,None
6175,101209079,None
6176,101209220,None
6177,101209487,None
6178,101209576,None
6179,101209791,None
6180,101209963,None
6181,101210102,None
6182,101210281,None
6183,101210439,None
6184,101210547,None
6185,101210699,None
6186,101210816,None
6187,101211019,None
6188,101211185,None
6189,101211339,None
6190,101211489,None
6191,101211667,None
6192,101211888,None
6193,101212037,simplificación excesiva acto de hacer que algo parezca demasiado sencillo ( al punto de la tergiversación )
6194,101212225,None
6195,101212519,None
6196,101212882,None
6197,101213234,None
6198,101213406,None
6199,101213548,None
6200,101213702,None
6201,101213886,None
6202,101214171,None
6203,101214408,None
6204,101214557,acto de insistir en algo
6205,101214746,None
6206,101214863,respaldo y orientación benévolos
6207,101215036,None
6208,101215168,None
6209,101215392,None
6210,101215719,None
6211,101215902,None
6212,101216191,None
6213,101216515,None
6214,101216738,None
6215,101216908,None
6216,101217052,None
6217,101217306,None
6218,101217499,None
6219,101217720,None
6220,101217859,None
6221,101218050,None
6222,101218213,None
6223,101218327,None
6224,101218593,juicio favorable
6225,101218766,None
6226,101218932,None
6227,101219075,retrato de algo como si fuera ideal
6228,101219306,None
6229,101219551,None
6230,101219722,promesa de una recompensa
6231,101219893,El acto de hablar despectivamente de
6232,101220074,None
6233,101220152,El acto de expresar desaprobación (sobre todo de uno mismo)
6234,101220336,None
6235,101220619,None
6236,101220754,None
6237,101220984,None
6238,101221254,None
6239,101221464,comportamiento de un animal macho que marca y defiende su territorio
6240,101221611,None
6241,101221790,None
6242,101222034,None
6243,101222157,exasperación violenta y amarga
6244,101222333,None
6245,101222477,None
6246,101222666,None
6247,101222859,"irritación por_medio_de ridiculización , burla o crítica"
6248,101223032,None
6249,101223143,None
6250,101223257,(derecho) el acto de condenar (como terrenos confiscados para uso público) o juzgar que algo no es apto para su uso (como un producto alimenticio o un edificio inseguro)
6251,101223488,None
6252,101223672,None
6253,101223766,None
6254,101223877,None
6255,101224031,None
6256,101224346,None
6257,101224517,None
6258,101224700,None
6259,101224828,None
6260,101224914,None
6261,101225027,None
6262,101225299,None
6263,101225397,None
6264,101225562,None
6265,101225783,None
6266,101225997,negación a reconocer a alguien que uno conoce
6267,101226181,None
6268,101226289,None
6269,101226679,None
6270,101226837,None
6271,101226941,None
6272,101227083,ayuda a alguien
6273,101227190,None
6274,101227351,None
6275,101227495,None
6276,101227691,None
6277,101227805,None
6278,101227908,None
6279,101228102,None
6280,101228245,None
6281,101228380,None
6282,101228544,gesto formalmente cortés ( pero normalmente sin_sentido )
6283,101228645,None
6284,101228792,None
6285,101228877,None
6286,101229223,deferencia respetuosa
6287,101229350,None
6288,101229549,None
6289,101229712,None
6290,101229793,None
6291,101229938,None
6292,101230283,None
6293,101230566,movilización de la
6294,101230685,None
6295,101230850,None
6296,101230965,None
6297,101231296,None
6298,101231435,None
6299,101231548,None
6300,101231686,None
6301,101231819,None
6302,101231980,reunión de fuerzas militares en un_mismo_punto
6303,101232091,None
6304,101232246,None
6305,101232412,None
6306,101232684,None
6307,101232842,None
6308,101232978,None
6309,101233156,None
6310,101233397,None
6311,101233627,None
6312,101233802,None
6313,101233917,None
6314,101234090,falta de asistencia de público
6315,101234243,None
6316,101234345,None
6317,101234528,ausencia habital al trabajo
6318,101234612,falta de asistencia ( sobre todo a clases )
6319,101234729,acción de grupo recíproca
6320,101234952,reacción no_verbal
6321,101235137,un acto de devolución; devolver en especie
6322,101235258,None
6323,101235463,None
6324,101235946,None
6325,101236049,None
6326,101236173,None
6327,101236296,None
6328,101236491,None
6329,101236633,None
6330,101236947,None
6331,101237080,dar a cambio algo equivalente a lo recibido
6332,101237167,None
6333,101237294,None
6334,101237415,None
6335,101237872,None
6336,101238058,None
6337,101238267,None
6338,101238424,None
6339,101238607,None
6340,101238847,None
6341,101239064,None
6342,101239487,None
6343,101239717,None
6344,101239868,None
6345,101240064,None
6346,101240210,None
6347,101240432,None
6348,101240628,None
6349,101240745,None
6350,101240850,None
6351,101240979,finalización formal ( de una relación o un proceso judicial etc. )
6352,101241216,anulación de un matrimonio
6353,101241331,None
6354,101241594,None
6355,101241767,None
6356,101241997,None
6357,101242164,None
6358,101242354,None
6359,101242539,None
6360,101242716,None
6361,101242962,None
6362,101243089,None
6363,101243262,None
6364,101243453,None
6365,101243674,None
6366,101243969,None
6367,101244127,None
6368,101244341,huelga en la que los trabajadores abandonan_el_trabajo
6369,101244451,None
6370,101244593,acto de liberar algo de una situación complicada o confusa
6371,101244895,None
6372,101245061,None
6373,101245159,None
6374,101245318,None
6375,101245471,None
6376,101245618,None
6377,101245813,None
6378,101245950,None
6379,101246086,None
6380,101246206,None
6381,101246334,None
6382,101246541,None
6383,101246697,None
6384,101246926,None
6385,101247156,None
6386,101247306,None
6387,101247413,None
6388,101247647,None
6389,101247807,None
6390,101247969,observación hecha con un radiotelescopio
6391,101248075,error estúpido
6392,101248191,None
6393,101248418,None
6394,101248608,None
6395,101248752,None
6396,101248852,None
6397,101248961,None
6398,101249060,None
6399,101249315,None
6400,101249483,None
6401,101249616,None
6402,101249816,None
6403,101249991,None
6404,101250101,None
6405,101250208,None
6406,101250335,homicidio llevado a_cabo por un grupo del hampa
6407,101250492,asesinato de un infante
6408,101250569,asesinar a alguien a sangre fría disparándole
6409,101250671,asesinato de un tirano
6410,101250745,asesinato y robo llevados a cabo por miembros_de_la_mafia_india_thuggee
6411,101250826,None
6412,101251010,None
6413,101251138,None
6414,101251270,None
6415,101251489,None
6416,101251724,None
6417,101251923,None
6418,101252124,None
6419,101252280,None
6420,101252566,None
6421,101252800,None
6422,101252918,None
6423,101253060,None
6424,101253277,None
6425,101253379,None
6426,101253665,None
6427,101253778,canto en armonía
6428,101253944,None
6429,101254051,None
6430,101254253,None
6431,101254473,None
6432,101254685,None
6433,101254882,canto litúrgico
6434,101254978,None
6435,101255125,None
6436,101255302,None
6437,101255452,None
6438,101255549,None
6439,101255648,None
6440,101255808,None
6441,101255935,None
6442,101256124,canto que cambia una y otra vez entre la voz de pecho y un falsete
6443,101256270,None
6444,101256417,None
6445,101256615,None
6446,101256743,None
6447,101257033,iniciar o hacer_popular una tendencia o moda
6448,101257145,None
6449,101257418,None
6450,101257542,None
6451,101257701,None
6452,101257969,None
6453,101258161,None
6454,101258251,None
6455,101258579,None
6456,101258719,None
6457,101258852,None
6458,101259034,None
6459,101259211,None
6460,101259380,None
6461,101259594,None
6462,101259773,None
6463,101260008,None
6464,101260182,None
6465,101260309,None
6466,101260556,None
6467,101260731,None
6468,101260867,algo que agita y despierta
6469,101261113,None
6470,101261293,algo que emociona
6471,101261490,None
6472,101261712,None
6473,101261845,None
6474,101261974,None
6475,101262109,None
6476,101262345,None
6477,101262441,None
6478,101262574,None
6479,101262713,None
6480,101262868,None
6481,101263018,None
6482,101263257,None
6483,101263418,None
6484,101263582,None
6485,101263711,None
6486,101263924,None
6487,101264050,None
6488,101264243,None
6489,101264447,None
6490,101264667,None
6491,101264795,None
6492,101264933,None
6493,101265071,None
6494,101265176,pestañeo o guiño repetido ( sobre_todo si es incontrolado y persistente )
6495,101265325,None
6496,101265475,None
6497,101265632,None
6498,101265734,None
6499,101265921,None
6500,101266152,None
6501,101266364,None
6502,101266491,None
6503,101266745,None
6504,101266945,None
6505,101267135,None
6506,101267344,None
6507,101267588,None
6508,101267808,None
6509,101267901,None
6510,101268020,None
6511,101268183,None
6512,101268271,None
6513,101268457,None
6514,101268633,None
6515,101268886,None
6516,101269161,None
6517,101269360,None
6518,101269633,None
6519,101269857,None
6520,101270153,None
6521,101270343,None
6522,101270628,None
6523,101270860,None
6524,101271107,None
6525,101271428,None
6526,101271669,None
6527,101271915,None
6528,101272134,"Napoleón derrotó a los rusos en una batalla campal en Borodino en 1812 , pero debilitó irreparablemente su ejército"
6529,101272367,None
6530,101272582,None
6531,101272787,None
6532,101273081,batalla que tuvo lugar en el año 937 cuando Athelstan derrotó a los escoceses
6533,101273230,None
6534,101273491,None
6535,101273735,None
6536,101274000,None
6537,101274171,None
6538,101274374,batalla en los montes Apeninos en el  año 321 a.C. en la que los samnitas derrotaron a los romanos
6539,101274531,None
6540,101274733,None
6541,101274909,None
6542,101275142,None
6543,101275389,None
6544,101275697,None
6545,101275934,None
6546,101276194,None
6547,101276436,None
6548,101276634,None
6549,101276875,None
6550,101277065,None
6551,101277288,None
6552,101277540,None
6553,101277755,None
6554,101277938,None
6555,101278232,None
6556,101278509,None
6557,101278692,None
6558,101278873,None
6559,101279120,None
6560,101279342,None
6561,101279615,None
6562,101279866,None
6563,101280055,None
6564,101280308,None
6565,101280514,None
6566,101280792,None
6567,101280990,None
6568,101281154,None
6569,101281427,None
6570,101281638,None
6571,101281813,None
6572,101282022,None
6573,101282289,batalla de 1806 en que Napoleón derrotó decisivamente a los prusianos
6574,101282466,None
6575,101282711,None
6576,101282966,None
6577,101283185,None
6578,101283389,None
6579,101283565,None
6580,101283753,None
6581,101283935,None
6582,101284124,None
6583,101284444,None
6584,101284928,None
6585,101285101,None
6586,101285305,None
6587,101285567,None
6588,101285784,None
6589,101286000,batalla en que los daneses derrotaron a los sajones en el año 991 conmemorada en un poema inglés antiguo
6590,101286181,None
6591,101286393,None
6592,101286569,batalla en la que los atenienses y sus aliados derrotaron a los persas
6593,101286745,None
6594,101286938,None
6595,101287179,None
6596,101287431,None
6597,101287782,None
6598,101288057,None
6599,101288272,None
6600,101288549,None
6601,101288795,None
6602,101289061,None
6603,101289444,None
6604,101289631,None
6605,101289830,None
6606,101289997,batalla en la que el emir de Afganistán derrotó a la Confederación_Mahrata en 1761
6607,101290162,None
6608,101290435,None
6609,101290711,César derrotó a Pompeyo en el año 48 a.C.
6610,101290840,Octavio y Marco Antonio derrotaron a Bruto y Casio en
6611,101290997,None
6612,101291310,None
6613,101291517,derrota del ejército persa por parte de los griegos en Platea en el año 479 a.C.
6614,101291674,None
6615,101291839,None
6616,101292017,batalla en la guerra chino-japonesa los japoneses se_adueñaron del puerto y de las fortificaciones de los chinos
6617,101292200,None
6618,101292343,None
6619,101292553,None
6620,101292735,None
6621,101292928,None
6622,101293167,None
6623,101293438,None
6624,101293650,None
6625,101293832,None
6626,101294127,None
6627,101294330,la Confederación Suiza se_libró de la dominación de Habsburgo con su victoria de 1386
6628,101294502,None
6629,101294791,None
6630,101295153,None
6631,101295373,batalla de la Primera Guerra Mundial
6632,101295528,batalla de la Segunda Guerra Mundial
6633,101295684,None
6634,101295918,None
6635,101296127,None
6636,101296296,None
6637,101296505,None
6638,101296697,None
6639,101296946,batalla que tuvo lugar en Francia en el año 687 entre los descendientes de Clovis
6640,101297095,None
6641,101297291,batalla final de la Guerra de las Rosas en 1471 en que Eduardo IV derrotó a la casa de Lancaster
6642,101297484,None
6643,101297706,None
6644,101297978,None
6645,101298162,batalla naval de la guerra ruso-japonesa la flota japonesa derrotó a la flota rusa en el estrecho de Corea
6646,101298371,None
6647,101298573,None
6648,101298797,None
6649,101299037,batalla de las campañas napoleónicas Napoleón venció a los austríacos
6650,101299224,None
6651,101299476,None
6652,101299735,None
6653,101299994,None
6654,101300242,None
6655,101300508,None
6656,101300782,None
6657,101301080,None
6658,101301423,None
6659,101301630,None
6660,101302086,None
6661,101302449,None
6662,101302683,None
6663,101302935,None
6664,101303252,None
6665,101303582,None
6666,101303739,None
6667,101303934,None
6668,101304121,None
6669,101304356,None
6670,101304629,None
6671,101304820,guerra que tuvo lugar en Norte América entre Francia y Gran_Bretaña ( ambos ayudados por tribus indoamericanas )
6672,101305007,None
6673,101305147,None
6674,101305310,None
6675,101305551,None
6676,101305796,None
6677,101306007,None
6678,101306358,None
6679,101306736,None
6680,101306911,None
6681,101307090,None
6682,101307299,None
6683,101307606,None
6684,101307754,None
6685,101308008,None
6686,101308260,None
6687,101308438,None
6688,101308668,None
6689,101308837,None
6690,101309109,None
6691,101309395,None
6692,101309807,None
6693,101310074,None
6694,101310347,None
6695,101310536,None
6696,101310789,None
6697,101311045,None
6698,101311344,None
6699,101311520,None
6700,101312096,None
6701,101313093,None
6702,101313888,None
6703,101314026,None
6704,101314145,None
6705,101314388,None
6706,101314663,None
6707,101314781,None
6708,101314910,None
6709,101315062,None
6710,101315213,None
6711,101315330,None
6712,101315581,None
6713,101315805,None
6714,101315980,None
6715,101316288,None
6716,101316422,None
6717,101316579,pez que vive y se_alimenta en el fondo de un caudal de agua
6718,101316734,None
6719,101316838,None
6720,101316949,None
6721,101317089,None
6722,101317294,None
6723,101317391,None
6724,101317541,None
6725,101317813,None
6726,101317916,None
6727,101318053,None
6728,101318279,None
6729,101318381,None
6730,101318478,None
6731,101318660,None
6732,101318894,None
6733,101319001,None
6734,101319187,None
6735,101319339,None
6736,101319467,None
6737,101319685,None
6738,101319932,None
6739,101320093,None
6740,101320314,None
6741,101320479,None
6742,101320692,None
6743,101320872,None
6744,101321123,None
6745,101321230,None
6746,101321456,None
6747,101321579,None
6748,101321770,None
6749,101321854,None
6750,101322221,None
6751,101322343,None
6752,101322508,None
6753,101322604,None
6754,101322685,None
6755,101322898,None
6756,101322983,None
6757,101323068,None
6758,101323155,None
6759,101323261,None
6760,101323355,"progenitor macho de un animal , especialmente de un animal doméstico como,_por_ejemplo, el caballo"
6761,101323493,"progenitor hembra de un animal , especialmente cuando se trata de ganado"
6762,101323599,None
6763,101323781,None
6764,101323901,None
6765,101324019,None
6766,101324142,animal que sobrevive a pesar de las adversidades
6767,101324305,None
6768,101324431,cualquier animal que se_alimenta de carne
6769,101324610,None
6770,101324799,None
6771,101324916,None
6772,101325060,None
6773,101325206,None
6774,101325417,None
6775,101325658,None
6776,101325775,None
6777,101325853,"cualquier extensión que salga de la cabeza de un organismo , que se_parezca a un cuerno"
6778,101326015,None
6779,101326198,"cresta llamativa , mecha de pelo o plumas"
6780,101326291,None
6781,101326751,None
6782,101326897,None
6783,101327028,None
6784,101327204,None
6785,101327322,None
6786,101327765,None
6787,101327909,None
6788,101328121,None
6789,101328302,None
6790,101328515,None
6791,101328702,None
6792,101329186,None
6793,101329794,None
6794,101329935,partícula viral completa ácido y cápside nucleico ( y una envoltura lipídica en el caso de algunos virus )
6795,101330126,None
6796,101330314,None
6797,101330497,virus animal que pertenece a la familia Arenaviridae
6798,101330696,None
6799,101330852,None
6800,101330966,None
6801,101331188,None
6802,101331345,None
6803,101331522,None
6804,101331659,None
6805,101331867,virus animal que pertenece a la familia Filoviridae
6806,101332009,None
6807,101332181,None
6808,101332347,None
6809,101332488,None
6810,101332653,None
6811,101332795,virus animal que pertenece a la familia Flaviviridae
6812,101332940,None
6813,101333082,None
6814,101333301,None
6815,101333483,None
6816,101333610,None
6817,101333731,None
6818,101333890,None
6819,101334036,None
6820,101334217,None
6821,101334368,None
6822,101334518,None
