,Source Synset,Target Synset
0,100001740,100001930
1,100001740,100002137
2,100001740,104424418
3,200001740,200002573
4,200001740,200002724
5,200001740,200002942
6,200001740,200003826
7,200001740,200004032
8,200001740,200004227
9,200001740,200005041
10,200001740,200006697
11,200001740,200007328
12,200001740,200017031
13,100001930,100002452
14,100001930,100002684
15,100001930,100007347
16,100001930,100020827
17,100001930,100029677
18,100001930,114580597
19,100002137,100023100
20,100002137,100024264
21,100002137,100031264
22,100002137,100031921
23,100002137,100033020
24,100002137,100033615
25,100002137,105810143
26,100002137,107999699
27,100002452,104347225
28,100002452,109225146
29,100002452,109312645
30,100002452,109367203
31,100002452,109385911
32,100002452,109407867
33,100002452,109465459
34,100002452,109468959
35,100002684,100003553
36,100002684,100027167
37,100002684,103009633
38,100002684,103149951
39,100002684,103233423
40,100002684,103338648
41,100002684,103532080
42,100002684,103595179
43,100002684,103610270
44,100002684,103714721
45,100002684,103892891
46,100002684,104012260
47,100002684,104248010
48,100002684,104345288
49,100002684,104486445
50,100002684,107851054
51,100002684,109238143
52,100002684,109251689
53,100002684,109267490
54,100002684,109279458
55,100002684,109281777
56,100002684,109283193
57,100002684,109287968
58,100002684,109295338
59,100002684,109300905
60,100002684,109302031
61,100002684,109308398
62,100002684,109334396
63,100002684,109335240
64,100002684,109358550
65,100002684,109368224
66,100002684,109407346
67,100002684,109409203
68,100002684,109432990
69,100002684,109468237
70,100002684,109474162
71,100002684,109477037
72,100003553,100003993
73,100003553,100004258
74,100003553,100019128
75,100003553,100021939
76,100003553,102749953
77,100003553,103588414
78,100003553,104353803
79,200004227,200006523
80,200004227,200007012
81,100004258,100004475
82,100004258,100006269
83,100004258,100006400
84,100004258,100006484
85,100004475,100005787
86,100004475,100005930
87,100004475,100006024
88,100004475,100006150
89,100004475,100007846
90,100004475,100015388
91,100004475,100017222
92,100004475,100019046
93,100004475,101313888
94,100004475,101314026
95,100004475,101314145
96,100004475,101315062
97,100004475,101319932
98,100004475,101320093
99,100004475,101320314
100,100004475,101320479
101,100004475,101320692
102,100004475,101324019
103,100004475,101326291
104,100004475,101326897
105,100004475,101327028
106,100004475,101327322
107,100004475,101328121
108,100004475,101328302
109,100004475,101383638
110,100004475,101384313
111,100004475,101384687
112,100004475,101385527
113,100004475,101386182
114,100004475,101386354
115,100004475,101415626
116,100004475,101415920
117,100004475,101416213
118,100004475,107940242
119,100004475,109819860
120,100004475,110203839
121,100004475,110297234
122,100004475,110341660
123,100004475,110456603
124,100004475,110603959
125,100004475,110648033
126,100004475,110743675
127,100004475,112992868
128,100004475,113084479
129,100004475,113084633
130,100004475,113124164
131,100004475,113124358
132,100004475,113124529
133,200005041,200003316
134,200005041,200007549
135,200005041,200101779
136,200005041,200109263
137,200005041,201199009
138,200005041,201200245
139,200005815,200006100
140,200005815,200035089
141,200006238,200005815
142,200006238,200101956
143,200006238,200102303
144,100006269,107993776
145,100006484,101313888
146,100006484,101459664
147,100006484,101907149
148,100006484,105229622
149,100006484,105242752
150,100006484,105268383
151,100006484,105430628
152,100006484,105431402
153,100006484,105431926
154,100006484,105432623
155,100006484,105447757
156,100006484,105449538
157,100006484,105456732
158,100006484,105458412
159,100006484,105458703
160,100006484,105459457
161,100006484,105459590
162,100006484,111530149
163,100006484,111688378
164,100006484,111688552
165,100006484,111688750
166,100006484,113092385
167,100006484,113092548
168,200007012,200005526
169,200007012,200006802
170,200007012,200007193
171,100007347,100007846
172,100007347,109190918
173,100007347,109503682
174,100007347,109503877
175,100007347,109504464
176,100007347,109504603
177,100007347,109504915
178,100007347,109900711
179,100007347,110009926
180,100007347,110378412
181,100007347,110461424
182,100007347,110757918
183,100007347,111417561
184,100007347,114540564
185,100007347,114541044
186,100007347,114778436
187,200007739,200008055
188,200007739,200008195
189,100007846,109604981
190,100007846,109605289
191,100007846,109606009
192,100007846,109606527
193,100007846,109607280
194,100007846,109607630
195,100007846,109609232
196,100007846,109609561
197,100007846,109609871
198,100007846,109610255
199,100007846,109610405
200,100007846,109610660
201,100007846,109613191
202,100007846,109614047
203,100007846,109614315
204,100007846,109615465
205,100007846,109615807
206,100007846,109616922
207,100007846,109617696
208,100007846,109617867
209,100007846,109618957
210,100007846,109619168
211,100007846,109619824
212,100007846,109620078
213,100007846,109620794
214,100007846,109621232
215,100007846,109621359
216,100007846,109621545
217,100007846,109622049
218,100007846,109622302
219,100007846,109622928
220,100007846,109623038
221,100007846,109624168
222,100007846,109624980
223,100007846,109625401
224,100007846,109625789
225,100007846,109626031
226,100007846,109626238
227,100007846,109626589
228,100007846,109627017
229,100007846,109627117
230,100007846,109627462
231,100007846,109628382
232,100007846,109629246
233,100007846,109629752
234,100007846,109630641
235,100007846,109631129
236,100007846,109632274
237,100007846,109632518
238,100007846,109634494
239,100007846,109636106
240,100007846,109636339
241,100007846,109638875
242,100007846,109644820
243,100007846,109676884
244,100007846,109679170
245,100007846,109681351
246,100007846,109752246
247,100007846,109752381
248,100007846,109752519
249,100007846,109752657
250,100007846,109752795
251,100007846,109752927
252,100007846,109753065
253,100007846,109753204
254,100007846,109753348
255,100007846,109753498
256,100007846,109753642
257,100007846,109753792
258,100007846,109754051
259,100007846,109754541
260,100007846,109756961
261,100007846,109757944
262,100007846,109762821
263,100007846,109763784
264,100007846,109764201
265,100007846,109764900
266,100007846,109767197
267,100007846,109769636
268,100007846,109771664
269,100007846,109772330
270,100007846,109773245
271,100007846,109774167
272,100007846,109774783
273,100007846,109776261
274,100007846,109779124
275,100007846,109786585
276,100007846,109793141
277,100007846,109796809
278,100007846,109796974
279,100007846,109801102
280,100007846,109802445
281,100007846,109804230
282,100007846,109810364
283,100007846,109815076
284,100007846,109817536
285,100007846,109824609
286,100007846,109825413
287,100007846,109828403
288,100007846,109828600
289,100007846,109831856
290,100007846,109831962
291,100007846,109833896
292,100007846,109833997
293,100007846,109836160
294,100007846,109843602
295,100007846,109845401
296,100007846,109846265
297,100007846,109850457
298,100007846,109851165
299,100007846,109856671
300,100007846,109857852
301,100007846,109860415
302,100007846,109860506
303,100007846,109861287
304,100007846,109862845
305,100007846,109864536
306,100007846,109877856
307,100007846,109883452
308,100007846,109890749
309,100007846,109898892
310,100007846,109899289
311,100007846,109902954
312,100007846,109903936
313,100007846,109906449
314,100007846,109910374
315,100007846,109918554
316,100007846,109921673
317,100007846,109930464
318,100007846,109931267
319,100007846,109936620
320,100007846,109939313
321,100007846,109947127
322,100007846,109950457
323,100007846,109951274
324,100007846,109960315
325,100007846,109962414
326,100007846,109964411
327,100007846,109969491
328,100007846,109970088
329,100007846,109976119
330,100007846,109976429
331,100007846,109976728
332,100007846,109978889
333,100007846,109990415
334,100007846,109994943
335,100007846,109996481
336,100007846,109997212
337,100007846,109997622
338,100007846,110000007
339,100007846,110000616
340,100007846,110001058
341,100007846,110001647
342,100007846,110012377
343,100007846,110012815
344,100007846,110016954
345,100007846,110018021
346,100007846,110019888
347,100007846,110024362
348,100007846,110027246
349,100007846,110033225
350,100007846,110033663
351,100007846,110036266
352,100007846,110040617
353,100007846,110044682
354,100007846,110046527
355,100007846,110050712
356,100007846,110052843
357,100007846,110055730
358,100007846,110058411
359,100007846,110059162
360,100007846,110065547
361,100007846,110072708
362,100007846,110074841
363,100007846,110075899
364,100007846,110076778
365,100007846,110080337
366,100007846,110086074
367,100007846,110093396
368,100007846,110099375
369,100007846,110109662
370,100007846,110112591
371,100007846,110115082
372,100007846,110117511
373,100007846,110117739
374,100007846,110118844
375,100007846,110122128
376,100007846,110122300
377,100007846,110138369
378,100007846,110138767
379,100007846,110143725
380,100007846,110146927
381,100007846,110147262
382,100007846,110147619
383,100007846,110149436
384,100007846,110150794
385,100007846,110158756
386,100007846,110162194
387,100007846,110173895
388,100007846,110182913
389,100007846,110183157
390,100007846,110184946
391,100007846,110185148
392,100007846,110190745
393,100007846,110191001
394,100007846,110199783
395,100007846,110209888
396,100007846,110212780
397,100007846,110213429
398,100007846,110219879
399,100007846,110221656
400,100007846,110226993
401,100007846,110227266
402,100007846,110231087
403,100007846,110235549
404,100007846,110236842
405,100007846,110238272
406,100007846,110239761
407,100007846,110240082
408,100007846,110247044
409,100007846,110247880
410,100007846,110248876
411,100007846,110251779
412,100007846,110253122
413,100007846,110260706
414,100007846,110262183
415,100007846,110264219
416,100007846,110266328
417,100007846,110268299
418,100007846,110270878
419,100007846,110271525
420,100007846,110278666
421,100007846,110282920
422,100007846,110284965
423,100007846,110289039
424,100007846,110291110
425,100007846,110291730
426,100007846,110295819
427,100007846,110299700
428,100007846,110304383
429,100007846,110308066
430,100007846,110310903
431,100007846,110311823
432,100007846,110314182
433,100007846,110321754
434,100007846,110322546
435,100007846,110323999
436,100007846,110326551
437,100007846,110328941
438,100007846,110333165
439,100007846,110335563
440,100007846,110341955
441,100007846,110344774
442,100007846,110344922
443,100007846,110351625
444,100007846,110352299
445,100007846,110355142
446,100007846,110361060
447,100007846,110361296
448,100007846,110361390
449,100007846,110361525
450,100007846,110362003
451,100007846,110362319
452,100007846,110365399
453,100007846,110367409
454,100007846,110370381
455,100007846,110380126
456,100007846,110384496
457,100007846,110385707
458,100007846,110386071
459,100007846,110386515
460,100007846,110386618
461,100007846,110389398
462,100007846,110395390
463,100007846,110396462
464,100007846,110399299
465,100007846,110402417
466,100007846,110402824
467,100007846,110404550
468,100007846,110417682
469,100007846,110418101
470,100007846,110418735
471,100007846,110425946
472,100007846,110431625
473,100007846,110435716
474,100007846,110438172
475,100007846,110440580
476,100007846,110457777
477,100007846,110461169
478,100007846,110466918
479,100007846,110484739
480,100007846,110490965
481,100007846,110495167
482,100007846,110495975
483,100007846,110498699
484,100007846,110502046
485,100007846,110503452
486,100007846,110509605
487,100007846,110512982
488,100007846,110513823
489,100007846,110516692
490,100007846,110518349
491,100007846,110521470
492,100007846,110522759
493,100007846,110524973
494,100007846,110525134
495,100007846,110526534
496,100007846,110529231
497,100007846,110530959
498,100007846,110532576
499,100007846,110538154
500,100007846,110540656
501,100007846,110541229
502,100007846,110543795
503,100007846,110560637
504,100007846,110563711
505,100007846,110569179
506,100007846,110575594
507,100007846,110575787
508,100007846,110576223
509,100007846,110579676
510,100007846,110584853
511,100007846,110585077
512,100007846,110585976
513,100007846,110594043
514,100007846,110597234
515,100007846,110599354
516,100007846,110604180
517,100007846,110605088
518,100007846,110609325
519,100007846,110609686
520,100007846,110611541
521,100007846,110612803
522,100007846,110613505
523,100007846,110614225
524,100007846,110614363
525,100007846,110616578
526,100007846,110616670
527,100007846,110616779
528,100007846,110617904
529,100007846,110618007
530,100007846,110619492
531,100007846,110626722
532,100007846,110627349
533,100007846,110635788
534,100007846,110636874
535,100007846,110639047
536,100007846,110640968
537,100007846,110641551
538,100007846,110643727
539,100007846,110656223
540,100007846,110656488
541,100007846,110659762
542,100007846,110661216
543,100007846,110665302
544,100007846,110668666
545,100007846,110676682
546,100007846,110679998
547,100007846,110680910
548,100007846,110681060
549,100007846,110681383
550,100007846,110688811
551,100007846,110688975
552,100007846,110691600
553,100007846,110699752
554,100007846,110702167
555,100007846,110702615
556,100007846,110703336
557,100007846,110708797
558,100007846,110709256
559,100007846,110709529
560,100007846,110710632
561,100007846,110717461
562,100007846,110717589
563,100007846,110724372
564,100007846,110725734
565,100007846,110726031
566,100007846,110728998
567,100007846,110733350
568,100007846,110735564
569,100007846,110737431
570,100007846,110741590
571,100007846,110746346
572,100007846,110752480
573,100007846,110753061
574,100007846,110756641
575,100007846,110757625
576,100007846,110763725
577,100007846,110763878
578,100007846,110764296
579,100007846,110766025
580,100007846,110767020
581,100007846,110768585
582,100007846,110769782
583,100007846,110771636
584,100007846,110771990
585,100007846,110781236
586,100007846,110783539
587,100007846,110785695
588,100007846,110786517
589,100007846,110791890
590,100007846,110803193
591,200009147,200009492
592,200009631,200009884
593,200010054,200009631
594,200010054,200014034
595,200010054,200014201
596,200010241,200004819
597,200010241,200007739
598,200010241,200101629
599,200010241,200102791
600,200010435,200010241
601,200010435,200011361
602,200010435,200011551
603,200010435,200011698
604,200010435,200011852
605,200010435,200011982
606,200010435,200012137
607,200010435,200012267
608,200010435,200012434
609,200010435,200012613
610,200010435,200012753
611,200010435,200012854
612,200010435,200012944
613,200010435,200013172
614,200010435,200013328
615,200010435,200013615
616,200010435,200013858
617,200010435,200105554
618,200010435,200106843
619,200010435,200107369
620,200010435,200107468
621,200010435,201784295
622,200010435,202011685
623,200010435,202374572
624,200010435,202518043
625,200010435,202518956
626,200010435,202519890
627,200010435,202592895
628,200010435,202596908
629,200010435,202600255
630,200010435,202602212
631,200010435,202723016
632,200014405,200014742
633,200014405,200016380
634,200014549,202083806
635,200014742,200015163
636,200014742,200015498
637,200014742,200015806
638,200014742,200015946
639,200014742,200016183
640,100015388,101314388
641,100015388,101314663
642,100015388,101314781
643,100015388,101314910
644,100015388,101315213
645,100015388,101315330
646,100015388,101315581
647,100015388,101315805
648,100015388,101316288
649,100015388,101316422
650,100015388,101316949
651,100015388,101317541
652,100015388,101317916
653,100015388,101318478
654,100015388,101318660
655,100015388,101318894
656,100015388,101319001
657,100015388,101319187
658,100015388,101319467
659,100015388,101320872
660,100015388,101321230
661,100015388,101321456
662,100015388,101321579
663,100015388,101323599
664,100015388,101323781
665,100015388,101324142
666,100015388,101324305
667,100015388,101324610
668,100015388,101324799
669,100015388,101324916
670,100015388,101325060
671,100015388,101384164
672,100015388,101458842
673,100015388,101466257
674,100015388,101905661
675,100015388,101908958
676,100015388,102075612
677,100015388,102152740
678,100015388,102152881
679,100015388,102152991
680,100015388,102157206
681,100015388,102157285
682,100015388,102311060
683,100015388,102384858
684,100015388,102451575
685,100015388,109893502
686,100015388,110300303
687,200015498,200015303
688,200016380,200016573
689,100017222,101383896
690,100017222,111530008
691,100017222,111530512
692,100017222,111530715
693,100017222,111530860
694,100017222,111530990
695,100017222,111531090
696,100017222,111531193
697,100017222,111536087
698,100017222,111536230
699,100017222,111536369
700,100017222,111536567
701,100017222,111536673
702,100017222,111552133
703,100017222,111552806
704,100017222,111552976
705,100017222,111553240
706,100017222,111553419
707,100017222,111553522
708,100017222,111553634
709,100017222,111686503
710,100017222,111686780
711,100017222,111686912
712,100017222,111687071
713,100017222,113083023
714,100017222,113083306
715,100017222,113083586
716,100017222,113100156
717,100017222,113122985
718,100017222,113123681
719,100017222,113124654
720,100017222,113179056
721,200017282,200016855
722,200017531,200017674
723,200017865,200017531
724,200018813,200019182
725,200018813,200022099
726,200018813,200107231
727,100019128,102312744
728,100019128,105216365
729,100019128,105217859
730,100019128,109208496
731,100019128,109222406
732,100019128,109224911
733,100019128,109236766
734,100019128,109239740
735,100019128,109252586
736,100019128,109252970
737,100019128,109257949
738,100019128,109277686
739,100019128,109349797
740,100019128,109369169
741,100019128,109403211
742,100019128,109416076
743,100019128,109421425
744,100019128,109454412
745,100019128,109466280
746,100019128,113086908
747,200019448,200019792
748,200019448,200019982
749,200019448,200022316
750,200019448,200022686
751,200019448,200025203
752,200019448,200025654
753,200019448,200031181
754,200019448,200106723
755,200019448,200728224
756,200019448,201190494
757,100019613,105263850
758,100019613,105432736
759,100019613,114580752
760,100019613,114580897
761,100019613,114583228
762,100019613,114586258
763,100019613,114619225
764,100019613,114622893
765,100019613,114723079
766,100019613,114738892
767,100019613,114840755
768,100019613,114899152
769,100019613,114899530
770,100019613,114939900
771,100019613,115093735
772,100019613,115110096
773,100020090,100021265
774,100020090,100021734
775,100020090,114582870
776,100020090,114584260
777,100020090,114584390
778,100020090,114584502
779,100020090,114584658
780,100020090,114590975
781,100020090,114616939
782,100020090,114691822
783,100020090,114710024
784,100020090,114724436
785,100020090,114738752
786,100020090,114778436
787,100020090,114793812
788,100020090,114834714
789,100020090,114873056
790,100020090,114875077
791,100020090,114890659
792,100020090,114908683
793,100020090,114919272
794,100020090,114925198
795,100020090,114934031
796,100020090,115003797
797,100020090,115029646
798,100020090,115032376
799,100020090,115032661
800,100020090,115037339
801,100020090,115110307
802,100020090,115110796
803,100020090,115112086
804,200020133,200020259
805,200020671,200020926
806,100020827,100019613
807,100020827,100020090
808,100020827,109428967
809,100020827,114582025
810,100020827,114582220
811,100020827,114582535
812,100020827,114583573
813,100020827,114939445
814,100020827,114956661
815,100020827,114981183
816,100020827,115004501
817,100020827,115046900
818,100020827,115047849
819,100020827,115109745
820,100020827,115110956
821,200021065,200021554
822,200021065,200021679
823,200021065,200021826
824,200021065,200021997
825,200021065,202198423
826,100021265,101464844
827,100021265,107556406
828,100021265,107556637
829,100021265,107560652
830,100021265,107566340
831,100021265,107570720
832,100021265,107572353
833,100021265,107800091
834,100021265,107860629
835,100021265,107881800
836,100021265,107935504
837,100021265,107938313
838,100021265,114582716
839,100021265,114583400
840,100021265,114899328
841,100021734,107935504
842,100021939,100022903
843,100021939,100585406
844,100021939,102701393
845,100021939,102707036
846,100021939,102724026
847,100021939,102852523
848,100021939,102928841
849,100021939,103076708
850,100021939,103089348
851,100021939,103122748
852,100021939,103129123
853,100021939,103168364
854,100021939,103169390
855,100021939,103280064
856,100021939,103302121
857,100021939,103307981
858,100021939,103309808
859,100021939,103315023
860,100021939,103354613
861,100021939,103364340
862,100021939,103573282
863,100021939,103575240
864,100021939,103650173
865,100021939,103655838
866,100021939,103670849
867,100021939,103721797
868,100021939,103803911
869,100021939,103848729
870,100021939,103873064
871,100021939,103964744
872,100021939,104058921
873,100021939,104083468
874,100021939,104188643
875,100021939,104274530
876,100021939,104291511
877,100021939,104292733
878,100021939,104339291
879,100021939,104341686
880,100021939,104362025
881,100021939,104424218
882,100021939,104463983
883,100021939,104564698
884,100021939,104571088
885,100021939,114786479
886,100021939,114977504
887,200022099,200098083
888,200022316,200020671
889,200022686,200023380
890,200022686,200024279
891,200022686,200028362
892,200022686,200192836
893,100022903,102745091
894,100022903,102894024
895,100022903,103623448
896,100022903,103832799
897,100022903,104550840
898,100023100,100023271
899,100023100,100023773
900,100023100,100029378
901,100023271,105611302
902,100023271,105611822
903,100023271,105612067
904,100023271,105612358
905,100023271,105616246
906,100023271,105644922
907,100023271,105651068
908,100023271,105651242
909,100023271,105667196
910,100023271,105686481
911,100023271,105695554
912,100023271,105701363
913,100023271,105701738
914,100023271,105710020
915,100023271,105726345
916,100023271,105809192
917,100023271,105816287
918,100023271,106156752
919,100023271,106193203
920,100023773,109178727
921,100023773,109178821
922,100023773,109180259
923,100023773,109180431
924,100023773,109183693
925,100023773,109184834
926,200023868,200023646
927,100024264,100024720
928,100024264,100027807
929,100024264,100028270
930,100024264,100028651
931,100024264,104615866
932,100024264,104616059
933,100024264,104616916
934,100024264,104617289
935,100024264,104617441
936,100024264,104617562
937,100024264,104630689
938,100024264,104631298
939,100024264,104691992
940,100024264,104723286
941,100024264,104723436
942,100024264,104723816
943,100024264,104916342
944,100024264,104921011
945,100024264,105134353
946,100024720,100026192
947,100024720,105640433
948,100024720,113920012
949,100024720,113920169
950,100024720,113920322
951,100024720,113920429
952,100024720,113920835
953,100024720,113924069
954,100024720,113924196
955,100024720,113926451
956,100024720,113927383
957,100024720,113928388
958,100024720,113928668
959,100024720,113928943
960,100024720,113932045
961,100024720,113932213
962,100024720,113939353
963,100024720,113939734
964,100024720,113939892
965,100024720,113945102
966,100024720,113945919
967,100024720,113954253
968,100024720,113959818
969,100024720,113962498
970,100024720,113968092
971,100024720,113968308
972,100024720,113968547
973,100024720,113972797
974,100024720,113980288
975,100024720,113980845
976,100024720,113983147
977,100024720,113991823
978,100024720,114000403
979,100024720,114001348
980,100024720,114004317
981,100024720,114006179
982,100024720,114006821
983,100024720,114006945
984,100024720,114010148
985,100024720,114015731
986,100024720,114030820
987,100024720,114031108
988,100024720,114033917
989,100024720,114270016
990,100024720,114315071
991,100024720,114414294
992,100024720,114418395
993,100024720,114424780
994,100024720,114425974
995,100024720,114458181
996,100024720,114458593
997,100024720,114458943
998,100024720,114459185
999,100024720,114459422
1000,100024720,114460565
1001,100024720,114462666
1002,100024720,114479320
1003,100024720,114479488
1004,100024720,114490110
1005,100024720,114562960
1006,100024720,114564056
1007,100024720,114564165
1008,100024720,114568762
1009,100024720,114569337
1010,100024720,114569508
1011,100024720,114569683
1012,100024720,114569844
1013,100024720,114570091
1014,100024720,114570330
1015,100024720,114578792
1016,100024720,114580476
1017,200024814,200025034
1018,200025203,200027268
1019,200025654,200025985
1020,100026192,107479926
1021,100026192,107480068
1022,100026192,107480356
1023,100026192,107480521
1024,100026192,107480666
1025,100026192,107480790
1026,100026192,107480896
1027,100026192,107481951
1028,100026192,107482521
1029,100026192,107483305
1030,100026192,107483622
1031,100026192,107484265
1032,100026192,107487695
1033,100026192,107490713
1034,100026192,107494363
1035,100026192,107494972
1036,100026192,107497473
1037,100026192,107501545
1038,100026192,107504343
1039,100026192,107504711
1040,100026192,107505538
1041,100026192,107506569
1042,100026192,107508486
1043,100026192,107509131
1044,100026192,107509572
1045,100026192,107509827
1046,100026192,107510923
1047,100026192,107511906
1048,100026192,107512147
1049,100026192,107512465
1050,100026192,107513508
1051,100026192,107514968
1052,100026192,107526182
1053,100026192,107526757
1054,100026192,107532440
1055,100026192,107541053
1056,100026192,107541923
1057,100026192,107544647
1058,100026192,107551052
1059,100026192,107553301
1060,100026192,107555014
1061,200026385,200026734
1062,200026385,200026941
1063,100027167,108489497
1064,100027167,108489627
1065,100027167,108489765
1066,100027167,108489890
1067,100027167,108490039
1068,100027167,108490199
1069,100027167,108490402
1070,100027167,108500433
1071,100027167,108509111
1072,100027167,108561081
1073,100027167,108561230
1074,100027167,108561351
1075,100027167,108561462
1076,100027167,108561583
1077,100027167,108561714
1078,100027167,108561835
1079,100027167,108561946
1080,100027167,108562067
1081,100027167,108593262
1082,100027167,108620061
1083,100027167,108630039
1084,100027167,108630985
1085,100027167,108683383
1086,100027167,108795880
1087,100027167,109386842
1088,100027167,113910384
1089,200027268,200027570
1090,200027268,200028167
1091,200027705,200028010
1092,100027807,113860793
1093,100027807,113861050
1094,100027807,113862282
1095,100027807,113862644
1096,100027807,113862780
1097,100027807,113863771
1098,100027807,113864763
1099,100027807,113865483
1100,100027807,113867276
1101,100027807,113867492
1102,100027807,113870805
1103,100027807,113873917
1104,100027807,113878951
1105,100027807,113879634
1106,100027807,113900422
1107,100027807,113900760
1108,100028270,115116283
1109,100028270,115116532
1110,100028270,115116724
1111,100028270,115116910
1112,100028270,115117246
1113,100028270,115119536
1114,100028270,115120823
1115,100028270,115121625
1116,100028270,115122011
1117,100028270,115123754
1118,100028270,115130205
1119,100028270,115133488
1120,100028270,115243976
1121,200028565,200028876
1122,200028565,200029025
1123,200028565,200029214
1124,200028565,200029336
1125,200028565,200032539
1126,100028651,100029007
1127,100028651,100029114
1128,100028651,108001685
1129,100028651,108500433
1130,100029114,106246361
1131,200029336,200029518
1132,100029378,100030358
1133,100029378,101080366
1134,100029378,107283364
1135,100029378,107283473
1136,100029378,107283608
1137,100029378,107288639
1138,100029378,107288801
1139,100029378,107312829
1140,100029378,107322769
1141,100029378,107478531
1142,100029378,107479628
1143,100029677,113445972
1144,100029677,113455906
1145,100029677,113458571
1146,100029677,113460299
1147,100029677,113464820
1148,100029677,113471206
1149,100029677,113474495
1150,100029677,113477462
1151,100029677,113493998
1152,100029677,113497135
1153,100029677,113497928
1154,100029677,113503226
1155,100029677,113503908
1156,100029677,113504173
1157,100029677,113518963
1158,100029677,113525549
1159,100029677,113526110
1160,100029677,113536794
1161,100029677,113541167
1162,100029677,113551617
1163,100029677,113554343
1164,100029677,113555446
1165,100029677,113572324
1166,100030358,100037396
1167,100030358,100041899
1168,100030358,100042311
1169,100030358,100042541
1170,100030358,100042757
1171,100030358,100043195
1172,100030358,100043609
1173,100030358,100044150
1174,100030358,100044455
1175,100030358,100044673
1176,100030358,100044900
1177,100030358,100045114
1178,100030358,100045250
1179,100030358,100045907
1180,100030358,100046177
1181,100030358,100046522
1182,100030358,100066216
1183,100030358,100070363
1184,100030358,100070641
1185,100030358,100083260
1186,100030358,100203342
1187,100030358,100205891
1188,100030358,100392335
1189,100030358,100407535
1190,100030358,100809074
1191,100030358,100830257
1192,100030358,100874067
1193,100030358,100912960
1194,100030358,101053617
1195,100030358,101053920
1196,100030358,101062583
1197,100030358,101073995
1198,100030358,101076046
1199,100030358,101080366
1200,100030358,101083077
1201,100030358,101195584
1202,100030358,101252124
1203,100030358,101266491
1204,100030358,106252138
1205,100030358,107160883
1206,200030647,200030853
1207,200030647,200031277
1208,100031264,102472987
1209,100031264,107938773
1210,100031264,107939159
1211,100031264,107940448
1212,100031264,107941170
1213,100031264,107941729
1214,100031264,107942152
1215,100031264,107950920
1216,100031264,107951464
1217,100031264,107959393
1218,100031264,107959659
1219,100031264,107967382
1220,100031264,107967982
1221,100031264,107990377
1222,100031264,107996149
1223,100031264,108001083
1224,100031264,108152657
1225,100031264,108160276
1226,100031264,108178741
1227,100031264,108180190
1228,100031264,108306665
1229,100031264,108330514
1230,100031264,108435388
1231,100031264,108458504
1232,100031264,109292751
1233,100031264,114584110
1234,100031264,114624743
1235,100031264,114904661
1236,200031820,200029630
1237,200031820,200029742
1238,200031820,200029836
1239,200031820,200030010
1240,200031820,200030142
1241,200031820,200030366
1242,200031820,200031418
1243,200031820,200031540
1244,200031820,200031663
1245,200031820,200032297
1246,200031820,200032414
1247,100031921,100032613
1248,100031921,100032823
1249,100031921,105074774
1250,100031921,113240514
1251,100031921,113780606
1252,100031921,113780719
1253,100031921,113781164
1254,100031921,113782769
1255,100031921,113783038
1256,100031921,113783581
1257,100031921,113790712
1258,100031921,113791389
1259,100031921,113794226
1260,100031921,113797142
1261,100031921,113809207
1262,100031921,113811410
1263,100031921,113812607
1264,100031921,113815152
1265,100031921,113827205
1266,100031921,113836841
1267,100031921,113841213
1268,100031921,113844212
1269,100031921,113844690
1270,100031921,113853808
1271,100031921,113854649
1272,100031921,113859043
1273,100032613,113244109
1274,100032613,113252853
1275,100032613,113252973
1276,100032613,113329489
1277,100032613,113329641
1278,100032613,113370448
1279,100032613,113396054
1280,100032823,113780449
1281,100032823,113837439
1282,100032823,113840719
1283,100032823,113840958
1284,200032981,200033852
1285,100033020,101102436
1286,100033020,106253690
1287,100033020,106282383
1288,100033020,106282651
1289,100033020,106349220
1290,100033020,106598915
1291,100033020,106600421
1292,100033020,106791372
1293,100033020,106793231
1294,100033020,106797169
1295,100033020,106873252
1296,100033020,106887726
1297,100033020,107066659
1298,100033020,107082025
1299,100033020,107109019
1300,100033020,107110615
1301,100033020,107255791
1302,100033020,107277697
1303,100033020,113403331
1304,200033406,200033203
1305,200033599,200008799
1306,100033615,105091770
1307,100033615,105855517
1308,100033615,113413493
1309,100033615,113575869
1310,100033615,113576101
1311,100033615,113576355
1312,100033615,113576982
1313,100033615,113577171
1314,100033615,113579829
1315,100033615,113579933
1316,100033615,113599547
1317,100033615,113731530
1318,100033615,113779032
1319,100033615,113779244
1320,100033615,113780180
1321,100033615,115154774
1322,100033615,115180528
1323,100033615,115256915
1324,100033615,115269513
1325,100034213,111408559
1326,100034213,111408733
1327,100034213,111408914
1328,100034213,111410625
1329,100034213,111418138
1330,100034213,111418460
1331,100034213,111529295
1332,200034288,200008602
1333,200034288,200008977
1334,200034288,200028565
1335,200034288,200032981
1336,200034288,200034634
1337,200034288,200034758
1338,100034574,101226679
1339,100034574,101226837
1340,100034574,101226941
1341,100034574,101227190
1342,100034574,101227805
1343,100034574,101229793
1344,100035189,100036299
1345,100035189,100036580
1346,100035189,100036762
1347,100035189,100037006
1348,100035189,100037090
1349,100035189,100037200
1350,100035189,100047106
1351,100035189,100047745
1352,100035189,100047941
1353,100035189,100048051
1354,100035189,100048225
1355,100035189,100061014
1356,100035189,100062806
1357,100035189,100095502
1358,100035189,100127286
1359,100035189,100623052
1360,100035189,101263582
1361,100035189,101263711
