,Synset,W Num,Word,Type,Sense,Tag Count
7037,105805475,10,inclusão,n,1,0
7038,105805475,11,indulgência,n,1,0
7039,105805475,12,inserção,n,1,0
7040,105805475,13,integração,n,1,0
7041,105805475,14,inteligência,n,1,0
7042,105805475,15,intuição,n,1,0
7043,105805475,16,perceção,n,1,0
7044,105805475,17,senso,n,1,0
7045,105805475,18,tolerância,n,1,0
7046,105805902,1,compreensão,n,4,0
7047,105805902,2,entendimento,n,3,0
7048,105806231,1,incompreensão,n,1,0
7049,105806623,1,apreciação,n,2,0
7050,105806623,2,apreço,n,3,0
7051,105807012,1,sentido,n,4,0
7052,105807306,1,ideia,n,1,0
7053,105807306,2,idéia,n,5,0
7054,105807306,3,intuição,n,2,0
7055,105807540,1,entendimento,n,2,0
7056,105807540,2,reconhecimento,n,4,0
7057,105807933,1,luz,n,4,0
7058,105808102,1,revelação,n,1,0
7059,105808218,1,achado,n,1,0
7060,105808218,2,descoberta,n,2,0
7061,105808442,1,flash,n,1,0
7062,105808794,1,leitura,n,1,0
7063,105809745,1,tradição,n,2,0
7064,105809878,1,mundo,n,2,0
7065,105809878,2,realidade,n,1,0
7066,105810561,1,existência,n,1,0
7067,105810561,2,vida,n,3,0
7068,105813229,1,amor,n,2,0
7069,105813229,2,paixão,n,2,0
7070,105813822,1,lembrança,n,3,0
7071,105814162,1,universo,n,1,0
7072,105814291,1,assunto,n,1,0
7073,105814291,2,carne,n,1,0
7074,105814291,3,corpo,n,1,0
7075,105814291,4,justa,n,1,0
7076,105814291,5,matéria,n,2,0
7077,105814291,6,pendência,n,1,0
7078,105814291,7,pretexto,n,1,0
7079,105814291,8,questão,n,2,0
7080,105814291,9,qüestão,n,1,0
7081,105814291,10,tema,n,2,0
7082,105814291,11,tópico,n,1,0
7083,105815517,1,campo,n,3,0
7084,105815517,2,terreno,n,7,0
7085,105815517,3,área,n,4,0
7086,105816287,1,informação,n,1,0
7087,105816622,1,dado,n,1,0
7088,105816790,1,leitura,n,2,0
7089,105816790,2,medida,n,8,0
7090,105816790,3,medição,n,2,0
7091,105817396,1,evidência,n,6,0
7092,105817396,2,facto,n,1,0
7093,105817743,1,caso,n,1,0
7094,105817845,1,circunstância,n,1,0
7095,105817845,2,detalhar,n,1,0
7096,105817845,3,detalhe,n,3,0
7097,105817845,4,minudência,n,1,0
