,Word,Senses,SynsetPoS,PoS,Conf,Exp,Mark
0,Canis_familiaris,1,por-30-02084071-n,n,75,WEBAPI,------
1,Equus_caballus,1,por-30-02374451-n,n,75,WEBAPI,------
2,Evangelho,1,por-30-05943300-n,n,75,WEB API,------
3,Felis_silvestris_catus,1,por-30-02121620-n,n,75,WEBAPI,------
4,H2O,1,por-30-07935504-n,n,75,WEBAPI,------
5,Henry_Martyn_Robert,1,por-30-11264002-n,n,75,WEB API,------
6,Robert,1,por-30-11264002-n,n,75,WEB API,------
7,a,1,por-30-06831177-n,n,73,tri GL CA ES,------
8,a_correr,1,por-30-00085811-r,r,75,WEB API,------
9,a_esse_respeito,1,por-30-00109461-r,r,71,FTT,------
10,a_internet,1,por-30-03580615-n,n,73,tri GL CA ES,------
11,a_seguir,1,por-30-00061203-r,r,75,WEB API,------
12,ab-rogar,1,por-30-00799798-v,v,75,WEB API,------
13,aba,1,por-30-08641113-n,n,75,WEB API,------
14,abade,1,por-30-09754404-n,n,52.7357,triangulation pt/en/,------
15,abade,1,por-30-09983572-n,n,75,WEB API,------
16,abafamento,1,por-30-00780889-n,n,75,WEB API,------
17,abafamento,1,por-30-14043882-n,n,75,WEB API,------
18,abafar,1,por-30-02276866-v,v,75,WEB API,------
19,abaixamento,1,por-30-07355887-n,n,75,WEB API,------
20,abaixar,1,por-30-00074038-v,v,75,WEB API,------
21,abaixar,1,por-30-00429060-v,v,75,WEB API,------
22,abaixar,1,por-30-01799794-v,v,75,WEB API,------
23,abaixo,1,por-30-00094396-r,r,71,FTT,------
24,abaixo,2,por-30-00079866-r,r,71,FTT,------
25,abalar,1,por-30-00009631-v,v,73,tri GL CA ES,------
26,abalar,1,por-30-01564144-v,v,75,WEB API,------
27,abalar,1,por-30-01767949-v,v,75,WEB API,------
28,abalar,1,por-30-01878063-v,v,75,WEB API,------
29,abalar,1,por-30-02075462-v,v,75,WEB API,------
30,abalar,2,por-30-01898282-v,v,73,tri GL CA ES,------
31,abalar,3,por-30-00014034-v,v,73,tri GL CA ES,------
32,abalar,4,por-30-01889610-v,v,73,tri GL CA ES,------
33,abalar,5,por-30-01864865-v,v,73,tri GL CA ES,------
34,abalizado,1,por-30-01375831-a,a,75,WEB API,------
35,abalo,1,por-30-13977366-n,n,75,WEB API,------
36,abandonar,1,por-30-00550117-v,v,52.6548,triangulation pt/en/,------
37,abandonar,2,por-30-00613393-v,v,54.008,triangulation pt/en/,------
38,abandonar,3,por-30-00613683-v,v,53.9821,triangulation pt/en/,------
39,abandonar,4,por-30-00614057-v,v,54.008,triangulation pt/en/,------
40,abandonar,5,por-30-01083044-v,v,53.9821,triangulation pt/en/,------
41,abandonar,6,por-30-02076676-v,v,52.672,triangulation pt/en/,------
42,abandonar,7,por-30-02223136-v,v,52.6548,triangulation pt/en/,------
43,abandonar,8,por-30-02227741-v,v,54.008,triangulation pt/en/,------
44,abandonar,9,por-30-02228031-v,v,52.672,triangulation pt/en/,------
45,abandonar,10,por-30-02229055-v,v,52.6548,triangulation pt/en/,------
46,abandonar,11,por-30-02383440-v,v,52.6548,triangulation pt/en/,------
47,abandonar,12,por-30-02529284-v,v,52.6548,triangulation pt/en/,------
48,abandonar,13,por-30-02534062-v,v,53.9708,triangulation pt/en/,------
49,abandonar,14,por-30-02584097-v,v,52.6548,triangulation pt/en/,------
50,abandonar,15,por-30-00363110-v,v,73,tri GL CA ES,------
51,abandonar,16,por-30-00496673-v,v,73,tri GL CA ES,------
52,abandonar,17,por-30-02535716-v,v,73,tri GL CA ES,------
53,abandono,1,por-30-00055315-n,n,52.6113,triangulation pt/en/,------
54,abandono,2,por-30-00091013-n,n,52.6113,triangulation pt/en/,------
55,abandono,3,por-30-00204439-n,n,53.7449,triangulation pt/en/,------
56,abandono,4,por-30-00212808-n,n,52.6113,triangulation pt/en/,------
57,abandono,5,por-30-00738966-n,n,52.6113,triangulation pt/en/,------
58,abanão,1,por-30-13977366-n,n,75,WEB API,------
59,abarbatar,1,por-30-02276866-v,v,75,WEB API,------
60,abarcar,1,por-30-02629793-v,v,75,WEB API,------
61,abarcar,1,por-30-02632940-v,v,75,WEB API,------
62,abarracar,1,por-30-02653996-v,v,75,WEB API,------
63,abastado,1,por-30-02022167-a,a,75,WEB API,------
64,abastança,1,por-30-14491271-n,n,78,DicAberto 1,------
65,abastar,1,por-30-02005948-v,v,75,WEB API,------
66,abastardamento,1,por-30-04850996-n,n,75,WEB API,------
67,abastardar,1,por-30-02579447-v,v,75,WEB API,------
68,abastecedor,1,por-30-10677271-n,n,75,WEB API,------
69,abastecer,1,por-30-02327200-v,v,52.7944,triangulation pt/en/,------
70,abastecimento,1,por-30-01057200-n,n,52.2594,triangulation pt/en/,------
71,abate,1,por-30-00223983-n,n,52.401,triangulation pt/en/,------
72,abater,1,por-30-00641252-v,v,75,WEB API,------
73,abater,1,por-30-00824292-v,v,75,WEB API,------
74,abater,1,por-30-01083373-v,v,75,WEB API,------
75,abater,1,por-30-01103336-v,v,52.2125,triangulation pt/en/,------
76,abater,1,por-30-01108627-v,v,75,WEB API,------
77,abater,1,por-30-01158181-v,v,75,WEB API,------
78,abater,1,por-30-01799794-v,v,75,WEB API,------
79,abater,1,por-30-01989053-v,v,75,WEB API,------
80,abater,1,por-30-02482425-v,v,75,WEB API,------
81,abater,2,por-30-01322854-v,v,52.4327,triangulation pt/en/,------
82,abater,3,por-30-01814396-v,v,52.2125,triangulation pt/en/,------
83,abatido,1,por-30-00119750-a,a,71,FTT,------
84,abatimento,1,por-30-13989051-n,n,75,WEB API,------
85,abdome,1,por-30-05556943-n,n,75,WEB API,------
86,abdominal,1,por-30-02934594-a,a,52.8379,triangulation pt/en/,------
87,abdómen,1,por-30-05556943-n,n,52.3348,triangulation pt/en/,------
88,abelha,1,por-30-02206856-n,n,52.7492,triangulation pt/en/,------
89,abençoar,1,por-30-00866505-v,v,52.3649,triangulation pt/en/,------
90,abençoar,2,por-30-00867231-v,v,52.3649,triangulation pt/en/,------
91,abençoar,3,por-30-02264075-v,v,52.3649,triangulation pt/en/,------
92,aberração,1,por-30-14501726-n,n,75,WEB API,------
93,aberta,1,por-30-14483917-n,n,75,WEB API,------
94,abertamente,1,por-30-00039318-r,r,75,WEB API,------
95,abertamente,1,por-30-00053394-r,r,71,FTT,------
96,aberto,1,por-30-00764484-a,a,75,WEB API,------
97,aberto,1,por-30-01310273-a,a,52.1492,triangulation pt/en/,------
98,aberto,1,por-30-01618376-a,a,75,WEB API,------
99,aberto,2,por-30-01704761-a,a,52.1492,triangulation pt/en/,------
100,aberto,3,por-30-01861910-a,a,52.1492,triangulation pt/en/,------
101,aberto,4,por-30-02130821-a,a,52.1492,triangulation pt/en/,------
102,aberto,5,por-30-01652902-a,a,73,tri GL CA ES,------
103,aberto,6,por-30-01652380-a,a,73,tri GL CA ES,------
104,aberto,7,por-30-01654377-a,a,73,tri GL CA ES,------
105,aberto,8,por-30-00036254-a,a,71,FTT,------
106,abertura,1,por-30-00383390-n,n,52.8162,triangulation pt/en/,------
107,abertura,2,por-30-02727141-n,n,52.4347,triangulation pt/en/,------
108,abertura,3,por-30-03848729-n,n,52.5149,triangulation pt/en/,------
109,abertura,4,por-30-05249636-n,n,54.2243,triangulation pt/en/,------
110,abertura,5,por-30-06397476-n,n,52.8162,triangulation pt/en/,------
111,abertura,6,por-30-07452699-n,n,52.8162,triangulation pt/en/,------
112,abertura,7,por-30-09201031-n,n,52.8162,triangulation pt/en/,------
113,abertura,8,por-30-09379111-n,n,54.2243,triangulation pt/en/,------
114,abertura,9,por-30-00235435-n,n,73,tri GL CA ES,------
115,abismo,1,por-30-04753060-n,n,52.4848,triangulation pt/en/,------
116,abismo,2,por-30-09186359-n,n,52.4848,triangulation pt/en/,------
117,abismo,3,por-30-09296053-n,n,52.4848,triangulation pt/en/,------
118,abismo,4,por-30-05629381-n,n,73,tri GL CA ES,------
119,abolicionista,1,por-30-09756637-n,n,73,tri GL CA ES,------
120,abolir,1,por-30-00799798-v,v,75,WEB API,------
121,abolir,1,por-30-02427334-v,v,52.2966,triangulation pt/en/,------
122,abominar,1,por-30-01774426-v,v,75,WEB API,------
123,abominação,1,por-30-07503430-n,n,53,triangulation pt/en/,------
124,abonado,1,por-30-02022167-a,a,75,WEB API,------
125,abonador,1,por-30-10149527-n,n,75,WEB API,------
126,abordagem,1,por-30-00280853-n,n,52.6409,triangulation pt/en/,------
127,abordagem,1,por-30-01134861-n,n,75,WEB API,------
128,abordagem,2,por-30-00941140-n,n,52.6409,triangulation pt/en/,------
129,abordagem,3,por-30-06211078-n,n,52.7815,triangulation pt/en/,------
130,abordagem,4,por-30-07164349-n,n,52.6409,triangulation pt/en/,------
131,abordar,1,por-30-00813978-v,v,75,WEB API,------
132,abordar,1,por-30-01150164-v,v,52.0533,triangulation pt/en/,------
133,abordar,2,por-30-01033527-v,v,73,tri GL CA ES,------
134,abordar,3,por-30-00781652-v,v,73,tri GL CA ES,------
135,aborrecer,1,por-30-01774426-v,v,75,WEB API,------
136,aborrecer,1,por-30-01787955-v,v,75,WEB API,------
137,aborrecer,1,por-30-01817130-v,v,75,WEB API,------
138,aborrecer,1,por-30-01821884-v,v,75,WEB API,------
139,aborrecimento,1,por-30-07503430-n,n,73,tri GL CA ES,------
140,abortar,1,por-30-00060063-v,v,71,FTT,------
141,abortar,2,por-30-00059769-v,v,71,FTT,------
142,abortar,3,por-30-00059899-v,v,71,FTT,------
143,aborto,1,por-30-00230324-n,n,52.9288,triangulation pt/en/,------
144,aborto,2,por-30-07319652-n,n,52.9288,triangulation pt/en/,------
145,aborígene,1,por-30-01036383-a,a,75,WEB API,------
146,abrandamento,1,por-30-07357101-n,n,75,WEB API,------
147,abrandar,1,por-30-00441212-v,v,75,WEB API,------
148,abrandar,1,por-30-01764800-v,v,75,WEB API,------
149,abranger,1,por-30-02632940-v,v,73,tri GL CA ES,------
150,abranger,2,por-30-02685390-v,v,73,tri GL CA ES,------
151,abranger,3,por-30-00590366-v,v,73,tri GL CA ES,------
152,abranger,4,por-30-02629793-v,v,73,tri GL CA ES,------
153,abranger,5,por-30-00592341-v,v,73,tri GL CA ES,------
154,abranger,6,por-30-00588888-v,v,73,tri GL CA ES,------
155,abrasar,1,por-30-00860620-v,v,75,WEB API,------
156,abrasar,1,por-30-02762468-v,v,73,tri GL CA ES,------
157,abrasão,1,por-30-13423615-n,n,52.6279,triangulation pt/en/,------
158,abrasão,2,por-30-14286549-n,n,52.6279,triangulation pt/en/,------
159,abraçar,1,por-30-00601822-v,v,52.7923,triangulation pt/en/,------
160,abraçar,2,por-30-01424456-v,v,52.7923,triangulation pt/en/,------
161,abraço,1,por-30-00417859-n,n,52.5805,triangulation pt/en/,------
162,abraço,2,por-30-00417397-n,n,73,tri GL CA ES,------
163,abraço,3,por-30-00059728-n,n,73,tri GL CA ES,------
164,abraço,4,por-30-00417643-n,n,73,tri GL CA ES,------
165,abreviadamente,1,por-30-00085811-r,r,75,WEB API,------
166,abreviado,1,por-30-06468123-n,n,75,WEB API,------
167,abreviar,1,por-30-00243749-v,v,52.8544,triangulation pt/en/,------
168,abreviar,1,por-30-00429060-v,v,75,WEB API,------
169,abreviatura,1,por-30-00359135-n,n,52.4772,triangulation pt/en/,------
170,abreviação,1,por-30-00359135-n,n,52.3101,triangulation pt/en/,------
171,abreviação,1,por-30-06468123-n,n,75,WEB API,------
172,abrigar,1,por-30-01380638-v,v,75,WEB API,------
173,abrigo,1,por-30-03541696-n,n,75,WEB API,------
174,abrigo,1,por-30-04191595-n,n,52.6765,triangulation pt/en/,------
175,abrigo,2,por-30-04191943-n,n,52.2778,triangulation pt/en/,------
176,abril,1,por-30-15211189-n,n,73,tri GL CA ES,------
177,abrilhantar,1,por-30-00291873-v,v,75,WEB API,------
178,abrir,1,por-30-00219963-v,v,52.076,triangulation pt/en/,------
179,abrir,1,por-30-00345761-v,v,75,WEB API,------
180,abrir,2,por-30-00539936-v,v,52.2919,triangulation pt/en/,------
181,abrir,3,por-30-01077887-v,v,52.2919,triangulation pt/en/,------
182,abrir,4,por-30-01346003-v,v,54.1091,triangulation pt/en/,------
183,abrir,5,por-30-01579813-v,v,52.2919,triangulation pt/en/,------
184,abrir,6,por-30-02425462-v,v,52.2919,triangulation pt/en/,------
185,abrir,7,por-30-02426171-v,v,54.1091,triangulation pt/en/,------
186,abrir,8,por-30-02744651-v,v,52.7394,triangulation pt/en/,------
187,abrir,9,por-30-02771169-v,v,52.076,triangulation pt/en/,------
188,abrir,10,por-30-02561995-v,v,73,tri GL CA ES,------
189,abrir,11,por-30-01617192-v,v,73,tri GL CA ES,------
190,abrir,12,por-30-01754737-v,v,73,tri GL CA ES,------
191,abrir,13,por-30-00107369-v,v,73,tri GL CA ES,------
192,abrir,14,por-30-01712704-v,v,73,tri GL CA ES,------
193,abrir,15,por-30-02560585-v,v,73,tri GL CA ES,------
194,abrir,16,por-30-02598483-v,v,73,tri GL CA ES,------
195,abrir,17,por-30-01645601-v,v,73,tri GL CA ES,------
196,abrir,18,por-30-02367363-v,v,73,tri GL CA ES,------
197,abrir,19,por-30-01653873-v,v,73,tri GL CA ES,------
198,abrir,20,por-30-01621555-v,v,73,tri GL CA ES,------
199,abrir,21,por-30-00770437-v,v,73,tri GL CA ES,------
200,abrir,22,por-30-02560767-v,v,73,tri GL CA ES,------
201,abrir,23,por-30-00120675-v,v,73,tri GL CA ES,------
202,abrir,24,por-30-02562901-v,v,73,tri GL CA ES,------
203,abrir,25,por-30-01753788-v,v,73,tri GL CA ES,------
204,abrolhar,1,por-30-00357332-v,v,75,WEB API,------
205,absentismo,1,por-30-01234528-n,n,53.0041,triangulation pt/en/,------
206,absentismo,2,por-30-01234612-n,n,53,triangulation pt/en/,------
207,absolutamente,1,por-30-00008007-r,r,75,WEB API,------
208,absolutamente,1,por-30-00008997-r,r,71,FTT,------
209,absolutamente,2,por-30-00007488-r,r,71,FTT,------
210,absolutismo,1,por-30-08440630-n,n,75,WEB API,------
211,absoluto,1,por-30-00094069-a,a,71,FTT,------
212,absoluto,2,por-30-00522885-a,a,52.7983,triangulation pt/en/,------
213,absoluto,3,por-30-00719328-a,a,52.9044,triangulation pt/en/,------
214,absoluto,4,por-30-02180486-a,a,52.7983,triangulation pt/en/,------
215,absoluto,5,por-30-01914407-a,a,73,tri GL CA ES,------
216,absoluto,6,por-30-00523479-a,a,73,tri GL CA ES,------
217,absoluto,7,por-30-00005205-a,a,54.3565,triangulation pt/en/,------
218,absolver,1,por-30-00902424-v,v,52.4331,triangulation pt/en/,------
219,absolver,2,por-30-00903711-v,v,52.4331,triangulation pt/en/,------
220,absolver,3,por-30-00801626-v,v,73,tri GL CA ES,------
221,absolvição,1,por-30-01193886-n,n,52.9574,triangulation pt/en/,------
222,absolvição,2,por-30-00094240-n,n,71,FTT,------
223,absorvente,1,por-30-00008877-a,a,71,FTT,------
224,absorvente,2,por-30-00006777-a,a,71,FTT,------
225,absorvente,3,por-30-00008206-a,a,71,FTT,------
226,absorvente,4,por-30-00008734-a,a,71,FTT,------
227,absorvente_de_impacto,1,por-30-00007331-a,a,71,FTT,------
228,absorver,1,por-30-00216216-v,v,73,tri GL CA ES,------
229,absorver,2,por-30-00395698-v,v,52.6296,triangulation pt/en/,------
230,absorver,3,por-30-00600370-v,v,52.6296,triangulation pt/en/,------
231,absorver,4,por-30-00602255-v,v,52.6296,triangulation pt/en/,------
232,absorver,5,por-30-01470524-v,v,52.5645,triangulation pt/en/,------
233,absorver,6,por-30-01539063-v,v,52.6296,triangulation pt/en/,------
234,absorver,7,por-30-01539633-v,v,52.6296,triangulation pt/en/,------
235,absorver,8,por-30-02216560-v,v,52.6296,triangulation pt/en/,------
236,absorver,9,por-30-02765464-v,v,52.6296,triangulation pt/en/,------
237,absorvância,1,por-30-05089367-n,n,52.8833,triangulation pt/en/,------
238,absorção,1,por-30-13571580-n,n,52.6543,triangulation pt/en/,------
239,absorção,2,por-30-13423922-n,n,52.7798,triangulation pt/en/,------
240,absorção,3,por-30-13424183-n,n,52.7798,triangulation pt/en/,------
241,absorção,4,por-30-13434688-n,n,52.7798,triangulation pt/en/,------
242,abstenção,1,por-30-04882622-n,n,52.9181,triangulation pt/en/,------
243,abster-se_de,1,por-30-00873682-v,v,75,WEB API,------
244,abstinência,1,por-30-01068773-n,n,52.5888,triangulation pt/en/,------
245,abstinência,2,por-30-04882622-n,n,52.5888,triangulation pt/en/,------
246,abstracto,1,por-30-01980557-a,a,52.4234,triangulation pt/en/,------
247,abstracto,2,por-30-00862526-a,a,52.4234,triangulation pt/en/,------
248,abstrato,1,por-30-00011757-a,a,71,FTT,------
249,abstração,1,por-30-02669001-n,n,73,tri GL CA ES,------
250,abstração,2,por-30-05700625-n,n,73,tri GL CA ES,------
251,abstração,3,por-30-00002137-n,n,73,tri GL CA ES,------
252,abstração,4,por-30-05854150-n,n,73,tri GL CA ES,------
253,abstração,5,por-30-04762134-n,n,73,tri GL CA ES,------
254,absurdamente,1,por-30-00387017-r,r,52,triangulation pt/en/,------
255,absurdo,1,por-30-01266397-a,a,52.7432,triangulation pt/en/,------
256,absurdo,2,por-30-01431112-a,a,52.7432,triangulation pt/en/,------
257,absurdo,3,por-30-01945139-a,a,52.7432,triangulation pt/en/,------
258,absurdo,4,por-30-02570643-a,a,52.7432,triangulation pt/en/,------
259,abundante,1,por-30-00106182-a,a,71,FTT,------
260,abundante,2,por-30-00014490-a,a,52.6602,triangulation pt/en/,------
261,abundante,3,por-30-00015854-a,a,52.6602,triangulation pt/en/,------
262,abundante,4,por-30-01080900-a,a,52.6602,triangulation pt/en/,------
263,abundante,5,por-30-02558528-a,a,73,tri GL CA ES,------
264,abundante,6,por-30-00015247-a,a,73,tri GL CA ES,------
265,abundante,7,por-30-00013887-a,a,52.6602,triangulation pt/en/,------
266,abundante,8,por-30-00014358-a,a,71,FTT,------
267,abundar,1,por-30-02715279-v,v,52.1556,triangulation pt/en/,------
268,abundância,1,por-30-05115040-n,n,52.7568,triangulation pt/en/,------
269,abundância,2,por-30-14491271-n,n,73,tri GL CA ES,------
270,abusado,1,por-30-00017352-a,a,71,FTT,------
271,abusador,1,por-30-00406243-v,v,75,WEB API,------
272,abusar,1,por-30-00203213-v,v,52.6136,triangulation pt/en/,------
273,abusar,2,por-30-02516594-v,v,53.9203,triangulation pt/en/,------
274,abusivamente,1,por-30-00055739-r,r,71,FTT,------
275,abuso,1,por-30-00419908-n,n,52.7679,triangulation pt/en/,------
276,abuso,2,por-30-00947719-n,n,52.7679,triangulation pt/en/,------
277,abuso,3,por-30-01073655-n,n,73,tri GL CA ES,------
278,abóbada,1,por-30-04523525-n,n,73,tri GL CA ES,------
279,acabamento,1,por-30-00061598-n,n,71,FTT,------
280,acabamento,1,por-30-15267536-n,n,75,WEB API,------
281,acabamento,1,por-30-02609764-v,v,75,WEB API,------
282,acabar,1,por-30-00352558-v,v,52.2901,triangulation pt/en/,------
283,acabar,1,por-30-00358431-v,v,75,WEB API,------
284,acabar,2,por-30-00352826-v,v,52.2901,triangulation pt/en/,------
285,acabar,3,por-30-01158572-v,v,52.2901,triangulation pt/en/,------
286,acabar,4,por-30-01265989-v,v,52.2901,triangulation pt/en/,------
287,acabar,5,por-30-02280869-v,v,52.2901,triangulation pt/en/,------
288,acabar,6,por-30-02609764-v,v,53.4352,triangulation pt/en/,------
289,acabar,7,por-30-02680814-v,v,52.8236,triangulation pt/en/,------
290,acabar_(com),1,por-30-02482425-v,v,75,WEB API,------
291,acabar_por,1,por-30-02609764-v,v,75,WEB API,------
292,acabrunhado,1,por-30-00364881-a,a,75,WEB API,------
293,acabrunhar,1,por-30-01799794-v,v,75,WEB API,------
294,acabrunhar,1,por-30-01814396-v,v,75,WEB API,------
295,acacia,1,por-30-11756092-n,n,52.8073,triangulation pt/en/,------
296,academia,1,por-30-02669885-n,n,52.7976,triangulation pt/en/,------
297,academia,2,por-30-08277805-n,n,54.0035,triangulation pt/en/,------
298,academia,3,por-30-08279298-n,n,52.7976,triangulation pt/en/,------
299,academia,4,por-30-08280124-n,n,52.7976,triangulation pt/en/,------
300,academicamente,1,por-30-00121286-r,r,71,FTT,------
301,académico,1,por-30-02083615-a,a,52.6376,triangulation pt/en/,------
302,académico,2,por-30-02599939-a,a,54.1873,triangulation pt/en/,------
303,académico,3,por-30-09759501-n,n,73,tri GL CA ES,------
304,acadêmico,1,por-30-02599939-a,a,73,tri GL CA ES,------
305,acadêmico,2,por-30-09759501-n,n,73,tri GL CA ES,------
306,acagaçar,1,por-30-01779165-v,v,75,WEB API,------
307,acalcanhar,1,por-30-01799794-v,v,75,WEB API,------
308,acalentar,1,por-30-02554922-v,v,75,WEB API,------
309,acalmar,1,por-30-00063916-v,v,52.0896,triangulation pt/en/,------
310,acalmar,2,por-30-01204021-v,v,52.0896,triangulation pt/en/,------
311,acalmar,3,por-30-01764800-v,v,52.0896,triangulation pt/en/,------
312,acalmar,4,por-30-01815185-v,v,52.0896,triangulation pt/en/,------
313,acalmar,5,por-30-00149469-v,v,73,tri GL CA ES,------
314,acalmar,6,por-30-00022316-v,v,71,FTT,------
315,acalmia,1,por-30-07515790-n,n,75,WEB API,------
316,acalorado,1,por-30-00118567-a,a,75,WEB API,------
317,acalorar,1,por-30-01812720-v,v,75,WEB API,------
318,acampamento,1,por-30-08518171-n,n,52,triangulation pt/en/,------
319,acampamento,2,por-30-03550420-n,n,73,tri GL CA ES,------
320,acampamento,3,por-30-02945594-n,n,73,tri GL CA ES,------
321,acampamento,4,por-30-08478018-n,n,73,tri GL CA ES,------
322,acampar,1,por-30-02653996-v,v,53,triangulation pt/en/,------
323,acanhado,1,por-30-01538118-a,a,73,tri GL CA ES,------
324,acanhado,2,por-30-00251809-a,a,73,tri GL CA ES,------
325,acanhado,3,por-30-00252310-a,a,73,tri GL CA ES,------
326,acanhado,4,por-30-00204077-a,a,73,tri GL CA ES,------
327,acanhado,5,por-30-00339941-a,a,73,tri GL CA ES,------
328,acanhado,6,por-30-00252130-a,a,73,tri GL CA ES,------
329,acanhado,7,por-30-10594715-n,n,73,tri GL CA ES,------
330,acanhado,8,por-30-00252826-a,a,73,tri GL CA ES,------
331,acanhar,1,por-30-02547225-v,v,75,WEB API,------
332,acantoar,1,por-30-02144835-v,v,75,WEB API,------
333,acareação,1,por-30-07181043-n,n,75,WEB API,------
334,acariciar,1,por-30-01226215-v,v,73,tri GL CA ES,------
335,acarrear,1,por-30-01752884-v,v,75,WEB API,------
336,acarretar,1,por-30-01752884-v,v,75,WEB API,------
337,acaso,1,por-30-07300960-n,n,52.0896,triangulation pt/en/,------
338,acaso,1,por-30-11418138-n,n,75,WEB API,------
339,acaso,1,por-30-14473222-n,n,75,WEB API,------
340,acaso,1,por-30-00300247-r,r,75,WEB API,------
341,acaso,2,por-30-07316999-n,n,52.0896,triangulation pt/en/,------
342,acatamento,1,por-30-01132864-n,n,75,WEB API,------
343,acatar,1,por-30-01020005-v,v,75,WEB API,------
344,acatar,1,por-30-02571901-v,v,75,WEB API,------
345,acautelamento,1,por-30-05615869-n,n,75,WEB API,------
346,acautelar,1,por-30-05615869-n,n,75,WEB API,------
347,acautelar-se,1,por-30-00873682-v,v,75,WEB API,------
348,aceder,1,por-30-00802318-v,v,75,WEB API,------
349,aceder,1,por-30-00878348-v,v,73,tri GL CA ES,------
350,aceder,1,por-30-02005948-v,v,75,WEB API,------
351,aceder,2,por-30-02703289-v,v,73,tri GL CA ES,------
352,aceitar,1,por-30-00668805-v,v,52.4242,triangulation pt/en/,------
353,aceitar,1,por-30-00802318-v,v,75,WEB API,------
354,aceitar,2,por-30-00686447-v,v,52.4242,triangulation pt/en/,------
355,aceitar,3,por-30-00719231-v,v,52.4242,triangulation pt/en/,------
356,aceitar,4,por-30-00797697-v,v,52.4242,triangulation pt/en/,------
357,aceitar,5,por-30-02210622-v,v,52.4242,triangulation pt/en/,------
358,aceitar,6,por-30-02236124-v,v,52.4242,triangulation pt/en/,------
359,aceitar,7,por-30-02236624-v,v,52.4242,triangulation pt/en/,------
360,aceitar,8,por-30-02301825-v,v,52.4242,triangulation pt/en/,------
361,aceitação,1,por-30-00082525-n,n,52.7142,triangulation pt/en/,------
362,aceitação,1,por-30-05176188-n,n,75,WEB API,------
363,aceitação,1,por-30-07175575-n,n,75,WEB API,------
364,aceitação,2,por-30-00180413-n,n,52.7142,triangulation pt/en/,------
365,aceitação,3,por-30-06193727-n,n,52.7142,triangulation pt/en/,------
366,aceitação,4,por-30-07176073-n,n,52.7142,triangulation pt/en/,------
367,aceitação,5,por-30-13932421-n,n,52.7142,triangulation pt/en/,------
368,aceitação,6,por-30-14412725-n,n,52.7142,triangulation pt/en/,------
369,aceitável,1,por-30-01673061-a,a,75,WEB API,------
370,aceitável,1,por-30-02336338-a,a,73,tri GL CA ES,------
371,aceitável,2,por-30-01020709-a,a,52.6628,triangulation pt/en/,------
372,aceitável,3,por-30-01124768-a,a,52.6628,triangulation pt/en/,------
373,aceitável,4,por-30-02080937-a,a,52.6628,triangulation pt/en/,------
374,aceitável,5,por-30-02297966-a,a,52.6628,triangulation pt/en/,------
375,aceitável,6,por-30-00017782-a,a,73,tri GL CA ES,------
376,aceitável,7,por-30-01716227-a,a,73,tri GL CA ES,------
377,acelerar,1,por-30-00438178-v,v,52.5872,triangulation pt/en/,------
378,acelerar,2,por-30-00439343-v,v,53.8807,triangulation pt/en/,------
379,acelerar,3,por-30-02055649-v,v,52.496,triangulation pt/en/,------
380,acelerar,4,por-30-02117534-v,v,52.496,triangulation pt/en/,------
381,acelerar,5,por-30-02548893-v,v,52.496,triangulation pt/en/,------
382,acelerar,6,por-30-00439849-v,v,73,tri GL CA ES,------
383,acelerar,7,por-30-00439698-v,v,73,tri GL CA ES,------
384,aceleração,1,por-30-00330160-n,n,73,tri GL CA ES,------
385,aceleração,2,por-30-15275851-n,n,73,tri GL CA ES,------
386,acender,1,por-30-02761685-v,v,52.1412,triangulation pt/en/,------
387,acender,2,por-30-02760622-v,v,73,tri GL CA ES,------
388,acender,3,por-30-02759614-v,v,73,tri GL CA ES,------
389,acento,1,por-30-07085375-n,n,75,WEB API,------
390,acentuar,1,por-30-00983333-v,v,52.5349,triangulation pt/en/,------
391,acentuar,2,por-30-01013367-v,v,53.8024,triangulation pt/en/,------
392,acerado,1,por-30-01744515-a,a,75,WEB API,------
393,acerbo,1,por-30-01744515-a,a,75,WEB API,------
394,acerbo,1,por-30-01802165-a,a,75,WEB API,------
395,acercar,1,por-30-02230772-v,v,73,tri GL CA ES,------
396,acertado,1,por-30-00138314-a,a,75,WEBAPI,------
397,acertado,1,por-30-01020885-a,a,75,WEB API,------
398,acertar,1,por-30-07410207-n,n,75,WEB API,------
399,acertar,1,por-30-01137138-v,v,73,tri GL CA ES,------
400,acertar,1,por-30-01188725-v,v,75,WEB API,------
401,acertar,1,por-30-01647229-v,v,75,WEB API,------
402,acertar,1,por-30-02154508-v,v,75,WEB API,------
403,acerto,1,por-30-04639732-n,n,75,WEB API,------
404,acervo,1,por-30-07961480-n,n,75,WEB API,------
405,acervo,1,por-30-09359803-n,n,75,WEB API,------
406,aceso,1,por-30-00118567-a,a,75,WEB API,------
407,aceso,1,por-30-00381097-a,a,75,WEB API,------
408,acessibilidade,1,por-30-04718999-n,n,52.5397,triangulation pt/en/,------
409,acesso,1,por-30-00281132-n,n,52.7545,triangulation pt/en/,------
410,acesso,1,por-30-05805475-n,n,75,WEB API,------
411,acesso,2,por-30-02671062-n,n,52.7545,triangulation pt/en/,------
412,acesso,3,por-30-03290771-n,n,52.7545,triangulation pt/en/,------
413,acesso,4,por-30-05176188-n,n,52.7058,triangulation pt/en/,------
