,Synset Source,W_Num Source,Synset Target,W_Num Target
226,300155144,0,400357897,1
227,300155720,0,400209518,0
228,300155720,0,400484193,1
229,300155886,0,400005453,1
230,300156101,0,400266490,1
231,300156575,0,400036935,0
232,300156839,1,400266647,1
233,300157268,0,400442963,1
234,300162386,1,400226133,1
235,300162990,1,400226257,1
236,300163592,1,400196417,1
237,300163948,0,400090897,1
238,300164308,0,400153681,0
239,300164863,1,400066190,0
240,300165171,0,400066190,0
241,300165458,0,400307790,1
242,300165585,0,400322757,0
243,300165766,0,400323049,0
244,300166146,1,400242006,0
245,300166753,0,400278834,0
246,300167077,0,400089883,1
247,300167278,0,400297112,0
248,300167671,0,400236840,0
249,300169056,1,400236840,0
250,300169164,1,400242172,1
251,300170358,1,400261694,1
252,300171044,1,400261825,1
253,300172562,0,400268651,1
254,300172993,1,400125108,1
255,300173764,0,400268797,1
256,300174379,0,400268909,1
257,300175300,0,400006729,1
258,300176150,1,400217434,0
259,300176387,0,400433514,1
260,300176838,0,400217640,0
261,300177186,1,400217434,0
262,300177963,1,400217640,0
263,300179925,1,400122124,1
264,300180211,1,400122273,1
265,300187176,0,400458141,1
266,300187736,1,400275035,1
267,300189017,0,400457998,1
268,300189253,0,400323049,0
269,300190653,0,400270292,1
270,300192523,1,400464360,1
271,300193015,1,400005674,1
272,300193367,0,400261575,1
273,300193480,0,400056340,0
274,300193480,0,400247459,1
275,300193799,0,400056340,0
276,300193799,0,400312252,1
277,300193799,0,400338559,1
278,300193799,0,400345791,0
279,300193799,0,400505744,1
280,300194357,0,400237423,1
281,300194357,0,400277329,1
282,300194357,0,400399802,0
283,300194924,0,400345791,0
284,300195383,0,400343382,1
285,300195684,0,400352132,1
286,300196934,1,400439687,1
287,300197151,0,400461283,1
288,300197319,0,400287399,0
289,300198757,0,400141692,1
290,300204779,0,400284319,0
291,300205033,0,400280593,1
292,300205295,0,400366490,0
293,300205696,0,400430783,1
294,300217728,1,400242006,0
295,300218440,0,400498933,1
296,300218950,0,400353052,1
297,300219389,0,400350163,0
298,300219705,1,400350163,0
299,300219924,1,400422104,1
300,300220082,1,400431396,1
301,300220502,1,400439550,1
302,300221627,0,400351542,0
303,300221627,0,400356765,0
304,300221934,0,400356765,0
305,300224515,0,400394956,1
306,300224731,1,400201075,1
307,300225099,0,400201339,1
308,300225099,0,400309351,0
309,300225564,1,400394722,1
310,300226105,0,400426761,0
311,300226618,0,400278493,0
312,300228645,0,400414160,1
313,300236989,0,400253117,0
314,300237240,0,400253306,1
315,300237788,0,400252872,1
316,300240417,0,400207945,0
317,300240842,1,400208111,0
318,300247439,1,400269488,1
319,300248837,0,400273306,0
320,300248837,0,400405016,1
321,300249433,1,400269299,1
322,300249721,1,400185051,1
323,300250119,0,400199687,0
324,300251134,0,400356630,1
325,300251809,1,400228910,0
326,300252130,1,400228910,0
327,300252498,0,400478991,0
328,300262792,0,400172980,0
329,300263994,0,400346822,1
330,300264570,0,400491895,0
331,300266420,0,400454869,0
332,300267871,0,400219748,1
333,300273082,1,400206144,0
334,300275290,0,400211964,0
335,300278551,1,400077168,0
336,300280463,0,400438741,1
337,300281173,1,400077168,0
338,300282675,0,400457884,1
339,300283703,1,400236393,1
340,300286578,1,400406868,1
341,300287640,0,400406638,0
342,300288070,0,400321015,1
343,300288237,0,400380675,0
344,300288498,0,400406638,0
345,300288498,0,400421403,1
346,300291338,1,400488403,1
347,300291471,0,400289088,1
348,300291471,0,400345070,1
349,300292937,1,400208273,1
350,300294175,1,400361781,0
351,300294579,0,400361781,0
352,300294579,0,400373096,1
353,300295011,1,400385541,1
354,300299476,0,400350521,0
355,300299690,0,400358200,0
356,300300196,1,400383563,1
357,300300359,0,400199333,1
358,300300359,0,400469188,1
359,300302951,0,400423243,1
360,300304144,0,400224147,1
361,300306314,1,400185172,0
362,300307182,1,400442135,1
363,300309021,1,400153568,1
364,300309021,1,400282103,0
365,300309945,1,400505226,0
366,300310138,0,400178586,0
367,300310138,0,400416553,0
368,300311354,1,400187342,1
369,300311505,1,400057257,0
370,300311663,1,400164150,0
371,300311663,1,400282444,0
372,300312234,0,400260328,0
373,300312234,0,400290935,0
374,300312519,0,400353178,0
375,300312757,0,400354861,1
376,300313217,0,400263427,0
377,300323199,1,400505639,1
