interrompido	1	unha conversa interrompida	a	glg-30-00598203-a
controlado	1	as emocións controladas	a	glg-30-00598679-a
controlado	1	a liberación controlada de auga dos encoros	a	glg-30-00598679-a
descontrolado	1	o maior problema de saúde descontrolado é a SIDA	a	glg-30-00599821-a
descontrolado	1	o crecemento descontrolado	a	glg-30-00599821-a
controvertido	1	a cuestión da pena de morte é moi controvertida	a	glg-30-00601783-a
argumentativo	1	un discurso argumentativo	a	glg-30-00603367-a
argumentativo	1	argumentativa chegando a ser rabuda	a	glg-30-00603367-a
argumentativo	1	un neno intelixente, pero argumentativo	a	glg-30-00603367-a
conveniente	1	unha escusa conveniente para non ir	a	glg-30-00604617-a
inconveniente	1	é inconveniente non ter un teléfono na cociña	a	glg-30-00605128-a
inconveniente	1	o salón é un lugar inconveniente para o teléfono	a	glg-30-00605128-a
convencional	1	a sabedoría convencional	a	glg-30-00605516-a
convencional	1	afastouse do camiño do comportamento convencional	a	glg-30-00605516-a
convencional	1	as formas convencionais dos enderezos	a	glg-30-00605516-a
non_convencional	1	o seu vestido e estilo de pelo non convencional	a	glg-30-00606602-a
convencional	3	as vidas burguesas convencionais	a	glg-30-00607421-a
convencional	3	as actitudes convencionais	a	glg-30-00607421-a
non_convencional	2	estilos de vida non convencional	a	glg-30-00608421-a
conformista	1	baixo a imaxe dos adolescentes radicais son sorprendentemente conformistas	a	glg-30-00610057-a
inconformista	1	a súa postura inconformista fíxoa lendaria	a	glg-30-00610249-a
inconformista	1	o espírito teimoso e vello inconformista dos primeiros colonos	a	glg-30-00610249-a
nuclear	1	a guerra nuclear	a	glg-30-00610532-a
nuclear	1	as armas nucleares	a	glg-30-00610532-a
convencional	2	a guerra convencional	a	glg-30-00610861-a
convencional	2	as armas convencionais	a	glg-30-00610861-a
tradicional	1	a historia tradicional	a	glg-30-00611047-a
tradicional	1	a moralidade tradicional	a	glg-30-00611047-a
non_tradicional	1	os proxectos non tradicionais	a	glg-30-00611938-a
non_tradicional	1	as prácticas non tradicionais	a	glg-30-00611938-a
ramificado	1	un tronco de árbore ramificada	a	glg-30-00613068-a
convincente	1	unha historia convincente	a	glg-30-00614990-a
convincente	1	un xeito convincente	a	glg-30-00614990-a
non_convincente	1	un argumento non convincente	a	glg-30-00615457-a
non_convincente	1	non convincente como un sorriso forzado	a	glg-30-00615457-a
cooperativo	1	un esforzo cooperativo	a	glg-30-00619972-a
non_cooperativo	1	unha testemuña non cooperativa	a	glg-30-00620585-a
incorrupto	2	un policía que era incorrupto e incorruptible	a	glg-30-00622581-a
considerable	1	unha cantidade considerable	a	glg-30-00624026-a
considerable	1	foi un traballo considerable para nós	a	glg-30-00624026-a
considerable	1	pasou un cantidade considerable de tempo sobre o problema	a	glg-30-00624026-a
insignificante	1	pasou a súa vida nunha aldea insignificante	a	glg-30-00625170-a
insignificante	1	os seus deberes eran insignificantes	a	glg-30-00625170-a
substancial	1	o mundo substancial	a	glg-30-00625393-a
insubstancial	3	unha miraxe insubstancial no horizonte	a	glg-30-00625774-a
material	2	o universo material	a	glg-30-00626800-a
inmaterial	2	aparicións inmateriais	a	glg-30-00627410-a
inmaterial	2	fantasmas e outras entidades inmateriais	a	glg-30-00627410-a
corpóreo	1	ten unha estrutura corpórea	a	glg-30-00627849-a
manipulado	1	os prisioneiros de guerra manipulados	a	glg-30-00629532-a
non_manipulado	1	a pesar da tortura e da presión psicolóxica algúns prisioneiros permaneceron non manipulados	a	glg-30-00629808-a
corpóreo	3	o que se crea é de necesidade corpóreo, visible e tanxible (Benjamin Jowett)	a	glg-30-00629997-a
correcto	1	a resposta correcta	a	glg-30-00631391-a
correcto	1	a decisión correcta	a	glg-30-00631391-a
incorrecto	4	un cálculo incorrecto	a	glg-30-00632438-a
incorrecto	4	a súa información é incorrecta	a	glg-30-00632438-a
correcto	4	o tempo probou que el estaba correcto	a	glg-30-00633410-a
incorrecto	3	é incorrecto pensar desta maneira	a	glg-30-00633778-a
corrixible	1	un defecto corrixible	a	glg-30-00634862-a
cosmopolita	1	a súa benevolencia cosmopolita imparcialmente estendida a todas as razas e de todos os credos (T. B. Macaulay)	a	glg-30-00635955-a
cosmopolita	1	as sociedades antigas e cosmopolitas de Siria e de Exipto	a	glg-30-00635955-a
provincial	1	profundamente provincial e conformista	a	glg-30-00636547-a
provincial	1	nesta sociedade ben educada sentinme inconfortablemente provincial	a	glg-30-00636547-a
provincial	1	estreitou as actitudes provinciais	a	glg-30-00636547-a
considerado	3	os amigos suficientemente atentos para deixarnos en paz	a	glg-30-00638981-a
inconsiderado	1	o chocante comportamento inconsiderado	a	glg-30-00639356-a
cortés	3	un home amable e cortés cos estraños mostra que é un cidadán do mundo (Francis Bacon)	a	glg-30-00639842-a
descortés	1	mozo descortés na distancia e no tempo	a	glg-30-00640283-a
cortés	2	aínda que non lle gustan, debería ser cortés (W. S. Maugham)	a	glg-30-00642379-a
civil	1	o calendario civil	a	glg-30-00642934-a
civil	1	un día civil comeza á medianoite	a	glg-30-00642934-a
sideral	1	tempo sideral	a	glg-30-00643116-a
creativo	1	unha imaxinación creativa	a	glg-30-00643250-a
crible	1	un testemuño completamente crible	a	glg-30-00644839-a
incrible	1	a unha velocidade incrible	a	glg-30-00645493-a
crédulo	1	o truco sería convencer algúns, pero a maioría dos crédulos	a	glg-30-00646413-a
crítico	1	unha actitude crítica	a	glg-30-00647542-a
acrítico	2	unha admiradora dedicada e case acrítica	a	glg-30-00648816-a
sentencioso	1	un erro sentencioso	a	glg-30-00648977-a
sentencioso	1	creo que é moi sentencioso para ser un bo terapeuta	a	glg-30-00648977-a
non_sentencioso	1	simpático e non sentencioso	a	glg-30-00649405-a
crítico	4	unha lectura crítica	a	glg-30-00649586-a
crítico	4	unha disertación crítica	a	glg-30-00649586-a
crítico	4	unha análise crítica dos escritos de Melville	a	glg-30-00649586-a
acrítico	3	as fontes de noticias reflicten estimacións acríticas do número de toxicodependentes xuvenís	a	glg-30-00650351-a
crítico	2	unha escaseza crítica de alimentos	a	glg-30-00650577-a
crítico	2	unha enfermidade crítica	a	glg-30-00650577-a
crítico	3	a temperatura crítica da auga situase nos 100 graos centígrados--o seu punto de ebulición nunha presión atmosférica normal	a	glg-30-00651935-a
crítico	3	a masa crítica	a	glg-30-00651935-a
cruzado	1	falou coa cara seria, pero cos dedos cruzados	a	glg-30-00652692-a
cruzado	1	sentado cos brazos cruzados	a	glg-30-00652692-a
descruzado	1	sentado coas pernas descruzadas	a	glg-30-00653190-a
coroado	1	un sombreiro coroado	a	glg-30-00653822-a
coroado	1	un paxaro coroado de laranxa	a	glg-30-00653822-a
coroado	1	un anel coroado por un selo	a	glg-30-00653822-a
sen_coroa	1	o rei sen coroa	a	glg-30-00654829-a
enfundado	1	tiña moitos dentes enfundados	a	glg-30-00655136-a
sen_coroa	1	os dentes sen coroa mal na necesidade de atención	a	glg-30-00655445-a
crucial	1	un momento crucial na súa carreira	a	glg-30-00655779-a
crucial	1	unha elección crucial	a	glg-30-00655779-a
crucial	1	unha cuestión crucial para as mulleres	a	glg-30-00655779-a
cristalizado	1	distinguir entre a opinión cristalizada e a non cristalizada (Psychological Abstracts)	a	glg-30-00656862-a
non_cristalizado	1	ideas non cristalizadas	a	glg-30-00657064-a
lineal	2	unha medida lineal	a	glg-30-00658259-a
unidimensional	1	unha declaración da prosa de feito é unidimensional, o valor total debe ser medido en termos da súa realidade (Mary Sheehan)	a	glg-30-00659715-a
unidimensional	1	unha novela con personaxes unidimensionais	a	glg-30-00659715-a
multidimensional	1	os problemas multidimensionais	a	glg-30-00660019-a
multidimensional	1	unha proposición multidimensional	a	glg-30-00660019-a
multidimensional	1	unha personalidade multidimensional	a	glg-30-00660019-a
cortado	1	a superficie cortada manchouse	a	glg-30-00661278-a
cortado	1	o tabaco cortado	a	glg-30-00661278-a
cortado	1	o sangue da súa testa cortada	a	glg-30-00661278-a
cortado	1	as vendaxes nos seus pulsos cortados	a	glg-30-00661278-a
cortado	4	as páxinas cortadas do libro	a	glg-30-00662958-a
sen_corte	1	un libro coas súas follas sen corte	a	glg-30-00663104-a
cortado	2	un traxe ben cortado	a	glg-30-00663267-a
cortado	2	os diamantes cortados	a	glg-30-00663267-a
cortado	2	o veludo cortado	a	glg-30-00663267-a
en_bruto	2	un diamante en bruto	a	glg-30-00664167-a
curioso	1	un neno curioso é o pracer dun profesor	a	glg-30-00664449-a
curioso	1	un porta trampa que me deixou curioso	a	glg-30-00664449-a
curioso	1	os investigadores curiosos	a	glg-30-00664449-a
curioso	1	o tráfico foi retardado polos abesullóns curiosos	a	glg-30-00664449-a
curioso	1	curioso coas obras do veciño	a	glg-30-00664449-a
indiferente	1	estrañamente indiferente sobre a causa da axitación política que os envolve	a	glg-30-00665587-a
actual	2	os eventos actuais	a	glg-30-00666058-a
actual	2	o tema actual	a	glg-30-00666058-a
actual	2	as teorías psicanalíticas actuais	a	glg-30-00666058-a
actual	2	a posición actual do buque	a	glg-30-00666058-a
maldito	1	os veciños escapan da área crendo que está maldita	a	glg-30-00669478-a
maldito	1	maldito con catro fillas	a	glg-30-00669478-a
maldito	1	non hai unha maldita gota	a	glg-30-00669478-a
maldito	1	a súa maldita estupidez	a	glg-30-00669478-a
maldito	1	vou estar maldito se podo ver o teu razoamento	a	glg-30-00669478-a
bendito	1	a nosa bendita terra	a	glg-30-00670741-a
bendito	1	a bendita seguridade dun ingreso estable	a	glg-30-00670741-a
dotado	1	unha universidade ben dotada	a	glg-30-00671091-a
dotado	1	dotado dunha boa visión	a	glg-30-00671091-a
dotado	1	dotados polo Creador de certos dereitos inalienables	a	glg-30-00671091-a
con_cortina	1	o oco con cortina	a	glg-30-00671831-a
sen_cortina	1	as fiestras sen cortinas devolvíanlle a mirada	a	glg-30-00672079-a
caseiro	1	pan caseiro	a	glg-30-00674270-a
cíclico	1	os pétalos cíclicos	a	glg-30-00677545-a
cíclico	1	as flores cíclicas	a	glg-30-00677545-a
anual	1	un bordo de plantas de floración anual	a	glg-30-00678024-a
bienal	1	un ciclo de vida bienal	a	glg-30-00678221-a
bienal	1	as charouvías e as cenorias son plantas bienais frecuentemente cultivadas como anuais	a	glg-30-00678221-a
perenne	1	o botón de ouro común é unha planta perenne popular	a	glg-30-00678473-a
diúrno	1	os animais diúrnos están activos durante o día	a	glg-30-00678666-a
diúrno	1	as flores diúrnas ábrense durante o día e péchanse pola noite	a	glg-30-00678666-a
diúrno	1	as oficinas diúrnas e nocturnas	a	glg-30-00678666-a
nocturno	1	os animais nocturnos están activos pola noite	a	glg-30-00678923-a
nocturno	1	as plantas nocturnas teñen flores que se abren durante a noite e se pechan durante o día	a	glg-30-00678923-a
danado	1	non vou mercar bens danados	a	glg-30-00679147-a
danado	1	a tempestade deixou un rastro de edificios danados	a	glg-30-00679147-a
datable	1	un acontecemento concreto e datable (C. W. Shumaker)	a	glg-30-00681409-a
decente	3	falar neste círculo, se non sempre foi decente, nunca se fixo indecente (George Santayana)	a	glg-30-00682932-a
indecente	2	unha historia terreal, pero non indecente	a	glg-30-00683185-a
decisivo	1	o voto decisivo	a	glg-30-00684480-a
non_decisivo	2	unha guerra longa e non decisiva	a	glg-30-00685483-a
decidido	4	unha muller nova, capaz e decidida	a	glg-30-00685638-a
decidido	4	precisabamos dun dirixente decidido	a	glg-30-00685638-a
decidido	4	deulle unha resposta decidida	a	glg-30-00685638-a
indeciso	1	un xestor indeciso trouxo a empresa a unha paralización	a	glg-30-00686081-a
declarado	2	os seus obxectivos encubertos e declarados	a	glg-30-00687356-a
declarado	2	liberal declarado	a	glg-30-00687356-a
non_declarado	2	loitando unha guerra non declarada	a	glg-30-00688581-a
decoroso	2	o cara a cara foi decoroso ao extremo	a	glg-30-00688947-a
indecoroso	3	o comportamento indecoroso	a	glg-30-00689471-a
profundo	3	un ben profundo	a	glg-30-00690058-a
profundo	3	un mergullo profundo	a	glg-30-00690058-a
profundo	3	augas profundas	a	glg-30-00690058-a
profundo	3	unha ferida profunda	a	glg-30-00690058-a
profundo	3	unha masaxe profunda	a	glg-30-00690058-a
profundo	3	os receptores de presión profunda nos músculos	a	glg-30-00690058-a
profundo	3	rodeado por un xardín profundo	a	glg-30-00690058-a
profundo	3	bateron a pelota a medio campo profundo	a	glg-30-00690058-a
profundo	3	no espazo profundo	a	glg-30-00690058-a
superficial	1	augas superficiais	a	glg-30-00691696-a
superficial	1	estableceu unha cabeza de praia superficial	a	glg-30-00691696-a
profundo	1	unha respiración profunda	a	glg-30-00692762-a
profundo	1	un suspiro profundo	a	glg-30-00692762-a
profundo	1	concentración profunda	a	glg-30-00692762-a
profundo	1	emoción profunda	a	glg-30-00692762-a
profundo	1	un profundo transo	a	glg-30-00692762-a
profundo	1	nun sono profundo	a	glg-30-00692762-a
superficial	3	respiración superficial	a	glg-30-00693356-a
superficial	3	unha noite de sono inquedo e superficial	a	glg-30-00693356-a
superficial	3	en transo superficial	a	glg-30-00693356-a
de_facto	1	a segregación de facto é tan real como a segregación imposta por lei	a	glg-30-00693743-a
de_facto	1	un estado de facto de guerra	a	glg-30-00693743-a
de_iure	1	recoñecemento de iure do novo goberno	a	glg-30-00693961-a
non_anulable	1	o dereito non anulable á liberdade	a	glg-30-00694284-a
derrotado	1	o inimigo derrotado	a	glg-30-00694608-a
invicto	1	invicto no campo de batalla	a	glg-30-00695024-a
invicto	1	un equipo invicto	a	glg-30-00695024-a
desafiante	1	creado para ser agresivo e desafiante	a	glg-30-00695523-a
definido	1	perdido nun labirinto de palabras definidas e indefinidas	a	glg-30-00697188-a
definido	1	cada neno ten claramente definidas as súas funcións	a	glg-30-00697188-a
indefinido	3	unha autoridade indefinida	a	glg-30-00697389-a
indefinido	3	nalgún sentido indefinido de excitación	a	glg-30-00697389-a
indefinido	3	un malestar indefinido	a	glg-30-00697389-a
ben_definido	1	un conxunto de valores ben definidos	a	glg-30-00697923-a
mal_definido	1	confunde o lector con termos e conceptos mal definidos	a	glg-30-00698088-a
derivado	2	a crenza de que as clases e as organizacións son secundarios e derivados (John Dewey)	a	glg-30-00698262-a
flexionado	2	'nenos' e 'nadou' son palabras flexionadas en galego	a	glg-30-00699651-a
non_flexionado	2	'neno' e 'nadar' son palabras non flexionadas en galego	a	glg-30-00699876-a
flexionado	1	o seu acento do sur de Yorkshire era menos flexionado e cantareiro có seu do norte	a	glg-30-00700016-a
non_flexionado	1	palabras non flexionadas	a	glg-30-00700312-a
non_flexionado	1	fala monótona e non flexionada	a	glg-30-00700312-a
definido	2	unha cantidade definida	a	glg-30-00700451-a
definido	2	restricións definidas sobre a venda de alcohol	a	glg-30-00700451-a
definido	2	a data do matrimonio agora está definida	a	glg-30-00700451-a
definido	2	unha caída definida na atención	a	glg-30-00700451-a
indefinido	1	ten que ser tan indefinido?	a	glg-30-00701479-a
indefinido	1	manchas amorfas de cor que teñen bordos vagos e indefinidos	a	glg-30-00701479-a
indefinido	1	non respondería tan indefinido unha proposta	a	glg-30-00701479-a
abatido	1	está abatido, pero tenta parecer alegre	a	glg-30-00703109-a
eufórico	1	o gañador eufórico	a	glg-30-00704609-a
eufórico	1	sentíase eufórico e animado	a	glg-30-00704609-a
delicado	1	o paso de violín delicado	a	glg-30-00705891-a
delicado	1	delicada porcelana	a	glg-30-00705891-a
delicado	1	un sabor delicado	a	glg-30-00705891-a
delicado	1	a á dunha bolboreta delicada	a	glg-30-00705891-a
robusto	1	cunha casa chea de rapaces que tes que ter mobiliario robusto	a	glg-30-00707366-a
fráxil	1	a cerámica de barro é fráxil	a	glg-30-00708017-a
fráxil	1	obxectos fráxiles deben ser embalados coidadosamente	a	glg-30-00708017-a
irrompible	1	os pratos de plástico irrompible	a	glg-30-00709744-a
esixente	1	atopei un traballo moi esixente	a	glg-30-00710260-a
pouco_esixente	1	o pago era adecuado e o traballo pouco esixente	a	glg-30-00711528-a
imprescindible	1	solicita que medre cada vez máis e máis imprescindible	a	glg-30-00712419-a
democrático	1	o goberno democrático	a	glg-30-00715140-a
democrático	1	un país democrático	a	glg-30-00715140-a
democrático	1	o desprezo dunha sociedade democrática polos duques inchado e polos señores (George du Maurier)	a	glg-30-00715140-a
antidemocrático	1	o sindicato rompeu cos seus procedementos antidemocráticos pasados	a	glg-30-00717417-a
arbitrario	1	a decisión arbitraria	a	glg-30-00718924-a
arbitrario	1	a regra arbitraria dun ditador	a	glg-30-00718924-a
arbitrario	1	unha sanción arbitraria	a	glg-30-00718924-a
arbitrario	1	de tamaño e forma arbitraria	a	glg-30-00718924-a
arbitrario	1	unha selección arbitraria	a	glg-30-00718924-a
arbitrario	1	unha división arbitraria do grupo en dúas metades	a	glg-30-00718924-a
fiable	1	unha fonte fiable de información	a	glg-30-00724081-a
non_fiable	2	a principios dos anos 1950 os ordenadores eran grandes, caros e non fiables	a	glg-30-00724861-a
dependente	1	os nenos dependentes	a	glg-30-00725772-a
dependente	1	dependente da humidade	a	glg-30-00725772-a
independente	1	unha mente independente	a	glg-30-00727564-a
independente	1	unha serie de decisións independentes	a	glg-30-00727564-a
independente	1	o individualismo ferozmente independente	a	glg-30-00727564-a
independente	4	a cláusula principal (ou independente) dentro dunha cláusula complexa ten polo menos un suxeito e un verbo	a	glg-30-00730215-a
dependente	4	unha cláusula subordinada (ou dependente) funciona como substantivo, adxectivo ou adverbio dentro doutra cláusula	a	glg-30-00730470-a
descritivo	2	a gramática descritiva	a	glg-30-00732318-a
descritivo	1	a variable descritiva	a	glg-30-00732682-a
descritivo	1	unha pasaxe descritiva	a	glg-30-00732682-a
desexable	2	un ordenador con moitas características desexables	a	glg-30-00732960-a
destruído	1	a guerra deixou moitas cidades destruídas	a	glg-30-00734318-a
destruído	1	a enfermidade de Alzheimer é a responsable da súa mente destruída	a	glg-30-00734318-a
destrutible	1	o vidro destrutible	a	glg-30-00737973-a
determinable	1	as velocidades determinables	a	glg-30-00738593-a
determinable	1	os asuntos determinables pola lei	a	glg-30-00738593-a
determinado	1	a unha distancia determinada	a	glg-30-00739932-a
determinado	1	un número determinado	a	glg-30-00739932-a
determinado	1	variacións determinadas nos animais	a	glg-30-00739932-a
indeterminado	3	de idade indeterminada	a	glg-30-00740336-a
indeterminado	3	unha manchea é unha cantidade indeterminada	a	glg-30-00740336-a
indeterminado	3	un punto indeterminado da lei	a	glg-30-00740336-a
indeterminado	3	a influencia do medio ambiente é indeterminada	a	glg-30-00740336-a
indeterminado	3	un futuro indeterminado	a	glg-30-00740336-a
determinado	2	crecemento determinado	a	glg-30-00741076-a
indeterminado	2	un talo indeterminado	a	glg-30-00741459-a
desenvolvido	1	as calidades desenvolvidas das perspectivas helénicas	a	glg-30-00741867-a
desenvolvido	1	teñen membros moi pequeno, con só dúas dedas totalmente desenvolvidos en cada un	a	glg-30-00741867-a
subdesenvolvido	1	a conciencia social subdesenvolvida	a	glg-30-00742425-a
sinistro	1	unha cuncha do gastrópode sinistro co vértice cara arriba ten a súa apertura á esquerda cando está de fronte para o observador	a	glg-30-00743435-a
sinistro	1	un peixe plano sinistro está co seu ollo esquerdo máis alto	a	glg-30-00743435-a
diabático	1	un proceso diabático	a	glg-30-00744017-a
adiabático	1	unha expansión adiabática	a	glg-30-00744141-a
diferenciado	1	as marcas diferenciadas das bolboretas	a	glg-30-00744277-a
diferenciado	1	os resultados diferenciados rexionalmente	a	glg-30-00744277-a
difícil	1	os lugares de nidificación nos acantilados son de difícil acceso	a	glg-30-00744916-a
difícil	1	tempos difíciles	a	glg-30-00744916-a
difícil	1	porque é tan difícil manter un segredo?	a	glg-30-00744916-a
doado	1	unha vitoria doada	a	glg-30-00749230-a
doado	1	a casa é doada de quentar	a	glg-30-00749230-a
digno	1	a súa conduta digna	a	glg-30-00751525-a
digno	1	o director da escola era un cabaleiro digno de cabelos brancos	a	glg-30-00751525-a
estadista	2	un home de xuízo estadista	a	glg-30-00753093-a
estadista	2	unha solución estadista das perplexidades actuais (V. L. Parrington)	a	glg-30-00753093-a
non_estadista	1	os procedemento non estadistas	a	glg-30-00753378-a
presidencial	1	criticou o candidato por non ter un estilo presidencial	a	glg-30-00753504-a
non_presidencial	1	un comportamento non moi presidencial	a	glg-30-00753659-a
dilixente	1	un detective dilixente investiga as pistas	a	glg-30-00754107-a
dilixente	1	unha investigación dilixente dos ficheiros	a	glg-30-00754107-a
neglixente	1	os pais neglixentes	a	glg-30-00754873-a
neglixente	1	neglixente dos detalles	a	glg-30-00754873-a
neglixente	1	neglixente na súa correspondencia	a	glg-30-00754873-a
diluído	1	o alcohol diluído	a	glg-30-00756091-a
diluído	1	unha solución diluída	a	glg-30-00756091-a
diluído	1	o ácido acético diluído	a	glg-30-00756091-a
non_diluído	1	unha tensión racial non diluída	a	glg-30-00756728-a
saturado	1	as graxas saturadas	a	glg-30-00757236-a
insaturado	2	as graxas insaturadas	a	glg-30-00757408-a
saturado	3	unha solución saturada	a	glg-30-00757923-a
insaturado	1	unha solución de sal insaturada	a	glg-30-00758290-a
diplomático	3	a anfitrioa evitou un enfrontamento cun diplomático cambio de tema	a	glg-30-00758459-a
conciliador	1	falou nun ton conciliador	a	glg-30-00759551-a
conciliador	1	unha visita conciliadora	a	glg-30-00759551-a
antagonista	2	a brusquidade dos seus antagonistas	a	glg-30-00760577-a
antagonista	2	Europa era antagonista dos Estados Unidos	a	glg-30-00760577-a
directo	1	a ruta directa	a	glg-30-00760916-a
directo	1	un voo directo	a	glg-30-00760916-a
directo	1	un ataque directo	a	glg-30-00760916-a
indirecto	1	ás veces tomando un camiño indirecto aforras tempo	a	glg-30-00762355-a
indirecto	1	ten que facer un curso indirecto na vela	a	glg-30-00762355-a
directo	6	a corrente continua	a	glg-30-00763633-a
directo	3	a pregunta directa	a	glg-30-00763901-a
directo	3	unha resposta directa	a	glg-30-00763901-a
directo	3	unha visión directa	a	glg-30-00763901-a
indirecto	2	facendo preguntas indirectas pero lexítimas	a	glg-30-00766457-a
indirecto	2	un insulto indirecto	a	glg-30-00766457-a
indirecto	2	sen dúbida, eles ten algún propósito indirecto na mente	a	glg-30-00766457-a
indirecto	2	a pesar do que os seus métodos son indirectos, non son pillabáns	a	glg-30-00766457-a
indirecto	2	coñecido como un home indirecto e turbio	a	glg-30-00766457-a
directo	5	un termo está en proporción directa con outro termo se aumenta (ou diminúe), mentres que o outro aumenta (ou diminúe)	a	glg-30-00769239-a
inverso	1	un termo está en proporción inversa con outro se aumenta (ou diminúe), mentres que o outro diminúe (ou aumenta)	a	glg-30-00769489-a
inmediato	1	unha influencia inmediata	a	glg-30-00770316-a
mediado	1	a difusión da enfermidade por mediado, así como por contacto directo	a	glg-30-00770756-a
esixente	1	un crítico esixente	a	glg-30-00771373-a
discreto	1	o seu asesor discreto e de confianza	a	glg-30-00772910-a
discreto	1	un colar de ouro discreto, finamente labrado	a	glg-30-00772910-a
indiscreto	1	o seu comportamento foi indiscreto no mellor dos casos	a	glg-30-00773109-a
discriminado	1	xuízos discriminados	a	glg-30-00773579-a
discriminado	1	persoas discriminadas	a	glg-30-00773579-a
indiscriminado	1	hábitos de lectura indiscriminados	a	glg-30-00773759-a
indiscriminado	1	unha mestura indiscriminada de cores e estilos	a	glg-30-00773759-a
refinado	1	o ollo refinado do entendido	a	glg-30-00774323-a
desbotable	1	vasos de papel desbotables	a	glg-30-00776570-a
dispoñible	2	todas as pezas dispoñibles do equipo foron enviadas ao lume	a	glg-30-00777418-a
dispoñible	2	os recursos dispoñibles	a	glg-30-00777418-a
proximal	1	a extremidade proximal dun óso	a	glg-30-00778509-a
definido	3	un sabor definido	a	glg-30-00779374-a
definido	3	un olor definido de trementina	a	glg-30-00779374-a
definido	3	o buque apareceu como unha silueta definida	a	glg-30-00779374-a
definido	3	as pegadas definidas	a	glg-30-00779374-a
indefinido	1	unhas formas indefinidas na escuridade	a	glg-30-00781168-a
indefinido	1	só nocións indefinidas de que facer	a	glg-30-00781168-a
fóra_de_foco	1	as cousas dos seus bordos estaban moi ben fóra de foco	a	glg-30-00782957-a
diversificado	1	un diversificado programa musical que varía do clásico ao moderno	a	glg-30-00783129-a
diversificado	1	a agricultura diversificada	a	glg-30-00783129-a
diversificado	1	a fabricación diversificada	a	glg-30-00783129-a
diversificado	1	a paisaxe diversificada	a	glg-30-00783129-a
diversificado	1	os investimentos diversificados	a	glg-30-00783129-a
divisible	1	os números pares son divisibles entre dous	a	glg-30-00784533-a
divisible	1	os americanos enfrontáronse nunha sanguenta guerra para probar que a súa nación non é divisible	a	glg-30-00784533-a
indivisible	1	unha unión indivisible dos estados	a	glg-30-00785684-a
indivisible	1	unha nación indivisible	a	glg-30-00785684-a
documentado	1	o primeiro caso documentado de ataque de tiburón nas augas	a	glg-30-00786291-a
indocumentado	1	os estranxeiros indocumentados	a	glg-30-00786790-a
indocumentado	1	as deducións fiscais indocumentadas	a	glg-30-00786790-a
submiso	2	os servos submisos	a	glg-30-00788821-a
submiso	2	unha resposta submisa	a	glg-30-00788821-a
submiso	2	substituíndo os alborotadores por xente máis submisa	a	glg-30-00788821-a
servil	1	falou nun ton servil	a	glg-30-00790086-a
servil	1	o criado incurablemente servil	a	glg-30-00790086-a
servil	1	as tarefas servís como fregar o chan e traballar nas cortes	a	glg-30-00790086-a
dominante	2	a televisión desempeña un papel dominante en modelar a opinión pública	a	glg-30-00791227-a
dominante	2	a parte dominante do matrimonio	a	glg-30-00791227-a
de_único_cano	1	a maioría das armas son dun único cano	a	glg-30-00794146-a
de_dous_canos	1	unha escopeta de dous canos	a	glg-30-00794277-a
con_abotoadura_dobre	1	abrigo con abotoadura dobre	a	glg-30-00794426-a
con_abotoadura_dobre	1	traxe coa abotoadura dobre	a	glg-30-00794426-a
con_abotoadura_simple	1	chaqueta con abotoadura simple	a	glg-30-00794650-a
dramático	1	unha entrada dramática xirando velozmente unha capa	a	glg-30-00794825-a
dramático	1	un salvamento dramático no mar	a	glg-30-00794825-a
non_dramático	1	moveuse con forza silenciosa e cun porte non dramático	a	glg-30-00795495-a
representable	1	unha escena representable	a	glg-30-00795785-a
irrepresentable	1	unha obra irrepresentable	a	glg-30-00795959-a
teatral	1	unha postura teatral	a	glg-30-00796047-a
teatral	1	unha das figuras máis teatral na vida pública	a	glg-30-00796047-a
non_teatral	1	unha obra ben escrita, pero non teatral	a	glg-30-00796928-a
non_teatral	1	unha personalidade non teatral	a	glg-30-00796928-a
intoxicado	1	irremediablemente intoxicado	a	glg-30-00797299-a
cego	3	o coitelo estaba moi cego para ser de utilidade	a	glg-30-00800248-a
afiado	2	a navalla afiada	a	glg-30-00800826-a
afiado	2	un lapis cunha punta afiada	a	glg-30-00800826-a
agudo	6	unha dor aguda	a	glg-30-00803038-a
xordo	2	unha pulsación xorda	a	glg-30-00803971-a
xordo	2	unha dor xorda	a	glg-30-00803971-a
axitado	1	o día máis esgotador e axitado da miña vida	a	glg-30-00804220-a
tranquilo	2	unha vida tranquila	a	glg-30-00804502-a
tranquilo	2	a recuperación foi tranquila	a	glg-30-00804502-a
animada	1	unha discusión animada	a	glg-30-00804695-a
animada	1	un pais animado e atractivo	a	glg-30-00804695-a
animada	1	unha festa animada	a	glg-30-00804695-a
apagado	1	el era moi apagado nas festas	a	glg-30-00806512-a
apagado	1	unha campaña política apagada	a	glg-30-00806512-a
apagado	1	un gran home apagado e aburrido	a	glg-30-00806512-a
apagado	1	uns días apagados sen nada que facer	a	glg-30-00806512-a
apagado	1	que triste e apagado é o mundo	a	glg-30-00806512-a
apagado	1	caeu nun dos seus estados de ánimo apagados	a	glg-30-00806512-a
dinámico	1	un mercado dinámico	a	glg-30-00808191-a
dinámico	1	un orador dinámico	a	glg-30-00808191-a
dinámico	1	o presidente dinámico da empresa	a	glg-30-00808191-a
ansioso	1	ansioso por aprender	a	glg-30-00810916-a
ansioso	1	ansioso por viaxar ao estranxeiro	a	glg-30-00810916-a
